Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;11.0;5;20.0;1;10.8880004883;14.720000267;6;29.4400005341;
3;2;8.0;10.1999998093;4;22.0;1;10.8880004883;14.720000267;6;29.4400005341;
4;2;8.29999923706;10.5;4;22.9200001955;1;10.8880004883;14.720000267;6;29.235200882;
5;2;8.43799972534;10.9200000763;4;23.6956797838;1;11.8880004883;14.617600441;6;29.0508804321;
6;2;9.53824520111;11.2650718689;4;24.3434545994;1;12.8880004883;14.5254402161;6;28.8849925995;
7;2;10.4772777557;11.543302536;4;24.8825124502;2;13.9654979706;14.4424962997;5;29.8212928772;
8;2;10.5985651016;11.7641716003;4;25.581130743;2;13.9463882446;14.4106464386;5;29.7896436453;
9;2;10.7557544708;12.0549411774;4;26.1623154879;2;13.9368934631;14.3819818497;5;30.9661645889;
10;2;10.8865203857;12.2827939987;4;26.6488640308;2;15.9698162079;14.9440345764;5;31.8527573347;
11;2;10.9959945679;12.4589796066;5;26.8740350008;2;17.9698181152;15.3600664139;5;32.5090438128;
12;2;13.9167108536;12.5;5;27.0263183117;2;19.9698181152;15.6598749161;5;32.9201257229;
13;2;15.9167108536;12.5;5;27.1878905296;2;21.0208263397;15.8360004425;5;32.9811325073;
14;2;17.0195331573;12.5;5;27.3588109016;2;22.0391292572;15.8360004425;6;33.0443226099;
15;2;18.0579891205;12.5;5;27.5390520096;2;23.0580863953;15.8360004425;6;33.1096955538;
16;2;19.0985431671;12.5;5;27.728489399;2;23.9329090118;15.8360004425;6;33.1772428751;
17;2;20.141166687;12.5;5;27.9268918037;2;23.9531726837;15.8360004425;6;33.2386236191;
18;2;20.2835502625;12.5;6;28.1339139938;2;23.9715881348;15.8360004425;6;33.3015457392;
19;2;20.3301315308;12.5;6;28.3490912914;3;23.9904632568;15.8360004425;6;33.3659697771;
20;3;20.3785457611;12.5;5;28.5718362331;3;23.5016002655;16.3441905975;7;33.4318494797;
21;3;19.625;12.5;5;28.8014397621;4;24.0295543671;15.8360004425;6;33.499131918;
22;3;20.4803237915;12.5;5;29.0370740891;4;24.0497398376;15.8360004425;7;33.5677572489;
23;3;20.5333423615;12.5;5;29.2778019905;4;24.0703277588;15.8360004425;7;33.6376591921;
24;3;20.5875053406;12.5;5;29.5225863457;4;24.0912971497;15.8360004425;8;33.7087645531;
25;3;18.6425819397;13.5;7;29.7703070641;4;24.1126289368;15.8360004425;8;33.7809939384;
26;4;18.625;13.5;6;30.0197796822;4;24.1342983246;15.8360004425;8;33.8542613983;
27;4;19.625;14.5;6;30.2697758675;4;24.1562786102;15.8360004425;9;33.9284753799;
28;4;19.625;15.1348876953;6;30.519048214;5;23.1606903076;15.8360004425;7;49.0035383701;
29;4;19.625;15.2595243454;6;30.766354084;5;23.5514411926;15.8360004425;7;49.8293483257;
30;4;19.625;15.3831768036;6;31.0104808807;5;23.2014255524;16.8360004425;7;50.5751726627;
31;4;18.625;14.3831768036;7;32.2502703667;5;23.2220668793;17.8360004425;7;51.2400670052;
32;4;19.0313110352;14.5;7;32.5246386528;5;23.2428512573;18.8360004425;6;51.8264403343;
33;4;19.625;14.0200004578;7;32.7937812805;5;23.2637481689;19.8360004425;7;52.3391876221;
34;4;18.8682670593;13.5;7;33.0568211079;5;23.2847232819;20.8360004425;8;52.7848198414;
35;4;18.625;14.0617771149;7;33.3129996061;5;23.3057479858;21.8360004425;9;53.1706736088;
36;4;17.8875999451;13.5;7;33.5616849661;5;22.914894104;22.8360004425;9;53.5042800903;
37;4;17.625;14.1059207916;7;34.8023736477;5;22.4611968994;23.8360004425;10;53.6991934776;
38;4;19.9079933167;15.1999998093;7;35.0346906185;5;23.5173416138;23.8360004425;10;53.7765638828;
39;4;19.9185829163;13.5;7;35.2583839893;6;24.538230896;24.8360004425;9;53.8535096645;
40;4;20.3081359863;14.5;7;35.4733179808;6;24.7000007629;26.8360004425;8;53.9299147129;
41;4;19.0;14.9011878967;7;35.6794632673;6;25.7000007629;27.936000824;8;54.0056653023;
42;4;20.3268852234;15.1999998093;7;35.876885891;6;26.7000007629;28.936000824;8;54.0806519985;
43;4;21.3384819031;16.2000007629;7;36.0657339096;6;27.7000007629;29.936000824;8;54.1547694206;
