Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
26;1;17.625;12.5;9;25.0;4;24.090845108;15.8360004425;5;49.487490654;
27;1;17.625;12.5;9;25.0;4;24.5514411926;16.7861251831;5;50.2254588604;
28;1;17.625;12.5;9;25.0;4;26.1276435852;15.8360004425;5;50.8827822208;
29;1;17.625;12.5;9;25.0;4;26.5514411926;16.8360004425;6;51.46189785;
30;1;15.625;13.5;10;25.0;4;26.1653213501;16.8360004425;6;51.967728138;
31;1;14.625;14.5;10;25.0;4;25.5514411926;18.8360004425;6;52.4068090916;
32;1;13.625;15.5;10;25.0;4;24.6732368469;19.9472312927;6;52.7865011692;
33;1;12.625;16.5;11;25.0;4;23.7425193787;20.9802417755;7;53.1143569946;
34;1;12.0;17.5;12;25.0;4;22.8000621796;22.0134124756;7;53.3039495945;
35;1;12.0;18.5;12;25.0;4;21.8264408112;23.0466976166;7;53.3764462471;
36;1;12.0;19.5;13;25.0;4;20.8264408112;24.0800457001;7;53.4489791393;
37;1;12.0;20.5;13;25.0;4;20.2749996185;25.1134109497;8;53.5214431286;
38;1;12.0;21.5;13;25.0;4;22.0443496704;25.1134109497;8;54.5937330723;
39;1;12.0;22.5;13;25.0;4;23.2749996185;27.1134109497;8;54.6794227362;
40;1;12.0;23.5;13;25.0;4;25.2749996185;30.1134109497;10;54.7647798061;
41;1;12.0;24.5;14;25.0;4;27.3800506592;31.936000824;11;54.8496998549;
42;1;13.0;22.5;14;25.0;4;28.1218605042;32.936000824;11;54.9340808392;
43;1;12.0;23.5;15;25.0;4;28.5598468781;34.936000824;12;55.0178239346;
44;1;12.0;24.5;15;25.0;4;29.2749996185;35.4434127808;12;55.1008337736;
45;1;13.0;22.5;16;25.0;4;31.1784496307;33.936000824;12;55.1830186844;
46;1;12.0;23.5;15;25.0;4;30.8264408112;34.936000824;14;55.2642916441;
47;1;12.0;24.5;15;25.0;4;30.8264408112;36.0484542847;15;55.3445706367;
48;1;13.0;22.5;15;25.0;6;31.130065918;35.5680961609;13;55.4237782955;
49;1;12.0;23.5;12;25.0;6;30.8264408112;36.1218185425;15;55.5018428564;
50;1;12.0;24.5;11;25.0;6;31.1376190186;35.627571106;15;55.5786981583;
51;1;13.0;22.5;12;25.0;6;30.8264408112;36.1930847168;16;55.654283762;
52;1;12.0;23.5;11;25.0;6;31.8264408112;34.4790458679;16;55.7285450697;
53;1;12.0;24.5;12;25.0;6;31.1489677429;34.936000824;16;55.801433444;
54;1;13.0;22.5;12;25.0;6;31.1527519226;35.7396011353;15;56.8729058504;
55;1;14.0;21.5;13;25.0;6;31.8264408112;37.3284187317;15;56.9690730572;
56;1;15.0;20.5;12;25.0;6;32.8264389038;38.3606262207;15;57.0641717911;
57;1;16.0;19.5;14;25.0;7;32.8264389038;39.3921508789;14;57.1581689119;
58;1;17.0;18.5;14;25.0;7;32.8264389038;40.4229850769;13;57.2510360479;
59;1;17.625;17.5;15;25.0;7;34.1716308594;38.936000824;14;59.1579968929;
60;2;18.625;18.5;14;26.0;7;33.259803772;41.0425605774;14;60.6400302649;
61;3;19.625;19.5;12;58.0299999714;7;34.9401817322;39.7963218689;15;61.7877935171;
62;3;20.625;21.5;12;59.9805891514;8;33.8195037842;41.6519165039;14;62.3994816542;
63;3;21.625;23.5;12;61.3957021236;8;33.915058136;42.0443344116;15;62.8460118771;
64;3;20.8706474304;26.5;14;62.3792698383;8;34.3458557129;42.2676811218;16;63.0475738049;
65;3;20.8777923584;28.5;15;63.0439766645;8;31.9698009491;43.9795379639;17;63.2471430302;
66;3;20.625;31.077917099;15;63.1887089014;8;30.9698009491;45.0493240356;18;63.4444227219;
67;3;20.625;32.0943527222;16;63.2221269608;8;29.9698009491;46.1175994873;18;63.6391431093;
68;3;21.0;33.1110610962;16;63.2560760975;8;30.9698009491;46.1628952026;19;63.8310633898;
69;3;22.0;34.128036499;16;63.2905418873;8;31.9698009491;46.2171325684;19;64.0199725628;
70;3;23.0;35.1452713013;17;63.3255085945;8;29.9698009491;48.269569397;19;64.2056889534;
71;3;24.0;36.1627540588;17;63.3609591722;8;28.9698009491;50.3201446533;19;64.3880592585;
72;3;25.0;37.180480957;17;63.3968753815;8;27.9698009491;52.3688049316;22;64.5669579506;
73;3;26.0;38.1984367371;18;63.4332377911;8;26.9698009491;54.4155197144;22;64.7422859669;
74;3;27.0;39.2166213989;18;63.4700255394;8;25.9698009491;56.4602737427;23;64.9139682055;
75;3;28.0;40.2350120544;18;63.5072168112;9;24.9698009491;58.5030593872;21;89.0819532871;
76;3;30.0;38.2536087036;18;63.5447884798;9;26.9698009491;58.5438766479;21;90.9262100458;
77;3;30.0;39.2723922729;21;63.5827163458;9;28.9698009491;59.5827407837;22;92.4529014826;
78;3;31.0;40.2913589478;21;63.6209751368;9;29.9698009491;60.6196899414;22;93.679037571;
79;3;33.0;38.3104858398;22;63.6595385075;9;31.9698009491;59.6196899414;22;94.6430764198;
80;3;32.6500015259;39.3297691345;22;63.6983793974;9;33.7341804504;59.6819763184;24;95.3688596487;
81;3;32.6500015259;40.3491897583;24;63.7374696732;9;32.9698028564;63.6819763184;24;95.8852169514;
82;3;33.6500015259;38.3687362671;24;63.7767804861;9;33.9698028564;66.8519287109;24;96.0050833225;
83;3;32.6500015259;39.3883895874;23;66.3140496016;9;34.9697990417;69.8622741699;23;96.0863713026;
84;3;33.3160018921;40.4170227051;23;68.1218113899;9;35.9697990417;71.8991851807;25;96.1675708294;
85;3;33.7523651123;41.446056366;26;69.3254373074;9;35.9697990417;73.9094085693;25;96.2486034632;
86;3;34.0;42.4754600525;24;69.8298897743;9;35.9697990417;75.9195556641;25;96.329390645;
87;3;34.0;43.5052032471;18;70.0705080032;11;35.9697990417;75.1211242676;20;116.409854889;
88;3;35.0;41.5352554321;19;70.1311633587;11;34.9698028564;79.1581344604;20;118.289918423;
89;4;34.0;41.5655822754;19;70.1923029423;11;34.9698028564;83.1949615479;20;119.939108253;
90;4;34.493270874;40.5;18;70.2538561821;11;34.9698028564;85.8946228027;20;121.333948851;
91;4;34.5071182251;40.5;19;70.3157503605;11;34.9698028564;87.7993927002;20;122.47744298;
92;4;34.5210418701;40.5;19;70.3779108524;11;34.9698028564;91.7966079712;21;123.391935349;
93;4;34.0;41.5;19;70.4402618408;11;34.9698028564;93.7626800537;21;125.094354153;
94;4;33.2999992371;42.5;21;70.502726078;11;35.9698028564;96.7375335693;22;125.737033844;
95;5;32.2999992371;43.5;19;70.565226078;12;36.9698028564;99.7250061035;21;126.195515633;
96;6;31.2999992371;44.5;18;70.6276836395;12;37.7249984741;102.731384277;25;126.374755979;
97;6;30.2999992371;45.5;18;70.6900205612;12;38.7249984741;105.766220093;26;126.564334989;
98;6;29.2999992371;46.5;18;70.7521595955;12;39.7249984741;108.800552368;26;126.764838934;
99;6;28.2999992371;47.5;17;70.8140237331;12;40.7249984741;111.834381104;28;126.976818562;
100;6;27.2999992371;49.0;17;70.8755376339;13;41.7249984741;114.867645264;30;127.200771451;
