Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;8.0;10.0;5;21.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;1;8.14999961853;10.5;5;21.8400001526;2;11.5027198792;15.7567996979;5;32.1014404297;
5;2;8.27600002289;11.1199998856;4;23.5301437378;2;12.6027202606;15.5507202148;5;31.5827521086;
6;2;9.50100040436;11.2650718689;4;24.2066050768;2;13.6075487137;15.2833280563;5;31.1176375151;
7;2;10.4464864731;11.543302536;4;24.78139925;2;14.3352918625;15.0426750183;5;30.7812244892;
8;2;10.5758142471;11.7641716003;4;25.5226647854;2;14.2343673706;14.8663272858;5;30.4801682234;
9;2;10.7425994873;12.0549411774;4;26.1562004089;2;14.1440505981;14.7076148987;5;30.8761286736;
10;2;10.8851451874;12.2827939987;4;26.7059569359;2;16.2493553162;14.8887996674;5;30.9104101658;
11;2;11.0088405609;12.4589796066;5;27.0063481331;2;18.2493553162;14.8887996674;5;30.9453730583;
12;2;13.9295558929;12.5;5;27.2469825745;2;20.2493553162;14.8887996674;5;30.9790935516;
13;2;15.9295558929;12.5;5;27.5110707283;2;21.2802448273;14.8887996674;5;31.0133825541;
14;2;17.0922470093;12.5;5;27.7995657921;2;22.2905311584;14.8887996674;6;31.0466066599;
15;2;18.1571598053;12.5;5;28.1131293774;2;23.3004989624;14.8887996674;6;31.0803023577;
16;2;19.2277107239;12.5;5;28.4520516396;2;23.324092865;14.8887996674;6;31.1144537926;
17;2;20.3039665222;12.5;5;28.8161723614;2;22.9332809448;15.289855957;6;31.1490440369;
18;2;20.4836387634;12.5;6;29.2048048973;2;23.3447151184;14.8887996674;6;31.1840548515;
