Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;6;21.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;8.14999961853;10.5;6;21.8400001526;1;11.3487997055;15.8719997406;6;31.1449584961;
5;2;8.27600002289;11.1199998856;5;23.5301437378;2;12.6487998962;15.572479248;5;31.6058235168;
6;2;9.50100040436;11.2650718689;5;24.086605072;2;13.6487998962;15.3029117584;5;31.2654656172;
7;2;10.4194869995;11.543302536;5;24.5283432007;2;14.3796396255;15.060300827;4;31.0826503038;
8;2;10.5188770294;11.7641716003;5;25.1298823357;2;14.324795723;14.8821907043;4;30.6976671219;
9;2;10.6542234421;12.0549411774;5;25.6057839394;2;14.2093000412;14.6002407074;4;30.7159422636;
10;2;10.7613010406;12.2827939987;5;25.9785410166;2;16.4484767914;14.4926996231;4;30.7880601883;
11;2;10.8451719284;12.4589796066;5;26.0811508894;2;18.4484767914;14.3959131241;4;30.9150235653;
12;2;12.8451719284;12.5;5;26.1018965244;2;20.4484767914;14.3088054657;4;31.0979273319;
13;2;14.8451709747;12.5;4;26.1228116751;2;21.7204475403;14.2304077148;4;31.3377816677;
14;2;15.859172821;12.5;4;26.1438889503;2;22.8347377777;14.1598501205;5;31.6352853775;
15;2;16.8639163971;12.5;4;26.1651208401;2;23.4905853271;14.0963478088;5;31.9905853271;
16;2;17.8686923981;12.5;4;26.1864993572;2;22.4235172272;15.0391960144;5;32.403002739;
17;2;18.8735027313;12.5;4;26.2080165148;2;23.3926544189;13.9877595901;5;32.8707647324;
18;2;19.6065406799;12.8624048233;4;26.2296639681;2;23.8612289429;13.9414672852;5;33.3907542229;
19;2;19.625;12.8688993454;4;26.2514331341;2;24.0172252655;13.8998041153;5;33.9583182335;
20;2;19.625;12.8754301071;4;26.2733153105;2;24.187494278;13.8623065948;7;34.5671725273;
21;2;19.625;12.8819942474;4;26.2953014374;3;22.2971343994;14.8285589218;6;35.209423542;
22;2;19.9164428711;12.5;5;26.3173824549;3;23.2789115906;13.7981863022;6;35.875749588;
23;3;19.625;12.8952150345;4;26.3395489454;3;24.2625102997;13.7708511353;7;36.5557365417;
24;3;19.926399231;12.5;4;26.3617914915;3;22.2477493286;14.7462491989;8;37.2383565903;
