Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;5;21.0;1;11.3999996185;16.0;6;32.0;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.3999996185;16.0;6;32.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;1;12.3999996185;16.0;6;32.0;
6;2;9.50100040436;11.2650718689;4;24.1266050339;1;13.3999996185;16.0;6;32.0;
7;2;10.428486824;11.543302536;3;24.6095271111;2;14.6999998093;16.0;5;33.6399993896;
8;2;10.5371427536;11.7641716003;3;25.2442476749;2;15.0920000076;16.3199996948;5;34.0299999714;
9;2;10.6799554825;12.0549411774;3;25.7551473379;2;15.2089996338;16.5;5;35.7414925098;
10;2;10.7949075699;12.2827939987;3;26.1647416353;2;17.1194477081;17.3250007629;5;36.9615184069;
11;2;10.8870668411;12.4589796066;4;26.3060446978;2;19.1194477081;17.9053878784;5;37.8072822094;
12;2;13.8077831268;12.5;4;26.3673498631;2;21.1194477081;18.2973766327;5;38.2768836021;
13;2;15.8077831268;12.5;4;26.4306943417;2;22.1750640869;18.5;6;38.3438321352;
14;2;16.8491630554;12.5;4;26.4960671663;2;23.195148468;18.5;6;38.4133911133;
15;2;17.527256012;12.5;4;26.5634490252;2;24.2160167694;18.5;6;38.4855674505;
16;2;18.527256012;12.5;4;26.6328122616;2;24.7919998169;18.9456710815;6;38.5603573322;
17;2;19.8946380615;12.5;4;26.7041202784;2;25.568107605;18.5;7;38.6377454996;
18;2;20.0084266663;12.5;5;26.7773271799;2;25.5913238525;18.5;7;38.7177044153;
19;2;19.625;13.0331983566;5;26.8523778915;3;25.1000003815;19.0153121948;6;38.8001936674;
20;2;19.625;13.0557136536;4;26.9292075634;3;25.1000003815;18.5;6;38.8851593733;
21;2;20.0590724945;12.5;5;27.0077416897;3;25.6655483246;18.5;7;38.9725334644;
22;2;20.0767421722;12.5;5;27.0878958702;3;25.6917610168;18.5;7;39.0622336864;
23;2;20.0947761536;12.5;5;27.1695766449;3;25.1000003815;19.5;7;39.1541633606;
24;2;19.625;12.5;5;27.2526805401;3;25.7462501526;18.5;7;39.2482106686;
25;2;17.625;13.5;5;27.3370957375;3;25.7744636536;18.5;7;39.3442494869;
