Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;8.0;10.0;5;21.0;2;11.5487995148;15.8719997406;5;32.5135993958;
4;1;8.14999961853;10.5;5;21.8400001526;2;11.5027198792;15.7567996979;5;32.471840024;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;12.6524000168;15.6531200409;5;32.4763085842;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;13.709728241;15.5598077774;5;32.5281765461;
7;1;10.194486618;11.543302536;5;23.5283432007;2;14.7584533691;15.4758272171;5;32.7163271904;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;14.8148984909;15.4462442398;5;32.7157404423;
9;2;10.4247236252;12.2549409866;4;25.5655879974;2;14.8147220612;15.3140201569;5;33.6698839664;
10;2;10.7522573471;12.2827939987;4;26.0479592085;2;16.9924926758;15.62703228;5;34.4595825672;
11;2;10.8607902527;12.4589796066;5;26.2754310369;2;18.9924926758;15.8360004425;5;34.8781907558;
12;2;13.7815074921;12.5;5;26.4377241135;2;20.9924926758;15.8360004425;5;35.3462395668;
13;2;15.7815074921;12.5;5;26.6183350086;2;22.3700180054;15.8360004425;5;35.8654184341;
14;2;16.8913822174;12.5;5;26.8187118769;2;23.5257720947;15.8360004425;6;36.4361872673;
15;2;17.936466217;12.5;5;27.0402543545;2;24.6970024109;15.8360004425;7;37.0574512482;
16;2;18.9863128662;12.5;5;27.2842636108;2;23.5016002655;16.8360004425;7;37.7262721062;
17;2;20.0412158966;12.5;5;27.5518820286;2;23.5016002655;17.6522827148;8;38.4376616478;
18;2;20.1991729736;12.5;6;27.8440244198;2;24.5016002655;15.8360004425;8;39.1845107079;
