Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;5;21.0;1;11.3999996185;16.0;6;32.0;
4;1;8.14999961853;10.5;5;21.8400001526;2;11.5999994278;16.0;4;33.0;
5;2;8.27600002289;11.1199998856;4;23.5301437378;2;12.6999998093;16.0;4;32.520224452;
6;2;9.50100040436;11.2650718689;4;24.1166050434;2;13.7434587479;15.6876802444;4;32.1222398281;
7;2;10.4262361526;11.543302536;4;24.5889341831;2;14.63667202;15.4065923691;4;31.8928864002;
8;2;10.5325098038;11.7641716003;4;25.212254405;2;14.5678663254;15.1938533783;4;31.7325117588;
9;2;10.6727571487;12.0549411774;4;25.7109264135;2;14.5197534561;15.0023880005;4;32.003125906;
10;2;10.7849578857;12.2827939987;4;26.1074465513;2;16.7226333618;14.9910287857;4;32.3198869228;
11;2;10.8741750717;12.4589796066;5;26.2348128557;2;18.7226333618;14.9808063507;4;32.6869995594;
12;2;13.7948913574;12.5;5;26.2813059092;2;20.7226333618;14.9716053009;4;33.1083965302;
13;2;15.7948913574;12.5;5;26.328953743;2;22.0708370209;14.9633245468;4;33.5874204636;
14;2;16.8262710571;12.5;5;26.3777402639;2;23.2190151215;14.955871582;5;34.1264576912;
15;2;17.8372478485;12.5;5;26.4276455641;2;24.2379360199;14.9491643906;7;34.7265105247;
16;2;18.8484764099;12.5;5;26.4786461592;2;24.4179534912;14.9431276321;7;35.386762619;
17;2;19.8599510193;12.5;5;26.5307145119;2;24.616027832;14.9376945496;8;36.1041669846;
18;2;19.9694099426;12.5;6;26.5838193893;2;24.8312492371;14.9328050613;8;36.8731303215;
19;2;19.9813594818;12.5;6;26.6379255056;2;25.0619392395;14.928404808;8;37.6853666306;
20;2;19.9935340881;12.5;6;26.6929937601;2;25.3056106567;14.9244441986;8;38.5299930573;
21;2;20.0059242249;12.5;6;26.7489811182;2;25.5589981079;14.920879364;9;39.3939094543;
22;2;20.0185203552;12.5;6;26.8058408499;2;25.8181724548;14.9176712036;9;40.2624616623;
23;2;20.0313148499;12.5;6;26.8635222912;2;26.0787391663;14.9147844315;9;41.120347023;
24;2;20.04429245;12.5;7;26.9219712019;2;26.3361053467;14.9121856689;9;41.9526596069;
