Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;7.0;11.0;5;20.0;1;10.8880004883;14.720000267;6;29.0713596344;
3;1;8.0;10.0;4;21.0;1;10.8142719269;14.5356798172;6;28.7395839691;
4;1;8.14999961853;10.5;4;21.8400001526;1;10.7479171753;14.3697919846;6;28.440984726;
5;1;8.27600002289;10.9200000763;4;22.5301437378;2;12.047917366;14.220492363;5;29.172246933;
6;2;9.27600002289;11.4650716782;2;24.086605072;2;13.047917366;14.0861234665;5;29.075245738;
7;2;10.4194869995;11.543302536;2;24.5583431721;2;13.7225732803;13.9651908875;5;29.1114531755;
8;2;10.5256261826;11.7641716003;2;25.1807733774;2;13.7334365845;13.8965921402;5;29.1853587627;
9;2;10.6656742096;12.0549411774;2;25.6785554886;2;13.755607605;13.8348531723;5;30.3058439493;
10;2;10.777674675;12.2827939987;2;26.0741881132;2;14.091753006;14.2648258209;5;31.2478735447;
11;2;10.866692543;12.4589796066;3;26.2006716728;2;16.8337688446;14.5854911804;5;32.0618999004;
12;2;13.7874088287;12.5;3;26.246289134;2;18.8337688446;14.8198242188;5;32.5942745209;
13;2;15.7874088287;12.5;2;26.29307127;2;20.1459140778;14.8887996674;5;33.0418138504;
14;2;16.8181972504;12.5;2;26.3410044909;2;21.2801742554;14.8887996674;6;33.5458538532;
15;2;17.527256012;12.5;2;26.3900717497;2;22.4313869476;14.8887996674;6;34.1087312698;
16;2;18.8400230408;12.5;2;26.4402523041;2;23.6002502441;14.8887996674;6;34.7313084602;
17;2;19.8513126373;12.5;2;26.4915215969;2;24.4193935394;14.8887996674;6;35.4125370979;
18;2;19.9605922699;12.5;2;26.5438512564;3;24.6237621307;14.8887996674;6;36.1490607262;
19;2;19.972366333;12.5;2;26.597209096;3;24.8447189331;14.8887996674;6;36.9349255562;
20;2;19.9843711853;12.5;2;26.6515587568;3;25.0804786682;14.8887996674;6;37.7614731789;
21;2;19.9966011047;12.5;2;26.7068601847;3;25.3284435272;14.8887996674;7;38.6174821854;
22;2;20.0090446472;12.5;2;26.7630695105;3;25.5852470398;14.8887996674;7;39.4896001816;
23;2;20.0216903687;12.5;9;26.8201388121;3;25.8468818665;14.8887996674;7;40.3630590439;
24;2;20.0345306396;12.5;9;26.8780167103;3;26.1089191437;14.8887996674;7;41.2226133347;
25;2;20.0475540161;12.5;9;26.9366481304;3;26.3667850494;14.8887996674;7;42.0535888672;
26;2;19.625;13.080994606;9;26.9959744215;3;26.6160774231;14.8887996674;7;42.8428869247;
27;2;18.0740947723;13.5;10;27.0559339523;3;26.8528671265;14.8887996674;7;44.5798101425;
28;2;17.0875854492;14.5;10;27.1164619923;3;28.0739440918;14.8887996674;7;45.3209700584;
29;2;17.625;13.5;10;27.1774909496;3;29.2769775391;14.8887996674;7;46.0007849932;
30;2;18.625;13.5887451172;10;27.2389507294;3;27.2769775391;16.454914093;7;46.6176698208;
31;2;17.1287631989;13.5;10;27.3007693291;3;26.2769775391;17.4906139374;8;47.1726212502;
32;3;17.625;13.5;9;27.3628723621;3;25.2769775391;18.5281352997;8;47.6686774492;
33;3;15.625;13.5;9;27.4251842499;3;25.340511322;18.8887996674;8;48.110326767;
34;3;15.1706666946;14.5;10;27.4876282215;3;25.3652744293;19.8887996674;8;48.5029429197;
35;4;15.625;13.5;9;27.550126791;3;24.9332809448;21.6519775391;8;48.8523045778;
