Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;5;21.0;1;11.3999996185;16.0;6;31.3753604889;
4;1;8.14999961853;10.5;5;21.8400001526;1;11.2750720978;15.6876802444;6;30.6821117401;
5;1;8.27600002289;10.9200000763;5;22.5301437378;1;12.2750720978;15.3410558701;6;30.0581893921;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;13.2750720978;15.029094696;5;29.4966583252;
7;1;10.194486618;11.543302536;4;23.5283432007;1;13.8489971161;14.7483291626;5;29.0676651001;
8;1;10.2938766479;11.7641716003;4;24.1098823547;1;13.7202997208;14.53383255;5;28.6815700531;
9;1;10.4247236252;12.0549411774;4;24.5655879974;1;13.6044712067;14.3407850266;5;28.6396217346;
10;1;10.5272569656;12.2827939987;4;24.9179592133;1;15.7202997208;14.3198108673;5;28.6018676758;
11;1;10.6065406799;12.4589796066;5;25.0;1;16.7202987671;14.3009338379;5;28.5678882599;
12;1;12.5272569656;12.5;5;25.0;1;17.7202987671;14.2839441299;5;28.5373077393;
13;1;13.5272569656;12.5;5;25.0;1;18.7202987671;14.2686538696;5;28.5097846985;
14;2;15.5272569656;12.6999998093;4;26.0;1;19.7202987671;14.2548923492;6;28.4850139618;
15;2;17.527256012;12.5;4;26.1299999952;1;20.5455055237;14.2425069809;7;28.462720871;
16;2;18.7815055847;12.5;3;26.2754310369;1;20.538816452;14.2313604355;7;28.4426574707;
17;2;19.8142280579;12.5;4;26.4377241135;1;20.5327968597;14.2213287354;7;28.4245986938;
18;2;19.9484882355;12.5;4;26.6183350086;1;20.5273799896;14.2122993469;7;28.4083461761;
19;2;19.625;12.9855003357;4;26.8187118769;1;20.5225028992;14.2041730881;7;28.3937187195;
20;2;20.0342102051;12.5;4;27.0402543545;1;20.5181159973;14.1968593597;8;28.3805541992;
21;2;20.0840568542;12.5;5;27.2842636108;2;20.5141658783;14.1902770996;7;28.3687057495;
22;2;20.1389598846;12.5;4;27.5518820286;2;20.5106124878;14.1843528748;7;28.3580436707;
23;2;19.625;12.5;4;27.8440244198;2;20.5074119568;14.1790218353;7;28.3484477997;
24;2;19.625;12.5;4;28.1613030434;2;20.504535675;14.1742238998;6;28.3398113251;
