Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;7.0;11.0;5;20.0;2;11.5999994278;16.0;3;33.0199999809;
3;1;8.0;10.0;5;21.0;2;11.6040000916;16.0;3;33.0401959419;
4;1;8.14999961853;10.5;5;21.8400001526;2;11.6080389023;16.0;3;33.0605818033;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;12.7181739807;16.0;3;32.8234534264;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;13.7238359451;15.8719997406;3;32.2409296036;
7;2;10.194486618;11.7433023453;4;24.5283432007;2;14.6722793579;15.572479248;3;31.7988622189;
8;2;10.5188770294;11.7641716003;3;25.1398823261;2;14.5396585464;15.3431510925;3;31.4027273655;
9;2;10.6564731598;12.0549411774;3;25.6261789799;2;14.4208173752;15.1367559433;3;31.3880288601;
10;2;10.7658901215;12.2827939987;3;26.0097253323;2;16.5551223755;15.1119604111;3;31.3789614439;
11;2;10.8521881104;12.4589796066;4;26.1235172749;2;18.5551223755;15.0896444321;3;31.3750171661;
12;2;13.7729043961;12.5;4;26.1558350325;2;20.5551223755;15.069560051;4;31.3757358789;
13;2;15.7729043961;12.5;3;26.1887089014;2;21.587720871;15.051484108;5;31.2270621061;
14;2;16.7947158813;12.5;3;26.2221269608;3;22.5983467102;14.9594392776;4;31.0973203182;
15;2;17.8022346497;12.5;3;26.2560760975;3;23.3291969299;14.8765993118;4;30.9846500158;
16;2;18.8098735809;12.5;3;26.2905418873;3;23.2953948975;14.8020429611;4;30.8873761892;
17;2;19.8176269531;12.5;3;26.3255085945;3;23.2662124634;14.7349424362;6;30.8039867878;
18;2;19.9232387543;12.5;4;26.3609591722;3;23.2411956787;14.6745519638;6;30.7331190109;
19;2;19.9312152863;12.5;5;26.3968753815;3;23.2199363708;14.6202011108;7;30.6735402346;
20;2;19.9392967224;12.5;6;26.4332377911;3;23.2020626068;14.5712852478;7;30.6241389513;
21;2;19.947479248;12.5;6;26.4700255394;3;23.1872406006;14.5272607803;7;30.5839109421;
22;2;19.9557552338;12.5;6;26.5072168112;3;23.1751728058;14.4876384735;7;30.5519502163;
23;2;19.9641227722;12.5;7;26.5447884798;3;22.6711883545;15.2759752274;6;30.5274354219;
24;2;19.9725780487;12.5;7;26.5827163458;4;21.786737442;15.1962108612;3;36.4669669867;
25;2;19.9811115265;12.5;7;26.6209751368;4;23.2375984192;14.390999794;4;36.9343179464;
26;3;19.625;12.9862928391;6;26.6595385075;4;23.7571029663;15.1782093048;4;37.4147891998;
27;3;19.625;13.3297691345;6;26.6983793974;4;24.744468689;15.173415184;5;37.9032495022;
28;3;18.0071353912;13.5;6;26.7374696732;4;25.7330970764;15.1710500717;5;38.3944342136;
29;3;18.625;13.3687343597;6;26.7767804861;4;26.0933208466;15.1708641052;5;38.8831202984;
30;3;19.625;13.3883905411;6;26.8162822723;5;24.7591533661;15.3015985489;4;39.3643026352;
31;3;19.625;13.4081411362;6;26.8559447527;5;23.3791427612;16.3015975952;4;39.8333733082;
32;3;19.625;13.4279727936;6;26.8957372904;5;23.0592651367;17.3015975952;4;40.2862625122;
33;3;17.625;14.4478683472;6;26.9356285334;5;22.2013587952;18.3015975952;4;40.7195558548;
34;3;16.625;15.4678144455;6;26.9755871296;5;21.3368301392;19.3015975952;5;41.1305565834;
35;3;15.625;16.4877929688;6;27.015581131;5;19.888212204;21.2841701508;5;41.5173192024;
