Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;5;21.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.3487997055;15.8719997406;6;31.5135993958;
5;2;8.27600002289;11.1199998856;2;23.5301437378;1;12.3487997055;15.7567996979;6;31.3062400818;
6;2;9.50100040436;11.2650718689;2;24.1066050529;1;13.3487997055;15.6531200409;6;31.1196155548;
7;2;10.4239864349;11.543302536;2;24.5685391426;1;14.3358850479;15.5598077774;6;31.0436534882;
8;2;10.527920723;11.7641716003;2;25.180866003;1;14.3130960464;15.5218267441;6;30.9752883911;
9;2;10.6656951904;12.0549411774;2;25.6679409742;2;14.5925865173;15.4876441956;5;33.2343444824;
10;2;10.7752866745;12.2827939987;2;26.0522544384;2;16.6130943298;16.1171722412;5;34.1755291224;
11;2;10.8617572784;12.4589796066;3;26.1668007374;2;18.6130943298;16.5693645477;5;34.8433600664;
12;2;13.7824735641;12.5;3;26.1998585463;2;20.6130943298;16.884393692;5;35.1533164978;
13;2;15.7824735641;12.5;3;26.233456254;2;21.6470890045;17.0200004578;6;35.190174818;
14;2;16.8047847748;12.5;2;26.26758039;2;22.6581478119;17.0200004578;6;35.2278294563;
15;2;17.812461853;12.5;2;26.302216053;2;23.6694431305;17.0200004578;6;35.2662696838;
16;2;18.8202552795;12.5;2;26.3373470306;2;24.2119998932;17.3878803253;6;35.3054825068;
17;2;19.8281593323;12.5;2;26.3729559183;2;24.2119998932;17.3996448517;6;35.3454530239;
18;2;19.9339141846;12.5;2;26.4090241194;2;24.603635788;17.0200004578;7;35.3861641884;
19;2;19.942029953;12.5;2;26.4455316067;3;24.2119998932;17.4238491058;6;35.4275969267;
20;2;19.9502449036;12.5;2;26.4824572802;3;24.2119998932;17.0200004578;6;35.4697299004;
21;2;19.625;12.9447374344;2;26.5197787285;3;24.2119998932;17.4489192963;6;35.5125398636;
22;2;19.625;12.9559335709;3;26.5574725866;3;24.65376091;17.0200004578;7;35.5560013056;
23;3;19.9754314423;12.5;2;26.5955142975;3;24.6667995453;17.0200004578;7;35.6000865698;
24;4;19.625;12.9786539078;2;26.633878231;3;24.6800251007;17.0200004578;8;35.6447660923;
