Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;7.0;11.0;5;20.0;2;11.5999994278;16.0;3;33.2400000095;
3;1;8.0;10.0;5;21.0;2;11.6479997635;16.0;3;33.5346239805;
4;1;8.14999961853;10.5;4;21.8400001526;2;11.7069244385;16.0;3;33.6092640162;
5;1;8.27600002289;10.9200000763;3;22.5301437378;2;12.9595794678;15.8719997406;3;33.7745747566;
6;1;9.27600002289;11.2650718689;3;23.086605072;2;14.078291893;15.7567996979;3;33.7984001637;
7;1;10.194486618;11.543302536;3;23.5283432007;2;15.1395196915;15.5507202148;3;34.0444400311;
8;1;10.2938766479;11.7641716003;3;24.1098823547;2;15.2133321762;15.4080486298;3;34.40655756;
9;1;10.4247236252;12.0549411774;3;24.5655879974;2;15.3219671249;15.2796440125;4;35.8976912498;
10;1;10.5272569656;12.2827939987;3;24.9179592133;2;17.6526603699;15.6024589539;4;37.3471336365;
11;1;10.6065406799;12.4589796066;4;25.0;2;19.6526603699;15.8313598633;5;38.5012321472;
12;1;12.5272569656;12.5;4;25.0;2;21.6526603699;15.8360004425;6;39.7984285355;
13;1;13.5272569656;12.5;4;25.0;2;23.6526603699;15.8360004425;7;41.2366085052;
14;1;14.5272569656;12.5;4;25.0;2;25.1142120361;15.8360004425;7;42.7917556763;
15;1;15.5272569656;12.5;4;25.0;2;26.5807552338;15.8360004425;8;44.4268312454;
16;1;16.527256012;12.5;4;25.0;2;27.3280487061;15.8360004425;9;46.0937814713;
17;1;17.527256012;12.5;4;25.0;2;27.8281345367;15.8360004425;9;47.7381839752;
18;1;17.625;12.5;4;25.0;2;28.3214550018;15.8360004425;10;49.3058929443;
19;1;17.625;12.5;5;25.0;2;28.7917671204;15.8360004425;10;50.7501277924;
20;1;17.625;12.5;6;25.0;2;29.2250385284;15.8360004425;11;52.0371131897;
21;1;17.625;12.5;6;25.0;2;29.6111335754;15.8360004425;11;53.1488208771;
22;1;17.625;12.5;6;25.0;2;29.9446468353;15.8360004425;12;54.0824565887;
23;1;17.625;12.5;6;25.0;2;30.2247371674;15.8360004425;12;54.8474464417;
24;1;17.625;12.5;7;25.0;2;30.4542331696;15.8360004425;12;55.4612598419;
25;1;17.625;12.5;8;25.0;3;28.9745407104;15.8360004425;7;70.9453086853;
26;1;17.625;12.5;8;25.0;3;30.1052341461;15.8360004425;7;72.0717124939;
27;1;17.625;12.5;8;25.0;3;31.2068634033;15.8360004425;7;72.9153747559;
28;1;17.625;12.5;8;25.0;3;32.2539215088;15.8360004425;7;73.5032901764;
29;1;17.625;12.5;8;25.0;3;33.2539215088;15.8360004425;8;74.0122699738;
30;3;17.625;12.5;6;31.5;3;32.2539215088;16.8360004425;8;74.4473266602;
31;3;18.625;12.5;6;31.6950001717;3;32.2539215088;17.8360004425;8;74.8150901794;
32;3;19.625;12.5;6;31.882794857;3;32.2539215088;18.8360004425;8;75.1230182648;
33;3;20.625;12.5;6;32.0629315376;4;33.8420257568;21.8360004425;7;75.3787631989;
34;3;21.625;12.5;6;32.235060215;4;34.9187507629;24.8360004425;7;75.4960002899;
35;3;21.7955169678;12.5;7;32.3989300728;4;35.9539222717;26.8360004425;7;75.4960002899;
36;3;21.8446788788;12.5;7;32.5543866158;4;36.9539222717;27.936000824;8;75.4960002899;
37;3;21.8913154602;12.5;7;32.7013659477;4;36.9539222717;28.936000824;8;75.4960002899;
38;3;19.9354095459;13.5;7;32.8398852348;4;36.9539222717;28.936000824;8;75.4960002899;
39;4;19.9769668579;15.0;6;33.9700365067;4;36.9539222717;28.936000824;9;75.4960002899;
