Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;8.0;10.0;5;21.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;1;8.14999961853;10.5;4;21.8400001526;1;11.3027200699;15.7567996979;6;31.3062400818;
5;1;8.27600002289;10.9200000763;4;22.5301437378;1;12.3027200699;15.6531200409;6;31.1196155548;
6;1;9.27600002289;11.2650718689;4;23.086605072;1;13.3027200699;15.5598077774;6;30.9516544342;
7;1;10.194486618;11.543302536;4;23.5283432007;1;14.2854967117;15.4758272171;5;30.8924884796;
8;2;10.2938766479;11.9641714096;3;25.1098823547;1;14.2677469254;15.4462442398;5;30.6280403137;
9;2;10.6497240067;12.0549411774;3;25.6055879593;2;14.4884119034;15.3140201569;4;32.2540645599;
10;2;10.7612571716;12.2827939987;3;25.9991431236;2;16.5677452087;15.62703228;4;32.7404808998;
11;2;10.8498067856;12.4589796066;4;26.1235535145;2;18.5677452087;15.8360004425;4;32.812918663;
12;2;13.7705230713;12.5;4;26.1671074629;2;20.5677452087;15.8360004425;4;32.8894410133;
13;2;15.7705230713;12.5;4;26.211841464;2;21.6329784393;15.8360004425;5;32.9651774168;
14;2;16.7999210358;12.5;4;26.2577478886;2;22.6556987762;15.8360004425;5;33.0446460247;
15;2;17.8102493286;12.5;4;26.3048160076;2;23.6795387268;15.8360004425;5;33.1279072762;
16;2;18.8208389282;12.5;4;26.3530313969;2;23.5016002655;16.2727718353;5;33.2150068283;
17;2;19.8316879272;12.5;4;26.4023760557;2;23.9645023346;15.8360004425;5;33.305973053;
18;2;19.9405345917;12.5;5;26.4528282881;2;23.9917926788;15.8360004425;6;33.4008157253;
