Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;6.0;12.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;7.0;11.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;8.0;10.0;6;21.0;2;11.5999994278;16.0;5;32.5391998291;
4;1;8.14999961853;10.5;6;21.8400001526;2;11.5078401566;15.7695999146;5;32.1501592398;
5;1;8.27600002289;10.9200000763;6;22.5301437378;2;12.6155443192;15.5622396469;5;31.8029881716;
6;1;9.27600002289;11.2650718689;6;23.086605072;2;13.6233673096;15.3756160736;5;31.3280739784;
7;1;10.194486618;11.543302536;6;23.5283432007;2;14.3984222412;15.1257343292;5;30.9839361906;
8;1;10.2938766479;11.7641716003;6;24.1098823547;2;14.2951803207;14.9410810471;5;30.6770396233;
9;1;10.4247236252;12.0549411774;6;24.5655879974;2;14.2031116486;14.774892807;5;30.9578517675;
10;1;10.5272569656;12.2827939987;6;24.9179592133;2;16.3187236786;14.8887996674;5;31.0127164125;
11;1;10.6065406799;12.4589796066;6;25.0;2;18.3187255859;14.8887996674;5;31.0694538355;
12;1;11.6065406799;12.5;6;25.0;2;20.3187255859;14.8887996674;5;31.1280645132;
13;1;12.6065406799;12.5;6;25.0;2;21.3697891235;14.8887996674;5;31.1885428429;
14;1;13.6065406799;12.5;6;25.0;2;22.3879318237;14.8887996674;6;31.2508763075;
15;1;14.6065406799;12.5;6;25.0;2;23.3752632141;14.8887996674;6;31.3150452375;
16;1;15.6065406799;12.5;6;25.0;2;23.3945140839;14.8887996674;6;31.3810224533;
17;1;16.6065406799;12.5;6;25.0;2;23.414308548;14.8887996674;6;31.4487731457;
18;1;17.6065406799;12.5;6;25.0;3;23.434633255;14.8887996674;5;31.5182542801;
19;1;17.625;12.5;7;25.0;3;22.9332809448;14.8887996674;6;31.589414835;
20;1;17.625;12.5;8;25.0;3;23.4768257141;14.8887996674;6;31.6621952057;
21;1;17.625;12.5;8;25.0;3;23.4986591339;14.8887996674;7;31.7365275621;
22;1;17.625;12.5;9;25.0;3;23.5209598541;14.8887996674;7;31.8123354912;
23;1;17.625;12.5;9;25.0;3;22.9332809448;15.8887996674;7;31.8895347118;
24;1;17.625;12.5;9;25.0;3;22.9332809448;15.9447669983;8;31.9680325985;
25;1;17.625;12.5;9;25.0;4;22.9332809448;15.9840164185;7;32.0477285385;
