Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;11.5999994278;16.0;3;33.0;1;6.0;14.0;4;20.0;
2;2;11.5999994278;16.0;3;33.0199999809;1;7.0;13.0;6;20.0;
3;2;11.6040000916;16.0;3;33.0401959419;1;8.0;12.0;6;20.0;
4;2;11.6080389023;16.0;3;33.0605818033;1;8.0;11.0;4;20.0;
5;2;12.7181739807;16.0;3;33.0811508894;1;8.0;10.0;4;20.0;
6;2;13.7243452072;16.0;3;33.1018965244;1;9.0;10.0;4;20.0;
7;2;14.7305688858;16.0;3;33.7628110647;1;9.5;10.0;4;20.0;
8;2;15.1288433075;16.3199996948;3;34.1438889503;1;9.5;10.0;4;20.3999996185;
9;2;15.2431659698;16.5;3;35.8380000591;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;17.148399353;17.3250007629;4;37.0440608263;1;9.66343975067;10.3632001877;4;20.9903717041;
11;3;19.148399353;17.9053878784;3;37.8744926453;1;9.72283363342;10.4951858521;4;22.0419120789;
12;3;21.148399353;18.2973766327;4;38.3273490667;1;9.95943069458;11.0209560394;4;22.9143505096;
13;3;22.1902046204;18.5;4;38.3760979176;1;11.7228336334;11.4571752548;4;23.6214065552;
14;3;23.2048301697;18.5;4;38.425966382;1;12.7228336334;11.8107032776;4;24.1832637787;
15;3;24.219789505;18.5;5;38.4769308567;1;13.7228336334;12.0916318893;4;24.6226100922;
16;3;25.2350788116;18.5;5;38.5289641619;1;14.7228336334;12.3113050461;4;24.9617595673;
17;3;25.5586891174;18.5;5;38.5820350647;1;15.7228336334;12.4808797836;4;25.0;
18;3;25.5746116638;18.5;5;38.6361085176;1;16.7228336334;12.5;5;25.0;
19;3;25.5908336639;18.5;5;38.6911454201;1;17.625;12.5;5;25.0;
20;3;25.6073436737;18.5;6;38.7471029758;1;17.625;12.5;6;25.0;
21;3;25.624130249;18.5;6;38.8039344549;1;17.625;12.5;6;25.0;
22;3;25.6411800385;18.5;6;38.8615894318;1;17.625;12.5;6;25.0;
23;3;25.6584777832;18.5;6;38.9200137854;1;17.625;12.5;7;25.0;
24;3;25.6760044098;18.5;6;38.9791499376;1;17.625;12.5;8;25.0;
25;3;25.6937446594;18.5;6;39.0389370918;1;17.625;12.5;9;25.0;
26;3;25.711681366;18.5;7;39.0993113518;1;17.625;12.5;9;25.0;
27;3;25.7297935486;18.5;7;39.1602058411;1;17.625;12.5;9;25.0;
28;3;25.7480621338;18.5;7;39.2215511799;1;17.625;12.5;9;25.0;
29;3;25.7664661407;18.5;7;39.2832758427;1;17.625;12.5;9;25.0;
30;3;25.7849826813;18.5;7;39.3453061581;1;17.625;12.5;9;25.0;
31;3;25.1000003815;19.5;7;39.4075667858;1;15.625;13.5;9;25.0;
32;3;25.1000003815;19.7037830353;8;39.469981432;1;14.625;14.5;9;25.0;
33;3;25.1000003815;19.7349910736;8;39.5324723721;1;13.625;15.5;9;25.0;
34;3;25.8597412109;18.5;8;39.5949618816;1;12.625;16.5;10;25.0;
35;3;25.8784885406;18.5;8;39.6573717594;1;12.0;17.5;10;25.0;
36;3;25.8972129822;20.5;8;39.7196240425;1;12.0;18.5;10;25.0;
37;3;25.9158878326;22.5;9;39.7816417217;1;12.0;19.5;9;25.0;
38;3;25.1000003815;24.5;8;39.8433485031;1;12.0;20.5;9;25.0;
39;3;25.1000003815;26.5;8;39.9046695232;1;12.0;21.5;9;25.0;
40;3;25.1000003815;28.5;7;39.9655320644;1;12.0;22.5;10;25.0;
41;3;25.1000003815;29.5;7;40.0258648396;1;12.0;23.5;10;25.0;
42;3;26.0077590942;28.5;8;40.0855994225;1;12.0;24.5;10;25.0;
43;3;25.1000003815;29.5;9;40.144670248;1;12.0;25.5;11;25.0;
44;3;26.0434017181;28.5;9;40.2030141354;1;12.0;26.5;11;25.0;
45;3;26.0609054565;28.5;9;40.2605719566;1;12.0;27.5;11;25.0;
46;4;26.0781726837;28.5;9;40.3172872066;1;12.0;28.5;11;25.0;
47;4;25.1000003815;29.5;9;40.3731076717;1;12.0;29.5;12;25.0;
48;4;25.1000003815;30.1865539551;9;40.4279844761;1;13.0;27.5;11;25.0;
49;4;25.1000003815;30.2139930725;9;40.4818730354;1;12.0;28.5;11;25.0;
50;4;27.1000003815;29.5;8;41.5347323418;1;12.0;29.5;11;25.0;
51;4;27.1000003815;31.5;9;41.7465256453;2;13.0;27.5;10;25.0;
52;4;27.4479999542;33.2932624817;9;41.980964303;2;12.0;28.5;12;25.0;
53;4;28.1000003815;32.5;9;42.2409114838;2;12.0;29.5;13;25.0;
54;4;28.206035614;33.5;10;42.5293749571;2;13.0;27.5;12;25.0;
55;4;28.2205619812;34.3970870972;10;42.8494362831;2;12.0;28.5;14;25.0;
56;4;28.2347335815;34.533493042;11;43.2041535378;2;12.0;29.5;14;25.0;
57;4;27.8126964569;34.5;11;43.5964283943;2;13.0;27.5;14;25.0;
58;4;27.9169235229;35.4366760254;11;44.0288393497;2;12.0;28.5;15;25.0;
59;4;28.1000003815;34.5;11;44.503439188;2;12.0;29.5;15;25.0;
60;5;28.2878227234;35.2720146179;11;46.6161518097;2;12.0;30.5;16;25.0;
61;5;29.7679386139;34.2399978638;11;48.2705898285;3;12.0;31.5;14;46.25;
62;5;29.2214946747;35.7248458862;13;49.5568361282;3;14.0;30.5;14;47.7374992371;
63;5;28.0;38.0;13;50.341313839;3;16.0;30.5;16;48.9909038544;
64;6;30.0;35.0;12;51.169573307;3;18.0;30.5;16;50.0126991272;
65;6;28.0;37.0;11;52.0346446037;3;17.0;32.5;17;50.822435379;
66;6;29.0;37.0;11;53.9273962975;3;17.0;34.5;18;51.4492912292;
67;6;30.0;37.0;11;55.0576010942;3;18.0;35.5;19;51.9255657196;
68;6;31.4619884491;39.0;13;56.238085866;3;19.0;36.5;18;52.25;
69;6;30.0;42.0;13;57.4640095234;3;20.0;37.5;16;52.25;
70;6;30.0;41.0;14;59.7315032482;3;21.0;38.5;15;52.25;
71;6;30.6580944061;44.0;14;61.1854919195;4;22.0;39.5;9;72.25;
72;7;31.7159919739;47.0;12;89.9484273195;3;14.0;33.5;10;46.2000007629;
73;7;29.0;52.6804237366;13;92.545938015;4;17.0;34.5;8;48.2175998688;
74;7;28.0;57.4855270386;15;94.960719347;4;19.0;35.5;7;49.0979585648;
75;8;28.0;60.9625205994;13;98.697945118;4;20.2339992523;36.5;9;49.8175177574;
76;8;28.0;63.1898880005;16;102.025345325;4;21.0;37.5;9;50.3971989155;
77;8;28.0;65.5152435303;16;105.006516695;4;21.625;37.5;10;50.8598011732;
78;8;28.0;67.9310302734;18;107.724914074;4;21.8875999451;36.5;10;51.211841464;
79;8;28.0;71.4242095947;19;110.252875566;4;21.625;36.3482894897;9;51.2577478886;
80;9;28.0;74.9787445068;18;111.803845167;4;21.9079933167;34.5;10;51.3048160076;
81;9;29.0;78.0579910278;19;113.391446114;4;21.9185829163;33.5;11;51.3530313969;
82;9;30.0;81.01953125;21;114.985746861;4;21.9294319153;32.5;11;51.4023760557;
83;10;31.0;83.9816589355;21;116.410495281;4;21.625;32.4816627502;12;51.4528282881;
84;10;32.0;86.9425811768;22;117.828213215;4;21.625;30.5;13;51.5043625832;
85;10;33.0;89.8862609863;23;119.20618391;4;21.625;29.5;14;51.5569496155;
86;10;35.0;90.2896118164;23;120.518920898;4;21.9753131866;28.5;14;51.6105561256;
87;10;35.0;93.7048492432;23;122.749230385;4;21.9873752594;27.5;14;51.6651450396;
88;10;37.0;98.1283569336;24;124.007602334;4;21.625;27.5;15;51.72067523;
89;10;39.3716964722;99.5559387207;26;124.795273304;4;21.625;27.5;15;51.7771017551;
