Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;10.8880004883;14.720000267;4;29.4400005341;1;6.0;14.0;4;20.0;
2;1;10.8880004883;14.720000267;6;29.4400005341;1;7.0;13.0;6;20.0;
3;1;10.8880004883;14.720000267;6;29.4400005341;1;8.0;12.0;6;20.0;
4;1;10.8880004883;14.720000267;6;29.4400005341;1;8.0;11.0;5;20.0;
5;1;11.8880004883;14.720000267;6;29.4400005341;1;8.0;10.0;5;20.0;
6;2;13.188000679;14.720000267;5;30.235200882;1;9.0;10.0;5;20.0;
7;2;14.0705604553;14.617600441;5;30.299120307;1;9.5;10.0;5;20.0;
8;2;14.0897359848;14.5682401657;5;30.2172023058;1;9.5;10.0;5;20.3999996185;
9;2;14.0651607513;14.4393358231;5;30.9980515242;1;9.59000015259;10.1999998093;5;20.7264003754;
10;2;16.2122421265;14.7135286331;5;31.6177772284;1;9.66343975067;10.3632001877;5;20.9903717041;
11;2;18.2122421265;14.8887996674;5;31.9281311035;1;9.72283363342;10.4951858521;5;22.0419120789;
12;2;20.2122421265;14.8887996674;5;32.284153223;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;21.4929103851;14.8887996674;5;32.6901910305;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;22.6147212982;14.8887996674;6;33.150177002;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;23.7527179718;14.8887996674;6;33.6672952175;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;24.100189209;14.8887996674;6;34.2085380554;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;24.2625617981;14.8887996674;7;34.8011112213;1;15.7228336334;12.4808797836;5;25.0;
18;2;24.4403343201;14.8887996674;6;35.4431648254;1;16.7228336334;12.5;6;25.0;
19;2;24.6329498291;14.8887996674;6;36.1309027672;1;17.625;12.5;6;25.0;
20;2;24.8392715454;14.8887996674;6;36.8584308624;1;17.625;12.5;7;25.0;
21;2;25.0575294495;14.8887996674;8;37.6177544594;1;17.625;12.5;7;25.0;
22;2;25.2853279114;14.8887996674;8;38.3989725113;1;17.625;12.5;7;25.0;
23;2;23.2853279114;15.8887996674;8;39.1906824112;1;17.625;12.5;8;25.0;
24;3;22.9332809448;16.8887996674;8;39.9805717468;1;17.625;12.5;8;25.0;
25;3;21.9332809448;15.8887996674;8;40.7561511993;1;17.625;12.5;8;25.0;
26;3;21.9332809448;16.8887996674;8;41.5055389404;1;17.625;12.5;8;25.0;
27;3;21.9332809448;17.8887996674;8;42.2181921005;1;17.625;12.5;9;25.0;
28;3;21.6654586792;18.8887996674;8;42.8854913712;1;17.625;12.5;9;25.0;
29;3;20.8656482697;19.8887996674;8;43.5011148453;1;17.625;12.5;9;25.0;
30;3;20.0503349304;20.8887996674;9;44.0611667633;1;15.625;13.5;9;25.0;
31;3;19.2183513641;21.8887996674;10;44.564078331;1;14.625;14.5;9;25.0;
32;3;18.4359436035;22.8887996674;11;45.0103340149;1;13.625;15.5;9;25.0;
33;3;17.4359436035;21.8887996674;12;45.4020814896;1;12.625;16.5;9;25.0;
34;3;17.4359436035;21.8887996674;12;45.7426948547;1;12.0;17.5;9;25.0;
35;3;17.4359436035;21.8887996674;13;46.0363540649;1;12.0;18.5;9;25.0;
36;3;18.0;21.8887996674;13;46.2876701355;1;12.0;19.5;10;25.0;
37;3;19.0;21.8887996674;13;46.5013771057;1;12.0;20.5;10;25.0;
38;3;20.0;21.8887996674;13;46.5820789337;1;12.0;21.5;10;25.0;
39;3;21.0;21.8887996674;13;46.5820789337;1;12.0;22.5;10;25.0;
40;3;22.0;23.8887996674;14;46.5820789337;1;12.0;23.5;12;25.0;
41;3;22.9332809448;25.8887996674;14;46.5820789337;1;12.0;24.5;11;25.0;
42;3;22.9332809448;27.8887996674;15;46.5820789337;1;12.0;25.5;11;25.0;
43;3;22.9332809448;29.8887996674;15;46.5820789337;1;12.0;26.5;11;25.0;
44;3;22.9332809448;31.8887996674;16;46.5820789337;1;12.0;27.5;13;25.0;
45;3;22.9332809448;32.8888015747;16;46.5820789337;1;12.0;28.5;14;25.0;
46;3;23.9332809448;30.8887996674;16;46.5820789337;1;12.0;29.5;14;25.0;
47;3;22.9332809448;31.8887996674;17;46.5820789337;1;13.0;27.5;15;25.0;
48;3;22.9332809448;32.8888015747;18;46.5820789337;1;12.0;28.5;15;25.0;
49;3;23.9332809448;30.8887996674;17;46.5820789337;1;12.0;29.5;15;25.0;
50;3;22.9332809448;31.8887996674;18;46.5820789337;1;13.0;27.5;14;25.0;
51;3;22.9332809448;32.8888015747;18;46.5820789337;1;12.0;28.5;15;25.0;
52;3;23.9332809448;30.8887996674;18;46.5820789337;1;12.0;29.5;15;25.0;
53;3;22.9332809448;31.8887996674;19;46.5099887848;1;13.0;27.5;16;25.0;
54;4;22.0399513245;32.5857009888;16;62.4451084137;1;12.0;28.5;16;25.0;
55;4;24.0399513245;31.5856990814;17;63.026714325;1;12.0;29.5;16;25.0;
56;4;26.0399513245;31.5856990814;16;63.5332660675;1;13.0;27.5;15;25.0;
57;4;27.0399513245;31.5856990814;15;63.9676971436;1;12.0;28.5;16;25.0;
58;4;28.0399513245;31.5856990814;18;64.3351764679;1;12.0;29.5;17;25.0;
59;4;28.4859580994;31.5856990814;19;64.6422424316;1;12.0;30.5;17;25.0;
60;4;28.4756145477;31.5856990814;19;64.8960590363;1;12.0;31.5;18;25.0;
61;4;28.4663066864;31.8887996674;21;65.1038475037;1;12.0;32.5;18;25.0;
62;4;28.4579277039;32.8888015747;21;65.1125431061;1;12.0;33.5;19;25.0;
63;3;27.8337631226;24.8887996674;21;46.0874061584;2;12.0;34.5;18;44.0;
64;3;25.8337631226;25.8887996674;21;46.0647830963;2;14.0;33.5;17;44.0;
65;3;24.8337631226;26.8887996674;21;46.0444221497;2;14.0;35.5;17;44.0;
66;3;23.8337631226;27.8887996674;22;47.431854248;2;15.0;37.5;19;44.0;
67;3;23.2382984161;29.3971633911;22;48.4876804352;2;17.0;36.5;20;44.0;
68;3;22.2382984161;28.3971633911;22;49.2806167603;2;17.0;38.5;20;44.0;
69;3;22.2382984161;29.0279521942;22;49.6442546844;2;18.0;39.5;22;44.0;
70;4;23.2382984161;30.0960006714;17;49.7377300262;3;20.0;37.5;19;44.0;
71;4;23.6576004028;31.0960006714;17;49.7377300262;3;20.0;38.5;16;44.0;
72;4;23.6576004028;32.0960006714;16;49.7377300262;3;21.0;39.5;19;44.0;
73;4;23.6576004028;33.0960006714;13;49.7377300262;4;24.0;38.5;15;45.0;
74;4;23.6576004028;34.0960006714;13;49.510974884;6;25.5499992371;41.5;11;61.1299999952;
75;4;23.6084480286;35.0140800476;12;49.256565094;6;27.5499992371;45.5;11;62.0754309893;
76;4;23.5642127991;35.9403533936;13;49.0275936127;6;29.5499992371;46.5;10;64.2090735435;
77;4;23.5243988037;36.8739967346;14;48.8215198517;7;30.5499992371;48.5;10;64.9065748453;
78;4;23.4885673523;37.8142776489;14;48.6360530853;7;31.5499992371;49.5;10;65.5594270229;
79;4;23.4563179016;38.7605285645;15;48.4691333771;7;30.5499992371;51.5;12;67.3113033772;
80;4;23.4272918701;39.7121543884;15;48.3189067841;7;30.5499992371;52.5;12;68.7811808586;
81;4;23.4011726379;40.6686210632;15;48.1837024689;7;31.5499992371;53.5;11;70.0181840658;
82;4;23.3776626587;41.6294403076;16;48.0620174408;7;32.5499992371;54.5;12;71.0719674826;
83;4;23.3565044403;42.5941734314;17;47.9525032043;7;33.5499992371;55.5;11;71.183765769;
84;4;23.3374633789;43.5624389648;16;47.8539390564;7;34.25;56.5;12;71.2445803881;
85;4;22.3374633789;42.5624389648;16;47.7652320862;7;34.25;57.5;13;71.36749506;
86;4;22.3374633789;42.5081672668;18;47.6853942871;7;35.25;55.5;14;71.9281992912;
87;4;23.2910175323;43.4850311279;18;47.6135425568;7;34.4210014343;56.5;16;73.8029248714;
88;4;22.2910175323;42.4850311279;18;47.5488758087;7;34.7332801819;57.5;14;75.2148243189;
89;4;22.2910175323;42.4454650879;18;47.4906749725;7;34.9916915894;58.5;14;76.3200056553;
90;4;23.2571601868;43.4286003113;19;47.4382953644;7;36.1311988831;56.5;14;77.3343400955;
91;4;22.2571601868;42.4286003113;19;47.3911514282;7;33.2270126343;58.5;16;78.2973179817;
92;4;22.2571601868;42.3997573853;19;47.3487224579;7;32.2999992371;60.5;16;79.0349195004;
93;4;23.2324771881;43.387462616;21;47.3105354309;7;32.2999992371;59.5;18;79.7827889919;
94;4;22.2324771881;42.387462616;22;47.2761688232;7;30.2999992371;61.5;18;80.5327281952;
95;5;22.2324771881;42.3664360046;21;47.2452392578;7;29.2999992371;63.5;19;81.2763843536;
96;5;23.2144832611;43.3574714661;21;47.2174015045;7;29.2999992371;62.5;18;82.0056641102;
97;5;22.2144832611;42.3574714661;21;47.1923484802;7;27.2999992371;64.5;19;82.713129282;
98;5;22.2144832611;42.3421440125;21;47.1697998047;7;26.2999992371;66.5;19;83.3923380375;
99;5;23.2013664246;43.335609436;21;47.1495056152;7;27.2999992371;65.5;19;84.0380892754;
100;5;22.2013664246;42.335609436;21;47.1312408447;7;26.2999992371;67.5;21;84.6465575695;
