Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;11.5999994278;16.0;3;33.0;1;6.0;14.0;4;20.0;
2;2;11.5999994278;16.0;3;33.0299999714;1;7.0;13.0;6;20.0;
3;2;11.6059999466;16.0;3;33.0605909824;1;8.0;12.0;6;20.0;
4;2;11.6121177673;16.0;3;32.8332201242;1;8.0;11.0;6;20.0;
5;2;12.7267656326;15.8719997406;3;32.6319106817;2;8.0;10.3000001907;5;21.0;
6;2;13.7354927063;15.7567996979;3;32.4540936947;2;9.22500038147;10.0;5;21.0599999428;
7;2;14.7362289429;15.6531200409;3;32.3894537687;2;9.73849964142;10.0;5;21.1229639053;
8;2;14.7168369293;15.6058082581;3;32.3347061872;2;9.75266647339;10.0;5;21.6001901627;
9;2;14.7004117966;15.5632276535;3;33.6170346737;2;9.86004257202;10.1999998093;5;22.0082015991;
10;2;16.7452144623;16.1723022461;3;34.5556210279;2;9.95184516907;10.3632001877;5;22.3582868576;
11;2;18.7452144623;16.60820961;4;35.2307305336;2;10.0306148529;10.4951858521;5;23.5279067755;
12;3;20.7452144623;16.9110736847;5;35.5205826759;2;10.2937793732;11.0209560394;5;24.5268628597;
13;3;21.8076591492;17.0200004578;5;35.5951954126;2;12.0856485367;11.4571752548;5;25.3691681623;
14;3;22.8300437927;17.0200004578;6;35.6724077463;2;14.0856485367;11.8107032776;5;26.0752547979;
15;3;23.8532066345;17.0200004578;6;35.7521930933;2;16.0856494904;12.0916318893;5;26.6680037975;
16;3;24.7256584167;17.0200004578;6;35.8345119953;2;17.1830482483;12.3113050461;5;27.1698563099;
17;3;24.7503528595;17.0200004578;7;35.9193114042;2;18.2196559906;12.4808797836;5;27.3801496029;
18;3;24.7757930756;17.0200004578;7;36.0065243244;2;19.2583675385;12.5;5;27.5615134239;
19;3;24.8019561768;17.0200004578;7;36.0960695744;2;20.2013397217;12.5;5;27.7520513535;
20;3;24.8288211823;17.0200004578;7;36.1878509521;2;20.2442111969;12.5;5;27.9515185356;
