Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;4;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;4;20.0;
6;2;11.3000001907;10.0;3;21.0;1;9.0;10.0;4;20.0;
7;2;11.0;10.0;3;21.5299996138;1;9.5;10.0;4;20.0;
8;2;11.1199998856;10.1999998093;3;22.8178313971;1;9.5;10.0;4;20.3999996185;
9;2;11.462720871;10.7712001801;3;23.9403982162;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;11.7508029938;11.2513370514;3;25.8512402773;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;12.2569313049;12.0948867798;3;27.5115662813;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;14.2569313049;12.797627449;3;28.9280219078;1;9.95943069458;11.0209560394;4;22.9143505096;
13;2;16.2569313049;13.3613300323;2;30.1300888062;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;17.2569313049;13.7992258072;2;31.1591656208;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;18.2569313049;14.1306209564;3;32.0592269897;1;13.7228336334;12.0916318893;5;24.6226100922;
16;3;19.2569313049;14.3763179779;2;32.759376049;2;14.7228336334;12.3113050461;4;24.9617595673;
17;3;20.2569313049;14.5;2;33.2571411133;2;15.7228336334;12.4808797836;5;25.0;
18;3;22.2569313049;14.5;3;33.3996229172;2;16.7228336334;12.5;5;25.0;
19;3;23.6968173981;14.3000001907;3;33.6251945496;2;17.625;12.5;5;25.0;
20;3;24.0875587463;14.1199998856;5;33.9266748428;2;17.625;12.5;6;25.0;
21;3;24.1780014038;13.9580001831;5;34.2956080437;2;17.625;12.5;6;25.0;
22;3;24.2886810303;13.8122005463;5;34.7222232819;2;17.625;12.5;6;25.0;
23;3;24.4166660309;13.6809806824;6;35.1955366135;2;17.625;12.5;6;25.0;
24;3;24.5586624146;13.5628824234;6;35.7036094666;2;17.625;12.5;7;25.0;
25;3;24.7110824585;13.4565944672;7;36.2339477539;2;17.625;12.5;7;25.0;
26;3;24.8701858521;13.3609352112;7;36.774017334;2;17.625;12.5;7;25.0;
27;3;25.0322055817;13.2748413086;7;37.3118162155;2;17.625;12.5;7;25.0;
28;3;22.9857158661;14.1973571777;7;37.8364210129;2;17.625;12.5;8;25.0;
29;3;21.9438743591;15.1276216507;7;38.3384599686;2;17.625;12.5;8;25.0;
