Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;9.19999980927;10.0;3;21.0;1;6.0;12.0;4;20.0;
2;2;9.19999980927;10.0;3;21.0299999714;1;7.0;11.0;5;20.0;
3;2;9.20600032806;10.0;3;21.0605909824;1;8.0;10.0;5;20.0;
4;2;9.2121181488;10.0;3;21.091766119;1;8.0;10.0;5;20.0;
5;2;10.3275299072;10.0;3;21.1235172749;1;8.0;10.0;4;20.0;
6;2;11.3370552063;10.0;3;21.1558350325;1;9.0;10.0;4;20.0;
7;2;11.3467502594;10.0;3;21.6002668142;2;9.5;10.1999998093;3;21.0;
8;2;11.4800796509;10.1999998093;3;21.9722745419;2;9.72500038147;10.0;3;21.4999996424;
9;2;11.5916824341;10.3632001877;3;22.2830175161;2;9.8375005722;10.1999998093;3;21.9353003502;
10;2;11.6849050522;10.4951858521;3;23.3954073191;2;9.93544197083;10.3632001877;3;22.3176362514;
11;2;12.0186223984;11.0209560394;3;24.3307359219;2;10.0214681625;10.4951858521;3;23.5373773575;
12;2;14.0186223984;11.4571752548;3;25.1027135849;2;10.2959108353;11.0209560394;4;24.5968167782;
13;2;16.0186214447;11.8107032776;4;25.7315064669;2;12.1013889313;11.4571752548;4;25.5111111403;
14;2;17.0770454407;12.0916318893;5;26.2397767305;2;14.1013889313;11.8107032776;4;26.3018171787;
15;2;18.0977230072;12.3113050461;5;26.6498038769;2;16.1013889313;12.0916318893;4;26.9928781986;
16;2;19.1189861298;12.4808797836;5;26.7608320713;2;17.2561435699;12.3113050461;4;27.6076834202;
17;2;20.1408233643;12.5;5;26.8354767561;2;18.3181667328;12.4808797836;4;27.9463441372;
18;2;21.1632156372;12.5;5;26.9119156599;2;19.385761261;12.5;4;28.2720229626;
19;2;22.0735740662;12.5;5;26.9900764227;2;20.3612060547;12.5;5;28.6230447292;
20;2;22.0970230103;12.5;6;27.0698769093;2;20.4401855469;12.5;4;28.9990065098;
21;2;22.1209640503;12.5;5;27.1512255669;2;20.5247764587;12.5;4;29.3989467621;
22;2;22.1453666687;12.5;5;27.2340214252;2;20.6147632599;12.5;4;29.8212919235;
23;2;22.1702060699;12.5;5;27.3181540966;2;20.7097911835;12.5;4;30.2638244629;
24;2;22.1954460144;12.5;5;27.4035048485;2;20.8093605042;12.5;4;30.7236814499;
25;2;22.2210521698;12.5;5;27.4899468422;3;20.9128284454;12.5;3;31.19739151;
26;2;21.5;13.5;5;27.5773453712;3;19.625;13.5;3;31.680949688;
27;3;20.2732028961;13.5;4;27.6655590534;3;20.625;12.5;3;32.1699318886;
28;3;19.2996673584;14.5;5;27.754440546;3;19.625;13.5;4;32.6596431732;
29;3;18.3263320923;15.5;5;27.8438374996;3;19.625;14.5;5;33.1452922821;
30;3;17.3531513214;16.5;5;27.93359375;3;19.625;15.5;5;33.6221752167;
31;3;17.5;15.5;5;28.0235495567;3;19.625;16.5;5;34.0858602524;
32;3;16.4070644379;15.5;5;28.1135439873;3;18.625;15.5;6;34.5323524475;
33;3;15.4340629578;16.5;5;28.2034151554;3;18.625;15.5;7;34.9582242966;
