Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
6;1;11.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.3999996185;1;9.5;10.0;5;20.0;
8;2;11.4200000763;10.1999998093;3;21.7264003754;1;9.5;10.0;4;20.3999996185;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;9.59000015259;10.3999996185;3;21.7264003754;
10;2;11.597111702;10.4951858521;3;23.0919120312;2;9.88844013214;10.3632001877;3;22.0903717279;
11;2;11.927573204;11.0209560394;3;24.0163254738;2;9.97033405304;10.4951858521;3;23.2838120461;
12;2;13.9275741577;11.4571752548;3;24.7773565054;2;10.238858223;11.0209560394;4;24.3146933317;
13;2;15.9275741577;11.8107032776;4;25.395208478;2;12.0379104614;11.4571752548;4;25.1981878281;
14;2;16.9761562347;12.0916318893;4;25.8925833702;2;14.0379104614;11.8107032776;4;25.9559320211;
15;2;17.9935646057;12.3113050461;4;26.2918028831;2;16.0379104614;12.0916318893;4;26.6120283604;
16;2;19.0115871429;12.4808797836;4;26.3921557665;2;17.1704521179;12.3113050461;4;27.1901185513;
17;2;20.0302200317;12.5;4;26.4563041925;2;18.2242145538;12.4808797836;4;27.4906733036;
18;2;21.0494651794;12.5;4;26.5224741697;2;19.2832355499;12.5;4;27.7773330212;
19;2;21.956741333;12.5;5;26.5906432867;2;20.2499008179;12.5;5;28.0890238285;
20;2;21.977191925;12.5;5;26.6607804298;2;20.3200302124;12.5;6;28.4260663986;
21;2;21.9982337952;12.5;5;26.7328453064;2;20.3958644867;12.5;7;28.788336277;
22;2;22.0198535919;12.5;5;26.8067884445;2;20.4773750305;12.5;7;29.1751885414;
23;2;22.0420360565;12.5;5;26.8825509548;2;20.5644168854;12.5;7;29.585392952;
24;2;21.5;13.0647649765;5;26.9600640535;2;20.6567134857;12.5;7;30.0170898438;
25;2;19.5;14.088019371;5;27.0392494202;3;20.7538452148;12.5;7;30.4677705765;
26;2;18.5;15.1117744446;5;27.120018959;3;20.8552474976;12.5;7;30.9342932701;
27;2;18.1360054016;15.5;5;27.2022752762;3;20.9602165222;12.5;6;31.4129357338;
28;2;17.1606826782;16.5;5;27.2859115601;3;21.0679111481;12.5;6;31.8994894028;
29;2;16.1857738495;17.5;5;27.3708124161;3;19.625;13.5;7;32.3893885612;
30;2;15.2112436295;18.5;5;27.4568536282;3;18.625;13.5;7;32.877872467;
31;2;14.7370557785;19.5;5;27.5439035892;3;18.3975219727;14.5;7;33.360165596;
32;2;14.763171196;20.5;5;27.6318233013;3;17.625;13.5;7;33.8316650391;
33;2;15.0;19.5;5;27.7204678059;3;18.625;14.5;7;34.2881155014;
34;2;14.8161401749;19.5;6;27.8096864223;3;17.625;13.5;7;34.7257604599;
35;2;14.8429059982;20.5;7;27.8993241787;3;17.625;14.5;7;35.141462326;
36;2;15.0;19.5;7;27.989222765;3;16.625;13.5;7;35.5327749252;
