Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;9.19999980927;10.0;4;21.0;1;8.0;10.0;6;20.0;
4;2;9.19999980927;10.0;4;21.1200000048;1;8.0;10.0;6;20.0;
5;2;10.3360004425;10.0;4;21.2530560493;2;8.0;10.3999996185;5;21.0;
6;2;11.375916481;10.0;4;21.4002518654;2;9.22500038147;10.0;5;21.0599999428;
7;2;11.4200754166;10.0;4;21.9766796827;2;9.73849964142;10.0;5;21.1229639053;
8;2;11.5930042267;10.1999998093;3;22.4989564419;2;9.75266647339;10.0;5;21.6001901627;
9;2;11.7496871948;10.3632001877;2;22.9796661139;2;9.86004257202;10.1999998093;5;22.0082015991;
10;2;11.8938999176;10.4951858521;2;24.3497066498;2;9.95184516907;10.3632001877;5;22.3582868576;
11;2;12.3049116135;11.0209560394;2;25.5842888355;2;10.0306148529;10.4951858521;5;23.5415859222;
12;2;14.3049116135;11.4571752548;2;26.7006480694;2;10.2968568802;11.0209560394;4;24.5564982891;
13;2;16.3049125671;11.8107032776;3;27.7219514847;2;10.5252122879;11.4571752548;4;25.4172240496;
14;2;17.6741790771;12.0916318893;3;28.6730384827;2;12.5252122879;11.8107032776;4;26.1443716288;
15;2;18.8277015686;12.3113050461;3;29.5772051811;2;14.5252122879;12.0916318893;4;26.7609803677;
16;2;19.9972076416;12.4808797836;3;30.2332024574;2;15.6368627548;12.3113050461;3;27.2896242142;
17;2;21.1825332642;12.5;3;30.9013147354;2;16.6794986725;12.4808797836;3;27.5297403336;
18;2;22.3829689026;12.5;3;31.6152963638;2;17.7249202728;12.5;3;27.7440159321;
19;2;23.484588623;12.5;2;32.3684282303;2;18.7731323242;12.5;4;27.9705615044;
20;2;23.7105293274;12.5;2;33.151807785;2;19.8241062164;12.5;4;28.2090809345;
21;2;23.9455413818;12.5;4;33.9546136856;2;20.3470439911;12.5;4;28.4590978622;
22;2;24.186384201;12.5;4;34.7645931244;2;19.625;13.5;4;28.7199449539;
23;2;24.4293785095;12.5;4;35.5687475204;2;19.625;14.3599720001;4;28.9907588959;
24;3;24.6706237793;12.5;4;36.3541374207;2;19.625;14.4953794479;5;29.2704806328;
25;3;24.9062423706;12.5;5;37.1087179184;2;19.625;14.6352405548;5;29.5578632355;
26;3;22.9062423706;13.5;5;37.8220767975;2;19.625;14.7789316177;5;29.8514871597;
27;3;21.9062423706;13.5;5;38.485994339;2;19.625;14.925743103;5;30.1497817039;
28;3;21.9062423706;14.5;5;39.0947532654;2;19.625;15.0748910904;5;30.4510550499;
29;3;21.7284259796;15.5;5;39.6451883316;2;19.625;15.2255277634;5;30.7535309792;
30;3;20.8935565948;16.5;5;40.1365070343;2;19.625;16.2255268097;6;31.0553879738;
31;3;20.0409526825;17.5;5;40.5699396133;2;19.625;16.7387714386;4;31.3548035622;
32;3;19.1709823608;18.5;5;40.9482984543;2;19.625;16.9483623505;4;31.6499967575;
33;3;18.784488678;19.5;5;41.275510788;2;19.625;17.1549987793;4;31.9392719269;
34;3;18.8826522827;20.5;5;41.556180954;2;19.625;17.3574905396;4;32.2210569382;
