Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
63;7;27.0630645752;31.5;12;31.4713401794;5;24.5499992371;24.5;12;39.0605909824;
64;8;25.9670848846;33.5;12;38.8910096884;5;22.5499992371;26.5;12;39.091766119;
65;8;26.983165741;36.0152282715;14;39.2783231735;5;21.5499992371;28.5;13;39.1235172749;
66;8;28.5;35.9269256592;14;39.6558969021;5;20.8027915955;30.5;13;39.1558350325;
67;8;28.5;37.9714012146;14;40.0231184959;5;19.8100624084;31.5;14;39.1887089014;
68;8;31.0331306458;37.128036499;15;40.3795279264;5;18.9249992371;33.0943527222;14;39.2221269608;
69;8;31.1763839722;38.1452713013;16;40.7248052359;5;19.1999778748;33.5;14;40.2560760975;
70;9;30.5387001038;39.1627540588;16;41.0587663651;5;20.207616806;35.5;15;40.3305418491;
71;9;31.6060943604;38.180480957;16;41.3813467026;5;21.2153701782;37.5;15;41.4274924994;
72;9;31.392118454;39.1984367371;16;42.8578608036;5;20.2232379913;37.5;16;42.711194396;
73;9;32.4231948853;38.7236022949;16;44.1093431711;5;20.2625694275;39.1871070862;16;43.773086071;
74;9;31.3369522095;40.1393127441;17;45.1697087288;5;21.5982952118;39.5;16;44.6507605314;
75;9;31.8828086853;40.4628067017;17;46.0743070841;5;22.331867218;40.1531257629;20;45.2316111326;
76;9;33.3409118652;39.7120399475;15;46.6183286905;5;21.6542053223;38.5;20;45.6022920609;
77;9;31.8619537354;40.829536438;16;46.981085062;5;23.3280963898;36.2899932861;20;45.9462651014;
78;10;31.0999984741;42.8572502136;16;48.3428452015;5;22.7139339447;35.5;20;46.2665457726;
79;10;32.0999984741;45.8854141235;16;48.7926840782;5;22.1099739075;36.5;21;46.4552818537;
80;10;33.0999984741;48.9140090942;16;50.9729698896;5;22.7676124573;35.3551673889;21;46.6025516987;
81;10;33.5200004578;52.6430015564;18;52.8306890726;5;22.1855754852;35.5;21;46.7538034916;
82;10;33.8375205994;56.2015609741;17;54.4193787575;5;22.7933578491;34.9472160339;21;46.9089210033;
83;10;34.0697593689;59.6183395386;17;55.797246933;5;23.8064975739;34.9955749512;22;47.0677647591;
84;10;34.2353668213;61.8013534546;16;56.8458255529;5;24.8197975159;35.0454444885;22;47.2301721573;
85;10;34.2999992371;63.0566139221;16;57.6823250055;5;23.326789856;35.0;22;47.3959565163;
86;10;34.2999992371;63.4450531006;16;59.5184366703;5;23.846824646;35.0;21;47.5649075508;
87;10;35.2999992371;64.7895584106;17;60.3506650925;5;22.4021053314;35.0;22;47.7367911339;
88;10;36.2999992371;66.1275100708;17;61.1758351326;5;22.440776825;36.0;22;47.9113514423;
89;10;36.2999992371;67.4572753906;18;61.9911308289;5;22.4800548553;37.0;22;48.0883102417;
90;10;36.2999992371;68.7774200439;20;62.7941167355;5;22.5198688507;38.0;24;48.2673690319;
91;10;37.2999992371;67.9334106445;20;63.5827271938;5;22.5601577759;39.0;24;48.4482109547;
92;10;36.2999992371;67.4646606445;20;64.3552501202;5;22.0456390381;41.0;25;48.6305029392;
93;10;36.2999992371;69.4958953857;21;65.1102879047;5;21.9442691803;42.0;25;48.8138971329;
94;10;37.2999992371;68.5270690918;22;65.8467185497;6;22.6831264496;42.0;20;66.9980349541;
95;10;36.2999992371;70.0426559448;22;66.5636491776;6;23.7245578766;44.0;22;68.4425485134;
96;10;36.2999992371;71.1882781982;22;67.2603702545;6;24.9863815308;44.0;24;69.7325885296;
97;10;37.2999992371;69.3301620483;23;67.9363179207;6;24.8075885773;45.0;24;70.8605678082;
98;10;36.2999992371;70.4678955078;23;68.5910372734;6;24.0142250061;48.0;23;71.8304145336;
99;10;36.5999984741;73.1610565186;23;69.1869001389;6;23.375;51.9161338806;24;72.654396534;
100;10;36.5999984741;74.3408050537;24;69.6822190285;6;23.375;53.458442688;23;73.349625349;
