Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
68;5;35.0;44.5;13;48.1559499502;3;22.625;22.5;14;42.0;
69;5;36.0;45.5;13;48.2119446993;3;23.4500007629;22.5;14;42.0;
70;5;37.0;46.5;13;48.269973278;3;23.4500007629;22.5;15;42.0;
71;6;38.0;47.1349868774;10;65.5800433159;3;23.4500007629;22.5;15;42.0;
72;6;40.0;48.1650238037;11;66.5046550035;3;23.4500007629;22.5;16;42.0;
73;6;42.0;49.1960792542;12;67.3182083368;3;21.4500007629;23.5;15;42.0;
74;6;43.0;50.2281532288;12;68.0234373808;3;19.625;22.5;16;42.0;
75;7;44.0;51.2612380981;12;70.8396452665;4;19.625;22.5;13;42.0;
76;7;45.0;51.0;13;73.1857680082;4;19.625;22.5;14;42.0;
77;7;46.0;54.658405304;14;75.1133477688;4;19.625;22.5;14;42.0;
78;7;47.0;56.9055633545;14;76.6835939884;4;19.625;22.5;14;42.0;
79;7;48.0;58.4465141296;14;77.7959775925;4;19.625;22.5;14;42.0;
80;8;49.0;59.7260246277;11;95.3864784241;3;17.625;17.5;14;25.0;
81;8;51.0;61.8279800415;12;97.5456402302;3;17.625;17.5;14;25.0;
82;8;54.0;64.9328155518;12;98.387863636;3;17.625;17.5;14;26.0;
83;8;56.0;69.9328155518;13;99.1488280296;3;17.8500003815;18.0;13;26.7800006866;
84;8;57.0;74.9328155518;15;99.8358850479;3;18.0255012512;18.3899993896;13;27.3745174408;
85;8;58.0;79.9328155518;16;100.457606196;3;18.1592674255;18.6872596741;13;27.8194847107;
86;8;59.0;84.9328155518;17;101.022886395;3;18.2593841553;18.9097423553;13;28.0;
87;8;60.0;89.538734436;18;101.486412048;3;18.2999992371;19.0;14;28.0;
88;8;61.0;92.2432098389;17;101.774009943;3;18.2999992371;19.0;13;27.0;
89;8;62.0;94.3870010376;18;102.065001965;3;18.0750007629;18.5;12;26.5400009155;
90;9;63.0;96.5325012207;18;102.358652949;3;17.9715003967;18.2700004578;12;27.1928844452;
91;9;64.0;98.6793212891;18;102.654182315;3;18.1183986664;18.5964431763;12;26.6842918396;
92;9;64.9499969482;100.827095032;20;102.950773716;3;18.0039653778;18.3421459198;13;27.3022212982;
93;9;64.9499969482;102.775382996;22;103.247586489;3;18.142999649;18.6511116028;12;26.7657527924;
94;9;69.9747543335;105.871734619;23;103.520212173;3;16.142999649;19.6511116028;12;27.3637657166;
95;9;74.0020217896;104.981239319;25;103.775622964;3;15.142999649;20.6511116028;13;27.8115005493;
96;9;76.8275604248;105.08164978;26;104.029926538;3;14.142999649;21.6511116028;13;28.0;
97;9;77.4029922485;106.181037903;27;104.282304049;3;13.142999649;22.6511116028;14;28.0;
98;11;77.4282302856;107.279014587;25;104.531973958;3;12.142999649;23.6511116028;14;28.0;
99;11;77.4532012939;107.375213623;25;104.778200984;3;12.0;24.6511116028;15;28.0;
100;11;77.4778213501;108.469291687;27;105.020306468;3;12.0;25.6511116028;15;28.0;
