Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;4;20.0;
4;2;9.19999980927;10.0;4;21.0;1;8.0;10.0;4;20.0;
5;2;10.3000001907;10.0;4;21.0599999428;2;8.0;10.3999996185;3;21.0;
6;2;11.3179998398;10.0;4;21.1229639053;2;9.22500038147;10.0;3;21.0599999428;
7;2;11.336889267;10.0;4;21.6001901627;2;9.73849964142;10.0;3;21.1229639053;
8;2;11.4800567627;10.1999998093;4;22.0082015991;2;9.75266647339;10.0;3;21.6001901627;
9;2;11.6024608612;10.3632001877;4;22.3582868576;2;9.86004257202;10.1999998093;3;22.0082015991;
10;2;11.7074861526;10.4951858521;3;23.5279067755;2;9.95184516907;10.3632001877;3;22.3582868576;
11;2;12.0583724976;11.0209560394;3;24.5268628597;2;10.0306148529;10.4951858521;3;23.5415859222;
12;2;14.0583724976;11.4571752548;3;25.3691681623;2;10.2968568802;11.0209560394;4;24.5564982891;
13;2;16.0583724976;11.8107032776;4;26.0752547979;2;12.0923166275;11.4571752548;4;25.4172240496;
14;2;17.1801719666;12.0916318893;3;26.6680037975;2;14.0923166275;11.8107032776;4;26.1443716288;
15;2;18.2261924744;12.3113050461;3;27.1698563099;2;16.0923175812;12.0916318893;4;26.7609803677;
16;2;19.2750034332;12.4808797836;3;27.3801496029;2;17.2039661407;12.3113050461;4;27.2896242142;
17;2;20.3266181946;12.5;3;27.5615134239;2;18.2466030121;12.4808797836;4;27.5297403336;
18;2;21.3810272217;12.5;3;27.7520513535;2;19.2920246124;12.5;4;27.7440159321;
19;2;22.3256149292;12.5;4;27.9515185356;2;20.2424030304;12.5;5;27.9705615044;
20;2;22.3854560852;12.5;4;28.1595556736;2;20.2933769226;12.5;5;28.2090809345;
21;2;22.4478664398;12.5;3;28.3756833076;2;19.625;13.5;5;28.4590978622;
22;2;22.5127048492;12.5;3;28.5992991924;2;19.625;14.229549408;6;28.7199449539;
23;2;22.5797901154;12.5;3;28.8296794891;2;19.625;14.3599720001;6;28.9907588959;
24;2;22.6489028931;12.5;3;29.0659828186;2;19.625;14.4953794479;6;29.2704806328;
25;3;21.5;13.5;2;29.3072590828;2;19.625;14.6352405548;6;29.5578632355;
26;3;21.5;14.5;4;29.5524601936;2;19.625;14.7789316177;6;29.8514871597;
27;4;21.5;14.7762298584;3;29.8004574776;2;19.625;14.925743103;6;30.1497817039;
28;4;20.5;13.7762298584;3;30.0500593185;2;20.625;12.925743103;6;30.4510550499;
29;4;20.0150184631;14.5;3;30.3000340462;2;20.8514881134;12.5;6;30.7535309792;
30;4;19.5;13.5;3;30.5491337776;2;19.625;13.5;6;31.0553879738;
31;4;20.5;14.5;3;30.7961182594;2;19.625;14.5;6;31.3548035622;
32;4;21.5;15.3980588913;4;32.0397801399;2;19.625;15.5;6;31.6499967575;
33;4;22.5;16.0198898315;4;32.3089687824;2;19.625;16.5;6;31.9392719269;
34;4;22.5;14.5198898315;4;32.5732023716;2;19.625;17.3574905396;6;32.2210569382;
35;4;22.7719612122;14.5198898315;4;32.8314974308;2;19.625;17.5547389984;7;32.4939365387;
