Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;2;8.0;10.1999998093;4;21.0;
5;1;10.0;10.0;4;20.0;2;8.14999961853;10.0;4;21.0900000334;
6;2;11.3000001907;10.0;3;21.0;2;9.24524974823;10.0;4;21.1871190071;
7;2;11.3000001907;10.0;3;21.3999996185;2;9.76710128784;10.0;4;21.2917383909;
8;2;11.4200000763;10.1999998093;3;21.7264003754;2;9.79064083099;10.0;4;21.817143321;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;9.90885734558;10.1999998093;4;22.2793469429;
10;2;11.597111702;10.4951858521;3;23.0719120502;2;10.0128526688;10.3632001877;4;22.6900259256;
11;2;11.9215736389;11.0209560394;3;23.9749414921;2;10.1052560806;10.4951858521;3;23.9506295919;
12;2;13.9215736389;11.4571752548;3;24.7131726742;2;10.3888921738;11.0209560394;4;25.0538563728;
13;2;15.9215736389;11.8107032776;4;25.3067810535;2;12.2042226791;11.4571752548;4;26.0146684647;
14;2;16.94962883;12.0916318893;4;25.7784451246;2;14.2042226791;11.8107032776;4;26.8543052673;
15;2;17.9593238831;12.3113050461;4;26.1504684687;2;16.2042217255;12.0916318893;4;27.5962526798;
16;2;18.9691867828;12.4808797836;4;26.2221269608;2;17.3919029236;12.3113050461;4;28.2632865906;
17;2;19.9792118073;12.5;4;26.2560760975;2;18.4656772614;12.4808797836;4;28.6547400951;
18;2;20.989397049;12.5;4;26.2905418873;2;19.5451507568;12.5;4;29.0328326225;
19;2;21.8871631622;12.5;5;26.3255085945;2;20.5323867798;12.5;5;29.4347915649;
20;2;21.8976516724;12.5;6;26.3609591722;2;20.6228275299;12.5;5;29.8589887619;
21;3;21.9082870483;12.5;6;26.3968753815;2;20.7182731628;12.5;5;30.3031497002;
22;3;21.5;12.5;6;26.4332377911;2;20.8182086945;12.5;4;30.7643566132;
23;3;21.9299716949;12.5;6;26.4700255394;2;20.9219799042;12.5;4;31.2390885353;
24;3;21.9410076141;12.5;6;26.5072168112;2;21.0287952423;12.5;5;31.7232985497;
25;3;21.9521656036;12.5;6;26.5447884798;3;19.625;13.5;5;32.2125329971;
26;3;21.5;12.9634361267;6;26.5827163458;4;19.625;14.5;5;32.7020812035;
27;3;19.9748153687;13.5;6;26.6209751368;4;20.625;12.5;5;33.1871519089;
28;3;18.9862918854;14.5;6;26.6595385075;4;21.4671096802;12.5;5;33.6630582809;
29;3;17.9978618622;15.5;6;26.6983793974;4;21.5741882324;12.5;5;34.1254005432;
30;3;17.009513855;16.5;6;26.7374696732;4;19.625;13.5;5;34.570227623;
31;3;16.0212402344;17.5;6;26.7767804861;4;18.625;13.5;5;34.9941673279;
32;3;15.0330343246;18.5;6;26.8162822723;4;18.625;14.5;5;35.3945169449;
33;3;14.5448846817;19.5;6;26.8559447527;4;17.625;13.5;5;35.7692890167;
34;3;14.5567836761;20.5;7;26.8957372904;4;18.625;14.5;5;36.1172132492;
35;3;14.5687217712;21.5;7;26.9356285334;4;19.625;15.5;5;36.4376983643;
36;4;15.5806884766;22.5;6;27.9755871296;4;19.625;16.5;5;36.7307662964;
37;4;16.0;23.5;6;28.0755810738;4;18.625;15.5;5;36.9969644547;
38;4;16.9226741791;24.5;6;28.178542614;4;18.625;15.5;6;37.2372674942;
39;4;17.9535636902;22.5;6;29.2845088243;4;19.625;16.5;8;37.4529781342;
40;4;17.9853515625;23.5;7;29.4235084057;4;19.625;17.5;8;37.6456279755;
41;4;19.0180511475;24.5;7;29.5661526918;4;18.625;16.5;8;37.8168964386;
42;4;19.6525821686;23.6954402924;8;29.7124441862;4;18.625;16.5;10;37.9685335159;
43;4;19.4137325287;23.5;8;29.8623728752;4;17.625;15.5;10;38.0;
44;4;19.4587116241;24.5;9;30.0159144402;4;17.625;15.5;10;38.0;
45;4;19.4698677063;24.077917099;9;30.1730297804;4;17.5499992371;15.5;11;38.0;
46;4;21.1952972412;26.077917099;9;30.333663106;4;16.9249992371;16.5;11;38.0;
47;4;22.6000995636;28.077917099;11;30.4977411032;4;17.9249992371;18.5;11;38.0;
48;4;23.0999736786;30.077917099;11;30.6651716232;4;18.9249992371;19.5;11;38.0;
49;4;24.6995506287;32.0779190063;11;30.8358433247;4;19.9249992371;20.5;12;38.0;
50;4;25.1436920166;32.5;12;31.0096246004;4;20.9249992371;21.5;13;38.0;
51;4;26.1656169891;33.5;12;31.1863632202;4;21.9249992371;22.5;13;38.0;
52;4;26.5874061584;33.5;11;31.365885973;4;22.5499992371;22.5;13;38.0;
53;4;26.9797954559;33.2166175842;10;31.5479986668;4;22.5499992371;22.5;14;38.0;
54;4;27.0233917236;33.2350120544;10;31.7324866056;4;22.5499992371;22.5;14;38.0;
55;5;26.7534389496;33.5;9;31.9191147089;4;22.5499992371;22.5;15;38.0;
56;5;27.5757350922;32.5;10;32.1076287031;5;22.5499992371;22.5;10;55.25;
57;5;25.9748153687;34.5;10;32.2977565527;5;23.5499992371;23.5;10;56.1124992371;
58;5;26.370256424;34.6984481812;10;32.4892096519;5;24.5499992371;24.5;9;56.8619041443;
