Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;2;9.19999980927;10.0;3;21.0;1;6.0;12.0;4;20.0;
2;2;9.19999980927;10.0;3;21.0900000334;1;7.0;11.0;4;20.0;
3;2;9.21800041199;10.0;3;21.1871190071;1;8.0;10.0;4;20.0;
4;2;9.23742389679;10.0;3;21.2917383909;1;8.0;10.0;4;20.0;
5;2;10.3875217438;10.0;3;21.4042263031;1;8.0;10.0;4;20.0;
6;2;11.4212675095;10.0;3;21.5249304771;1;9.0;10.0;4;20.0;
7;2;11.4574794769;10.0;3;22.0694183111;1;9.5;10.0;4;20.0;
8;2;11.6208257675;10.1999998093;3;22.5515855551;1;9.5;10.0;4;20.3999996185;
9;2;11.7654762268;10.3632001877;3;22.983014226;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;11.8949041367;10.4951858521;3;24.2738182545;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;12.2821455002;11.0209560394;3;25.4089095592;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;14.2821455002;11.4571752548;3;26.4029755592;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;16.2821464539;11.8107032776;3;27.276881218;1;11.7228336334;11.4571752548;4;23.6214065552;
14;2;17.5406589508;12.0916318893;3;28.0536293983;1;12.7228336334;11.8107032776;4;24.1832637787;
15;2;18.6418800354;12.3113050461;3;28.755402565;1;13.7228336334;12.0916318893;4;24.6226100922;
16;2;19.750667572;12.4808797836;4;29.1808357239;1;14.7228336334;12.3113050461;4;24.9617595673;
17;3;20.8668251038;12.5;4;29.5913586617;1;15.7228336334;12.4808797836;4;25.0;
18;3;21.9899806976;12.5;5;30.0233430862;1;16.7228336334;12.5;4;25.0;
19;3;23.0070037842;12.5;5;30.4742712975;1;17.625;12.5;5;25.0;
20;3;23.1422805786;12.5;5;30.9409928322;1;17.625;12.5;6;25.0;
21;3;23.2822971344;12.5;5;31.4197778702;1;17.625;12.5;5;25.0;
22;3;23.4259338379;12.5;5;31.906411171;1;17.625;12.5;5;25.0;
23;3;23.5719223022;12.5;5;32.3963236809;1;17.625;12.5;5;25.0;
24;3;23.7188968658;12.5;6;32.8847527504;1;17.625;12.5;6;25.0;
25;3;23.8654251099;12.5;6;33.3669252396;1;17.625;12.5;6;25.0;
26;3;21.8654251099;13.5;6;33.8382406235;1;17.625;12.5;6;25.0;
27;3;21.5;14.5;6;34.2944498062;1;17.625;12.5;6;25.0;
28;4;21.5;15.5;4;34.7318048477;1;17.625;12.5;6;25.0;
29;4;21.5;16.5;4;35.1471776962;1;17.625;12.5;5;25.0;
30;4;21.5;17.5;4;35.5381307602;1;17.625;12.5;5;25.0;
31;4;22.5;15.5;4;35.9029474258;1;17.625;12.5;5;25.0;
32;4;21.5;15.5;4;36.2406177521;1;17.625;12.5;4;25.0;
33;4;21.5;15.5;5;36.5507898331;1;17.625;12.5;4;25.0;
34;4;20.5;14.5;5;36.8336925507;1;17.625;12.5;4;25.0;
35;4;19.5;13.5;5;37.0900468826;1;17.625;12.5;4;25.0;
36;4;19.5;14.5;5;37.3209609985;1;17.625;12.5;5;25.0;
37;4;18.5;13.5;5;37.5278348923;1;17.625;12.5;6;25.0;
38;4;18.5;14.5;2;37.7122650146;1;17.625;12.5;7;25.0;
39;4;17.5;13.5;2;38.8759651184;1;17.625;12.5;8;25.0;
40;4;18.5;14.0;2;39.0399999619;1;17.625;12.5;8;25.0;
41;4;20.5;14.5;2;39.0811839104;1;17.625;12.5;8;25.0;
42;4;21.5;16.0405921936;2;39.1235535145;1;17.625;12.5;8;25.0;
43;4;23.8370666504;19.0405921936;2;39.1671074629;1;17.625;12.5;9;25.0;
44;4;25.5;22.0405921936;2;39.211841464;1;17.625;12.5;9;25.0;
45;4;26.8635520935;24.0405921936;2;39.2577478886;1;17.625;12.5;9;25.0;
46;4;27.7773246765;26.0405921936;3;39.3048160076;1;17.625;12.5;10;25.0;
47;4;27.3999996185;28.0405921936;3;39.3530313969;1;17.625;12.5;10;25.0;
48;4;27.8059082031;27.5;3;39.4023760557;1;17.625;12.5;10;25.0;
49;4;27.3999996185;28.2011871338;5;39.4528282881;1;17.625;12.5;11;25.0;
50;5;27.3999996185;28.2264137268;4;39.5043625832;1;17.625;12.5;11;25.0;
51;5;27.8513088226;27.5;5;39.5569496155;1;17.625;13.5;10;25.0;
52;6;28.8670845032;28.5;4;40.6105561256;1;17.625;14.5;10;25.0;
53;6;29.8831672668;29.5;4;40.6851450205;1;17.625;15.5;10;25.0;
54;6;29.8995437622;30.5;5;40.760871172;1;17.625;16.5;11;25.0;
