Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
5;1;10.0;10.0;5;20.0;1;8.0;10.0;6;20.0;
6;1;11.0;10.0;5;20.0;1;9.0;10.0;6;20.0;
7;1;11.0;10.0;5;20.3999996185;1;9.5;10.0;6;20.0;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;9.5;10.0;6;20.3999996185;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;11.2971115112;10.4951858521;5;22.0419120789;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;11.6125736237;11.0209560394;5;22.9143505096;1;9.72283363342;10.4951858521;5;22.0419120789;
12;1;11.8743057251;11.4571752548;5;23.6214065552;1;9.95943069458;11.0209560394;5;22.9143505096;
13;1;13.6125736237;11.8107032776;6;24.1832637787;1;10.1557292938;11.4571752548;5;23.6214065552;
14;1;14.6125736237;12.0916318893;6;24.6226100922;1;10.3148164749;11.8107032776;5;24.1832637787;
15;1;15.6125736237;12.3113050461;6;24.9617595673;2;12.3148164749;12.2916316986;4;25.6226100922;
16;1;16.6125736237;12.4808797836;6;25.0;2;14.3148164749;12.3113050461;4;26.0917595625;
17;1;17.6125736237;12.5;6;25.0;2;14.8706455231;12.4808797836;4;26.2754310369;
18;1;18.6125736237;12.5;6;25.0;2;16.6017875671;12.5;4;26.4377241135;
19;1;19.5;12.5;7;25.0;2;17.6383037567;12.5;5;26.6183350086;
20;1;19.5;12.5;7;25.0;2;18.6789398193;12.5;6;26.8187118769;
21;1;19.5;12.5;7;25.0;2;19.7240257263;12.5;6;27.0402543545;
22;1;19.5;12.5;8;25.0;2;20.0840568542;12.5;5;27.2842636108;
23;1;19.5;12.5;8;25.0;2;20.1389598846;12.5;5;27.5518820286;
24;1;19.5;12.5;8;25.0;2;20.1991729736;12.5;5;27.8440244198;
25;2;19.5;12.5;7;25.0;2;20.2649059296;12.5;5;28.1613030434;
26;2;19.5;12.5;7;25.0;2;20.3362922668;12.5;6;28.5039470196;
27;2;19.5;12.5;7;25.0;2;20.4133872986;12.5;6;28.871723175;
28;2;19.5;12.5;7;25.0;2;20.496137619;12.5;6;29.263862133;
29;2;19.5;12.5;7;25.0;2;20.5843696594;12.5;6;29.6789975166;
30;2;19.5;12.5;7;25.0;3;19.625;13.5;5;30.1151270866;
31;2;19.5;12.5;7;25.0;3;20.625;12.5;5;30.5695996284;
32;2;19.5;12.5;7;25.0;3;20.8781604767;12.5;5;31.0391392708;
33;2;19.5;12.5;7;25.0;3;20.9838066101;12.5;5;31.5199065208;
34;2;19.5;12.5;7;25.0;3;21.0919799805;12.5;5;32.007601738;
35;2;17.5;13.5;7;25.0;3;21.2017097473;12.5;5;32.4976010323;
36;2;16.5;14.5;7;25.0;3;19.625;13.5;5;32.9851250648;
37;2;15.5;15.5;7;25.0;3;20.625;12.5;5;33.465420723;
38;2;14.5;16.5;7;25.0;3;19.625;13.5;4;33.9339466095;
