Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
5;1;10.0;10.0;4;20.0;2;8.0;10.1999998093;5;21.0;
6;1;11.0;10.0;3;20.0;2;9.22500038147;10.0;5;21.0599999428;
7;2;11.3000001907;10.0;2;21.3999996185;2;9.73849964142;10.0;5;21.1229639053;
8;2;11.4200000763;10.1999998093;1;21.7264003754;2;9.75266647339;10.0;5;21.6001901627;
9;2;11.5179204941;10.3632001877;1;21.9903717041;2;9.86004257202;10.1999998093;5;22.0082015991;
10;2;11.597111702;10.4951858521;1;23.0719120502;2;9.95184516907;10.3632001877;5;22.3582868576;
11;2;11.9215736389;11.0209560394;1;23.9749414921;2;10.0306148529;10.4951858521;5;23.5279067755;
12;2;13.9215736389;11.4571752548;1;24.7131726742;2;10.2937793732;11.0209560394;5;24.5268628597;
13;2;15.9215736389;11.8107032776;2;25.3067810535;2;10.5185441971;11.4571752548;5;25.3691681623;
14;2;16.94962883;12.0916318893;2;25.7784451246;2;12.5185441971;11.8107032776;4;26.0752547979;
15;2;17.9593238831;12.3113050461;2;26.1504684687;2;14.5185451508;12.0916318893;4;26.6680037975;
16;2;18.9691867828;12.4808797836;2;26.2221269608;2;15.615942955;12.3113050461;4;27.1698563099;
17;2;19.9792118073;12.5;1;26.2560760975;2;16.652551651;12.4808797836;4;27.3801496029;
18;2;20.989397049;12.5;1;26.2905418873;2;17.6912631989;12.5;4;27.5615134239;
19;2;21.8871631622;12.5;2;26.3255085945;2;18.7320690155;12.5;5;27.7520513535;
20;2;21.8976516724;12.5;2;26.3609591722;2;19.7749404907;12.5;5;27.9515185356;
21;2;21.9082870483;12.5;2;26.3968753815;2;20.2890911102;12.5;5;28.1595556736;
22;2;21.9190635681;12.5;2;26.4332377911;2;20.335899353;12.5;4;28.3756833076;
23;2;21.9299716949;12.5;2;26.4700255394;2;20.3845291138;12.5;4;28.5992991924;
24;2;21.9410076141;12.5;3;26.5072168112;2;20.4348430634;12.5;4;28.8296794891;
25;3;21.9521656036;12.5;3;26.5447884798;3;20.4866771698;12.5;3;29.0659828186;
26;3;21.5;12.9634361267;4;26.5827163458;4;20.5398464203;12.5;2;29.3072590828;
27;3;19.9748153687;13.5;4;26.6209751368;4;20.5941333771;12.5;2;29.5524601936;
28;3;18.9862918854;14.5;5;26.6595385075;4;20.6493034363;12.5;2;29.8004574776;
29;3;17.9978618622;15.5;5;26.6983793974;4;20.7051029205;12.5;2;30.0500593185;
30;3;17.009513855;16.5;5;26.7374696732;4;20.7612628937;12.5;2;30.3000340462;
31;3;16.0212402344;17.5;5;26.7767804861;4;20.8175086975;12.5;2;30.5491337776;
32;3;15.0330343246;18.5;5;26.8162822723;4;20.8735542297;12.5;2;30.7961182594;
33;3;14.5448846817;19.5;5;26.8559447527;4;20.9291267395;12.5;2;31.0397801399;
34;3;14.5567836761;20.5;5;26.8957372904;4;20.9839515686;12.5;2;31.278968811;
35;3;14.5687217712;21.5;6;26.9356285334;4;21.0377674103;12.5;2;31.5126113892;
36;3;14.5806884766;22.5;6;26.9755871296;4;21.0903377533;12.5;2;31.7397313118;
37;3;14.5926761627;23.5;7;27.015581131;4;21.1414394379;12.5;2;31.95946455;
38;3;14.6046743393;24.5;7;27.0555787086;4;21.1908798218;12.5;2;32.171069622;
39;3;15.6166734695;22.5;7;27.0955479145;4;21.2384910583;12.5;3;32.373934269;
40;3;14.6286640167;23.5;8;27.135456562;4;21.2841358185;12.5;3;32.5675787926;
41;3;14.6406364441;24.5;8;27.17527318;4;21.3277053833;12.5;3;32.7516541481;
42;3;15.6525821686;22.5;10;27.2149660587;4;21.3691215515;12.5;3;32.9259381294;
43;3;14.6644897461;23.5;10;27.2545039654;4;21.4083366394;12.5;3;33.0903272629;
44;3;14.6763515472;24.5;9;27.293856144;4;21.4453239441;12.5;3;33.2448263168;
45;3;15.6881570816;22.5;10;27.3329925537;4;21.4800853729;14.5;3;34.3895378113;
46;3;14.6998977661;23.5;10;27.3718836308;4;22.5126457214;17.5;3;34.6146477461;
47;3;14.7115650177;24.5;11;27.4105007648;4;23.5430450439;20.5;3;34.8375353813;
48;3;15.7231502533;23.5;11;27.4488155842;4;23.8384456635;23.5;3;35.0588997602;
49;3;16.7346439362;23.5;11;27.4868011475;4;23.8882522583;26.5;4;35.2794723511;
50;3;17.0;23.5;12;27.5244314671;4;23.9378814697;27.5;4;35.5000014305;
51;3;18.7573299408;23.5;11;27.5616812706;5;24.9874992371;28.5;3;36.6541694403;
52;3;19.0;23.5;11;27.5985264778;5;26.0221881866;29.5;4;36.922223568;
53;3;20.7795581818;22.5;11;27.6349442005;5;26.3074989319;30.5;4;37.2147563696;
54;3;21.7904834747;22.5;11;27.6709127426;5;26.3733196259;31.5;4;37.5333721638;
55;3;21.5;23.5;12;27.7064116001;5;26.4450092316;32.5;5;37.8796305656;
56;3;22.3119239807;22.5;12;27.7414214611;5;26.5229148865;32.5;6;38.2550023794;
