Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;3;20.0;1;8.0;10.0;5;20.0;
5;1;10.0;10.0;3;20.0;1;8.0;10.0;5;20.0;
6;1;11.0;10.0;3;20.0;1;9.0;10.0;5;20.0;
7;1;11.0;10.0;3;20.3999996185;2;9.5;10.1999998093;4;21.0;
8;1;11.1199998856;10.1999998093;3;20.7264003754;2;9.72500038147;10.0;4;21.4399995804;
9;1;11.2179203033;10.3632001877;3;20.9903717041;2;9.82400035858;10.1999998093;4;21.8075842857;
10;1;11.2971115112;10.4951858521;3;22.0419120789;2;9.90670585632;10.3632001877;4;22.1139252186;
11;1;11.6125736237;11.0209560394;3;22.9143505096;2;9.97563362122;10.4951858521;3;23.2202551365;
12;1;11.8743057251;11.4571752548;3;23.6214065552;2;10.2245578766;11.0209560394;4;24.1495091915;
13;1;13.6125736237;11.8107032776;4;24.1832637787;2;12.000743866;11.4571752548;3;24.9154186249;
14;1;14.6125736237;12.0916318893;4;24.6226100922;2;14.000743866;11.8107032776;3;25.5381718874;
15;1;15.6125736237;12.3113050461;3;24.9617595673;2;16.000743866;12.0916318893;3;26.0404549837;
16;1;16.6125736237;12.4808797836;2;25.0;2;17.0418491364;12.3113050461;3;26.4445723295;
17;1;17.6125736237;12.5;2;25.0;2;18.0564670563;12.4808797836;3;26.5497941971;
18;1;18.6125736237;12.5;2;25.0;2;19.0715370178;12.5;3;26.6187632084;
19;1;19.5;12.5;2;25.0;2;19.9892215729;12.5;3;26.6896851063;
20;1;19.5;12.5;2;25.0;2;20.0051784515;12.5;3;26.7625159025;
21;1;19.5;12.5;4;25.0;2;20.021566391;12.5;3;26.8372021914;
22;1;19.5;12.5;4;25.0;2;20.0383701324;12.5;3;26.9136811495;
23;1;19.5;12.5;4;25.0;2;19.625;13.0741043091;3;26.9918802977;
24;1;19.5;12.5;4;25.0;2;19.625;13.0975637436;4;27.0717172623;
25;1;19.5;12.5;5;25.0;3;20.0911369324;12.5;3;27.1531002522;
26;1;19.5;12.5;6;25.0;3;19.625;13.1459302902;3;27.2359278202;
27;1;19.5;12.5;6;25.0;3;19.625;13.1707782745;3;27.320089817;
28;1;19.5;12.5;6;25.0;3;20.14702034;12.5;3;27.4054670334;
29;1;19.5;12.5;6;25.0;3;20.166229248;12.5;3;27.4919323921;
30;1;19.5;12.5;6;25.0;3;19.625;13.5;3;27.5793509483;
31;1;19.5;12.5;8;25.0;3;18.2053546906;13.5;3;27.6675815582;
32;1;19.5;12.5;8;25.0;3;17.2252063751;14.5;3;27.7564766407;
33;1;19.5;12.5;8;25.0;3;16.2452068329;15.5;4;27.8458836079;
34;1;19.5;12.5;8;25.0;3;15.2653236389;16.5;4;27.9356460571;
35;1;19.5;12.5;8;25.0;3;15.625;15.5;5;28.0256047249;
36;1;19.5;12.5;8;25.0;3;14.6807613373;15.5;4;28.1155982018;
37;1;19.5;12.5;8;25.0;3;15.0;14.5;4;28.2054646015;
38;1;19.5;12.5;8;25.0;3;14.7212295532;14.5;4;28.2950425148;
39;1;19.5;12.5;8;25.0;3;15.0;13.5;4;28.3841719627;
40;1;19.5;12.5;8;25.0;3;14.7614383698;13.5;4;28.4726960659;
41;1;19.5;12.5;8;25.0;3;15.0;13.5;4;28.5604617596;
42;1;19.5;12.5;8;25.0;3;16.0;14.2802305222;4;28.647320509;
43;1;19.5;12.5;8;25.0;3;17.8206481934;12.5;4;28.7331302166;
44;1;19.5;12.5;9;25.0;3;18.8399543762;12.5;4;28.8177554607;
45;1;19.5;12.5;9;25.0;3;19.0;13.5;4;28.9010682106;
46;1;19.5;13.5;9;25.0;3;20.50274086;12.5;4;28.9829490185;
47;1;19.5;14.5;10;25.0;3;19.625;13.5;5;29.0632872581;
48;1;19.5;15.5;10;25.0;3;20.5392398834;12.5;5;29.1419816017;
49;1;19.5;16.5;11;25.0;3;20.5569458008;14.5;5;29.218940258;
50;1;19.5;17.5;11;25.0;3;20.5742607117;16.5;6;29.2940821648;
51;1;19.5;17.5;11;25.0;3;20.59116745;18.5;7;29.3673357964;
52;1;19.5;17.5;12;25.0;3;20.6076507568;20.5;7;29.4386396408;
53;1;19.5;17.5;12;25.0;3;20.6236934662;22.5;9;29.5079426765;
54;1;19.5;17.5;14;25.0;3;20.6392860413;22.5;9;29.5752038956;
55;1;19.5;17.5;14;25.0;3;20.6544208527;22.5;10;29.6403913498;
56;1;19.5;17.5;14;25.0;4;20.6690883636;22.5;9;39.7034826279;
57;1;19.5;17.5;15;25.0;5;21.625;25.5;8;41.1644635201;
58;1;19.5;17.5;13;25.0;5;24.625;26.5;8;41.727730155;
59;1;19.5;17.5;11;25.0;5;25.7102489471;28.5;8;42.2774547338;
60;1;19.5;17.5;11;25.0;6;25.625;31.5;7;42.8144965172;
61;1;19.5;17.5;12;25.0;6;26.625;34.5;7;43.3403589725;
62;1;19.5;17.5;12;25.0;6;27.625;34.9936523438;8;43.8192545176;
63;1;19.5;17.5;12;25.0;6;28.625;35.0;6;44.2807424068;
