Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
58;4;22.5;24.5;11;31.1599999666;4;27.8565292358;31.5;12;55.3245856762;
59;4;23.5;26.5;12;32.693743825;4;27.8735752106;32.5;12;55.6947823763;
60;4;23.875;28.6749992371;12;33.9853987694;4;27.8910140991;33.5;13;56.0397920609;
61;5;25.1703128815;28.1671867371;11;35.0723525286;4;27.90883255;34.5;13;56.3605070114;
62;5;24.3962726593;30.5437889099;11;36.9988372326;5;27.9270057678;35.5;11;66.6581363678;
63;5;25.56524086;32.8254013062;12;37.9683750868;5;28.9455127716;37.5;12;67.3341083527;
64;5;26.6893692017;34.2163619995;12;38.6187452078;5;29.9643306732;39.5;12;67.9643878937;
65;5;26.7000007629;35.2759628296;11;39.2982931137;5;30.9834327698;41.5;11;68.5493400097;
66;5;27.7000007629;34.2759628296;12;40.0475517511;5;32.0027923584;43.5;11;68.9859383106;
67;5;26.7000007629;36.2759628296;12;40.8709414005;6;33.0223770142;45.5;12;71.4209620953;
68;5;26.7000007629;38.2759628296;13;42.7718603611;6;33.974899292;47.0;13;73.4806568623;
69;5;27.7000007629;39.6145362854;13;43.8223038912;6;34.4144210815;47.8335075378;13;75.2067267895;
70;5;29.7000007629;38.7882461548;13;44.9566277266;6;34.7824363708;48.2732963562;13;76.6455953121;
71;5;30.8385791779;39.0559234619;15;46.1278104782;6;35.0889205933;48.6209411621;13;77.6653263569;
72;5;30.5;40.2720146179;15;47.3643089533;6;35.3103866577;48.7999992371;13;78.2858903408;
73;5;30.5;41.5104560852;15;48.6747045517;6;35.4683265686;48.7999992371;13;79.7718007565;
74;5;30.5;42.4678192139;16;51.4828410149;6;36.5938529968;49.7999992371;14;80.0715923309;
75;5;30.8479995728;43.4361419678;17;54.0799257755;6;36.9378166199;51.7999992371;14;80.3476345539;
76;7;32.5972976685;41.1080474854;15;56.5089341402;6;37.2218132019;53.4741020203;14;80.497571826;
77;7;31.2895240784;43.3047981262;15;58.741266489;6;36.0119552612;53.7999992371;16;80.6062313318;
78;7;32.9773521423;43.5997772217;16;59.8466231823;7;34.0;56.7999992371;15;80.7142198086;
79;7;33.8566551208;44.399772644;16;60.9681577682;7;33.2479248047;58.6061630249;15;80.8213855028;
80;7;33.8598556519;43.399772644;17;62.0802023411;7;32.2526321411;59.6492843628;16;80.9275827408;
81;7;31.1479129791;46.399772644;17;63.1607205868;7;32.1087036133;58.7999992371;17;81.0326728821;
82;7;30.8305721283;48.399772644;18;64.192006588;7;32.8701972961;57.7999992371;18;81.1365249157;
83;7;28.8305721283;49.6205406189;18;65.1609580517;7;33.8887557983;57.7999992371;18;81.2390166521;
84;7;27.5964202881;50.399772644;19;67.0589702129;7;34.9069747925;57.7999992371;19;81.3400346041;
85;8;26.4740619659;51.899772644;18;67.781506896;7;35.9248313904;57.7999992371;20;81.4394743443;
86;8;25.4597129822;52.849773407;18;68.4374828935;7;31.0;61.7999992371;21;81.5372422934;
87;8;22.4799995422;54.804775238;19;69.0275474787;7;29.0;65.8000030518;22;81.6332530975;
88;8;23.4799995422;51.7642745972;19;69.5544728637;7;27.0;68.9689788818;22;81.727432847;
89;8;25.0741424561;51.7278251648;18;70.0224736929;7;26.2000007629;72.005027771;22;81.8197168112;
90;8;26.2418746948;52.399772644;19;70.3241825104;7;26.2000007629;75.0400848389;24;81.9100502729;
91;8;25.4799995422;54.6654968262;18;70.5292617083;7;28.2000007629;75.9361190796;24;81.9983882904;
92;8;26.4799995422;56.638923645;19;70.7195211053;7;28.2000007629;78.9049835205;24;82.0846945047;
93;9;28.6091384888;56.0115585327;18;70.8958602548;7;30.2000007629;77.9206390381;25;82.1689423323;
94;9;30.1518173218;57.9703788757;18;71.053050369;8;32.2665138245;79.000213623;27;83.2511136532;
95;9;30.2547588348;59.9333190918;19;71.0559227467;8;33.7799530029;81.0159301758;28;83.4811975956;
96;9;30.2192840576;61.8999633789;19;71.0695775151;8;32.9587516785;84.0316619873;29;83.7299667597;
97;10;30.1026268005;64.8699417114;18;71.0925506949;9;32.7000007629;87.0474090576;29;83.9997543097;
98;10;30.0823631287;67.8429260254;19;71.1235089749;9;32.7000007629;90.0631561279;30;84.2753512859;
99;10;28.5313034058;71.818611145;20;71.1612372398;9;33.7000007629;89.0789031982;31;84.5452139378;
100;10;28.5181732178;75.7967300415;22;71.2046368122;9;33.8250007629;89.0946426392;32;84.8454421759;
101;10;29.5063552856;76.7770309448;22;71.2527097911;11;33.8250007629;90.1103668213;32;85.1783007383;
102;10;31.0196495056;76.7593078613;23;71.3045579195;11;33.8250007629;91.1260681152;29;85.545794487;
103;10;28.4861488342;80.7433547974;24;71.3593707681;11;33.8250007629;92.1417312622;28;86.9495252371;
104;10;30.4775333405;79.7290039062;23;71.416422233;11;34.8250007629;94.1573638916;25;87.5405282974;
105;10;30.9872245789;79.7160797119;23;71.4750663042;11;36.8250007629;93.1729431152;23;88.1898735762;
106;10;28.462802887;84.7044448853;24;71.5347306356;11;35.8250007629;94.1884765625;24;88.8992699385;
107;11;30.4565219879;73.693977356;22;76.2595850378;10;33.8250007629;90.203956604;25;85.476010561;
108;11;30.4508705139;75.6845550537;18;76.8485872075;11;34.8250007629;92.219367981;24;85.8053047657;
109;11;31.4457817078;81.6760787964;11;80.4441778138;12;36.625;93.2347106934;19;86.1678414345;
110;11;32.8551826477;87.9269104004;12;83.5502724946;12;37.625;94.2499694824;22;86.6690465212;
111;11;34.1635856628;91.8724212646;14;86.228188552;12;38.2076759338;95.290145874;24;87.2198829651;
112;12;34.986076355;96.2473144531;14;88.5462328047;13;37.9249992371;96.3308792114;23;87.8229960203;
113;12;35.1728973389;100.514099121;14;90.366474323;13;38.2775001526;96.3721160889;23;88.4804433584;
114;12;33.2500648499;98.5997772217;15;89.9917479604;13;37.9249992371;97.4138259888;24;90.1934912205;
115;12;33.1150588989;100.971702576;16;89.7114870027;14;38.9249992371;98.8155517578;23;92.0224061012;
116;12;34.9935531616;95.4588699341;16;89.5075773001;14;40.9249992371;102.498474121;24;92.9692225456;
117;12;34.8841934204;95.2729644775;15;89.3635227568;14;42.1776657104;105.541320801;23;93.9746826887;
118;12;37.7857780457;94.3831176758;16;91.8364969827;14;42.1776657104;108.584457397;17;95.035153985;
119;12;36.0307540894;97.9084014893;16;93.9151074141;14;42.2080612183;111.627807617;15;96.1454867125;
120;12;35.2114868164;101.323425293;17;95.4374406263;14;42.5073776245;113.671348572;16;97.2990729809;
121;12;35.2756156921;104.540367126;18;96.5893424824;14;42.2243118286;115.699012756;16;98.4880155325;
122;12;36.2993202209;104.685714722;18;98.4460250288;14;41.9249992371;117.781784058;19;99.7033907175;
123;12;37.322013855;105.824783325;19;98.2011861727;14;43.2774009705;115.841537476;21;100.935597301;
124;12;37.179813385;109.914031982;20;100.205078617;14;42.6489448547;116.846199036;22;102.174751878;
125;12;36.5999984741;112.561920166;17;101.369065635;14;42.296546936;119.889816284;21;103.411099434;
126;12;36.5999984741;115.008049011;15;100.94708506;14;42.9249992371;120.215103149;21;104.635390878;
127;12;36.8367919922;117.054473877;17;101.582030617;14;40.7999992371;121.258377075;22;105.839204311;
128;13;39.440158844;118.106933594;16;101.324967332;14;40.7999992371;122.70501709;24;107.015171528;
129;13;40.952796936;118.841720581;14;101.08729478;14;41.7999992371;119.694763184;25;108.157119036;
130;13;40.8475189209;121.79914093;15;100.764878549;14;41.2779541016;121.032775879;27;109.260112286;
131;13;41.5218505859;123.667922974;16;100.496087678;14;41.3012542725;122.368438721;27;110.320433617;
132;13;43.037727356;124.549819946;11;100.274383217;14;42.325176239;120.699249268;28;111.335500002;
133;13;44.5907402039;125.525505066;12;100.094185576;14;42.3747291565;123.02280426;30;112.303746939;
134;13;42.5216674805;128.433853149;13;99.9507560581;14;42.4997291565;124.336929321;31;113.224500656;
135;13;42.4594993591;132.351959229;14;99.8400646448;14;43.55128479;122.639678955;30;114.097839832;
136;13;44.4035491943;130.278869629;18;99.7586711794;14;47.1242408752;125.877883911;30;114.92446661;
137;13;41.7281951904;134.213729858;18;99.6911126673;14;48.1765708923;126.204910278;29;115.681369305;
138;13;42.6828727722;136.155776978;20;99.5412712693;14;48.8000831604;125.465148926;30;116.271944523;
139;13;44.9009208679;139.953948975;21;99.4262703061;14;47.9074172974;127.709571838;31;116.841269255;
140;13;47.9086341858;138.974655151;24;99.3429475129;14;47.3363647461;130.937896729;31;117.388796329;
141;13;46.581363678;145.002838135;24;99.2884211689;14;46.7388763428;133.150177002;34;117.914323807;
142;13;49.5635566711;142.03793335;26;99.2600670159;14;47.7914352417;135.886199951;35;118.417939425;
143;13;46.526134491;142.435409546;26;99.2554785162;14;50.5918540955;136.606918335;31;118.899960279;
144;13;46.5056610107;144.450668335;26;99.2724540383;14;49.6400604248;135.773391724;29;119.360880613;
145;13;50.4995689392;140.469909668;27;99.3089659363;14;49.7347412109;136.386367798;31;119.801316261;
146;13;46.4767875671;145.793869019;29;99.3631461859;14;50.7787895203;137.986282349;28;120.221967697;
147;13;47.4686050415;148.899505615;32;99.4332665354;14;49.8686180115;137.113571167;29;120.527293444;
148;13;49.4680633545;145.009536743;32;99.5177292377;14;52.8755607605;135.162185669;30;120.8013134;
149;14;46.4581298828;150.123504639;31;99.6150474846;14;56.0565490723;136.191299438;31;121.042228699;
150;14;46.4572219849;155.240997314;32;99.7238394916;14;52.1042251587;139.899993896;30;121.266311169;
151;14;50.4639663696;146.277450562;33;99.8428147733;14;52.1266326904;142.899993896;30;121.485568523;
152;14;47.4618110657;147.315856934;34;99.9707690477;14;53.1485595703;145.257873535;30;121.699619293;
153;14;48.4673805237;146.468902588;31;100.106581718;14;54.1699638367;146.189727783;22;121.908123493;
154;14;48.4769515991;146.510726929;33;100.249199182;14;55.1908111572;146.335678101;21;122.110784531;
155;14;47.4814453125;149.553955078;31;101.397641063;14;57.2110824585;146.477554321;19;122.307349682;
156;14;48.4910163879;153.109817505;31;101.610988855;14;59.2307319641;146.615158081;19;122.497610092;
157;14;50.5034255981;153.240768433;32;101.831352949;15;61.2497596741;146.748336792;19;122.681399822;
158;14;53.4168319702;151.372207642;34;102.058007985;15;63.2681388855;146.876983643;20;122.858595371;
159;14;55.4873428345;154.503799438;35;102.290277332;15;66.7771682739;143.940155029;22;123.02911377;
160;14;59.681640625;151.635238647;35;102.527531177;15;69.7858581543;143.00100708;23;123.192910194;
161;14;62.6931419373;148.684234619;36;102.769186854;15;70.8109283447;142.50100708;23;123.349975586;
162;14;62.7436218262;151.733840942;37;103.01469627;15;72.3349914551;142.50100708;25;123.500334263;
163;15;66.7689590454;148.783966064;31;103.263554215;15;73.3426818848;142.501022339;24;124.644042015;
164;15;68.7808990479;146.834518433;32;103.515290201;15;74.3643951416;143.720932007;25;124.841181755;
165;15;69.8081817627;148.885467529;34;103.769466996;15;76.3781204224;146.670074463;26;125.034824848;
166;15;74.0604400635;145.936737061;33;104.025674105;15;78.4971084595;146.716918945;27;125.176761031;
167;15;76.1384887695;143.98828125;31;104.283533931;15;76.943572998;154.270065308;28;125.258051872;
168;15;74.3923950195;148.040054321;28;104.542690098;16;74.006439209;160.5;24;125.330288529;
169;15;78.4089584351;146.091995239;28;105.802805781;16;72.633026123;168.5;22;125.405712008;
170;15;80.92137146;145.144134521;29;106.123567522;17;73.6405715942;173.5;23;125.484351635;
171;15;80.9994277954;150.196395874;30;106.447639048;17;73.6484375;178.099975586;25;125.566223264;
172;15;81.5755386353;150.248748779;31;106.77480489;17;72.856628418;182.099975586;25;125.651328325;
173;15;83.5807342529;146.2681427;32;107.104847312;17;71.8651428223;186.099975586;25;125.739652514;
174;15;81.423034668;152.288452148;31;107.437556148;17;71.8739700317;187.099975586;24;126.831164241;
175;15;81.6661911011;151.309677124;33;107.772711873;17;70.8831253052;192.099975586;26;126.985814095;
176;15;79.6971130371;158.660842896;33;108.1100927;17;71.3925857544;196.218383789;27;128.146497488;
177;15;80.7246322632;162.697601318;35;108.447669923;17;74.5146560669;195.325866699;28;128.373194814;
178;15;80.7489547729;166.735733032;38;108.748852968;17;73.5313262939;200.436645508;30;132.012549162;
179;15;80.7829742432;170.775222778;40;109.004341424;17;74.827255249;205.320678711;32;135.087747574;
180;15;80.8134613037;174.816070557;41;109.25312376;17;74.8784408569;201.514984131;34;137.667273402;
181;15;80.8370285034;178.858306885;42;109.507024646;17;77.9114761353;201.719482422;34;139.832396626;
182;15;81.8490142822;179.901885986;43;109.765644908;18;77.8428344727;202.933929443;35;141.491816282;
183;15;80.8860549927;180.946838379;44;110.028564095;18;80.0834503174;201.158050537;35;142.79082799;
184;15;80.8992385864;179.993148804;45;110.295343637;18;80.513381958;204.391326904;36;143.824641466;
185;15;80.9372940063;180.040817261;46;110.565525532;18;79.7579421997;206.533233643;37;144.625694633;
186;15;81.9513549805;181.657348633;47;110.838637829;18;80.9468460083;209.3253479;37;145.291665196;
187;15;81.9901428223;181.827484131;48;111.114198208;18;80.9884796143;213.132324219;38;145.956165433;
188;15;82.017074585;182.001571655;49;111.391709447;18;80.0533981323;214.569885254;38;147.618092775;
189;15;82.0325012207;182.179428101;49;111.670669913;18;81.0729293823;214.700805664;38;148.336326361;
190;15;82.071647644;182.36076355;48;111.950576782;18;81.142074585;218.035430908;36;149.007476091;
191;15;81.0878601074;181.545303345;49;112.230918646;18;83.3134384155;216.17364502;37;149.663177848;
192;15;80.1267700195;183.732757568;48;112.511195302;18;81.3662719727;219.315246582;33;150.317816734;
193;15;80.1544265747;190.86378479;49;112.79090631;18;83.3068161011;220.459960938;36;150.970213294;
194;15;81.1715011597;194.091064453;50;113.069558859;18;85.397026062;218.607574463;38;151.61919415;
195;15;84.1887893677;193.320571899;50;113.346673965;18;85.4518051147;219.757843018;39;152.211149454;
196;15;85.2062683105;192.551879883;50;113.621783376;18;87.5069198608;221.910400391;39;152.764097571;
197;15;81.2238464355;198.78453064;49;113.894438624;19;87.6622238159;220.938720703;39;154.3302356;
198;15;83.2914199829;196.018066406;49;114.164205194;19;84.7588272095;220.76184082;39;155.896109819;
199;15;82.3181991577;196.252044678;47;114.430676937;19;86.615737915;220.046142578;39;157.154892206;
200;15;81.3359603882;199.485977173;37;114.69346714;19;85.758934021;218.339874268;37;158.430150509;
201;15;85.353729248;194.719451904;35;114.952212572;19;85.7538986206;218.642059326;38;158.162447691;
202;15;82.3965301514;194.95199585;31;115.206579447;19;85.4946136475;224.951538086;39;160.811020374;
203;15;81.4100952148;199.03086853;30;115.456260681;19;88.900177002;222.951538086;39;163.178966522;
204;15;83.4466705322;197.110397339;31;116.292558193;19;90.0476760864;225.951538086;42;164.990679979;
205;15;82.5301971436;198.247680664;33;117.12374568;19;93.190574646;229.951538086;42;166.71758008;
206;15;82.5643615723;199.388381958;30;117.946363211;19;95.4010696411;231.951538086;43;168.344339132;
207;15;84.6480789185;198.532318115;31;118.757113695;19;94.4825515747;236.951538086;43;169.732693434;
208;15;85.7063446045;197.679214478;32;119.552911282;19;96.6125488281;243.951538086;45;171.075154901;
209;15;82.7425460815;201.828811646;34;120.330928802;19;99.7905960083;242.951538086;45;172.369918466;
210;15;84.8203964233;200.980804443;35;121.088627338;19;99.5194320679;248.951538086;47;173.587450981;
211;15;83.9852752686;199.134887695;36;121.823793411;19;100.334999084;253.951538086;48;174.666321993;
