Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;2;9.19999980927;10.0;5;21.0;1;8.0;10.0;5;20.0;
4;2;9.19999980927;10.0;5;21.0299999714;1;8.0;10.0;5;20.0;
5;2;10.3090000153;10.0;5;21.0605909824;1;8.0;10.0;5;20.0;
6;2;11.3181772232;10.0;5;21.091766119;1;9.0;10.0;4;20.0;
7;2;11.3275299072;10.0;5;21.534434557;1;9.5;10.0;4;20.0;
8;2;11.4603300095;10.1999998093;5;21.9046876431;1;9.5;10.0;4;20.3999996185;
9;2;11.5714063644;10.3632001877;5;22.2136896849;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;11.6641073227;10.4951858521;5;23.3236640692;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;11.9970989227;11.0209560394;5;24.2565786839;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;13.9970989227;11.4571752548;5;25.0261526108;1;9.95943069458;11.0209560394;5;22.9143505096;
13;2;15.9970989227;11.8107032776;5;25.6525614262;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;16.6957683563;12.0916318893;5;26.1584771872;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;16.8475437164;12.3113050461;5;26.5661897659;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;16.9698562622;12.4808797836;5;26.6749540567;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;18.8892707825;12.5;5;26.7473965883;1;15.7228336334;12.4808797836;5;25.0;
18;2;19.9110031128;12.5;5;26.8217064142;1;16.7228336334;12.5;5;25.0;
19;2;20.9332962036;12.5;6;26.8978226185;1;17.625;12.5;6;25.0;
20;2;21.9561309814;12.5;6;26.9756746292;1;17.625;12.5;6;25.0;
21;2;22.0927028656;12.5;6;27.0551822186;1;17.625;12.5;6;25.0;
22;2;22.1165542603;12.5;6;27.1362555027;1;17.625;12.5;7;25.0;
23;2;22.14087677;12.5;6;27.2187950611;1;17.625;12.5;7;25.0;
24;2;22.16563797;12.5;7;27.3026921749;1;17.625;12.5;7;25.0;
25;3;22.1908073425;12.5;6;27.3878297806;1;17.625;12.5;7;25.0;
26;3;21.5;13.2163486481;6;27.4740822315;1;17.625;12.5;7;25.0;
27;3;22.242225647;12.5;6;27.5613162518;1;17.625;12.5;9;25.0;
28;3;22.2683944702;12.5;6;27.6493918896;1;17.625;12.5;9;25.0;
29;3;21.5;13.5;6;27.7381625175;1;17.625;12.5;9;25.0;
30;3;20.3214492798;13.5;6;27.8274769783;1;17.625;12.5;9;25.0;
31;3;19.3482437134;14.5;6;27.9171793461;1;17.625;12.5;9;25.0;
32;3;18.3751544952;15.5;6;28.0071108341;1;17.625;12.5;9;25.0;
33;3;18.5;14.5;6;28.0971102715;1;17.625;12.5;10;25.0;
34;3;17.4291324615;14.5;6;28.1870160103;1;17.625;12.5;11;25.0;
35;3;17.5;13.5;6;28.2766661644;1;17.625;12.5;11;25.0;
36;3;18.5;14.1383333206;6;28.3659007549;1;17.625;12.5;11;25.0;
37;3;17.5;13.5;7;28.4545619488;1;17.625;12.5;11;25.0;
