Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;2;7.55000019073;11.9000005722;4;18.0;1;8.0;12.0;6;20.0;
4;2;7.7000002861;10.3000001907;4;18.0125000477;1;8.0;11.0;6;20.0;
5;2;7.70187520981;9.30000019073;4;18.0250297785;1;8.0;10.0;6;20.0;
6;2;8.55000019073;9.11501789093;4;18.0375860929;1;9.0;10.0;6;20.0;
7;2;8.82499980927;9.12255191803;4;18.0501658916;2;9.5;10.3000001907;5;21.0;
8;2;8.82499980927;9.13009929657;3;18.0627661943;2;9.72500038147;10.0;5;21.3999996185;
9;2;8.82499980927;9.13766002655;3;18.4260115623;2;9.81500053406;10.1999998093;5;21.7264003754;
10;2;8.9015007019;9.32160663605;3;18.7373564243;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;8.96626472473;9.4796295166;3;19.0029877424;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;9.02068901062;9.61482048035;3;19.9550737143;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;9.22696018219;10.0943946838;4;20.7826533318;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;11.0206890106;10.5117855072;4;21.4892866611;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;13.0206890106;10.8687705994;4;22.083855629;2;15.9660997391;12.0916318893;5;25.8344515562;
16;2;15.0206890106;11.1697902679;4;22.5784752369;2;16.9954986572;12.3113050461;5;26.2195074558;
17;2;16.0206890106;11.4208993912;4;22.9866569042;2;18.0058269501;12.4808797836;5;26.3048160076;
18;2;17.0206890106;11.6288518906;4;23.3219312429;2;19.0164165497;12.5;6;26.3530313969;
19;2;18.0206890106;11.800412178;4;23.4342871904;2;19.9294319153;12.5;6;26.4023760557;
20;2;18.9500007629;11.8605718613;5;23.4746725559;2;19.9405345917;12.5;6;26.4528282881;
21;2;18.9500007629;11.884803772;6;23.5155994892;2;19.9518871307;12.5;6;26.5043625832;
22;2;18.9500007629;12.0609197617;6;23.5570420027;2;19.9634819031;12.5;6;26.5569496155;
23;2;18.9500007629;12.0899295807;6;23.5989724398;2;19.9753131866;12.5;6;26.6105561256;
24;2;18.9500007629;12.1192808151;6;23.6413615942;2;19.9873752594;12.5;6;26.6651450396;
25;3;17.3193073273;12.0;6;23.6841788292;2;19.9996566772;12.5;7;26.72067523;
26;3;16.3289413452;13.0;6;23.727391839;2;20.0121517181;12.5;7;26.7771017551;
27;3;16.9500007629;12.0;7;23.7709671259;2;20.024848938;12.5;7;26.8343759775;
28;3;17.9500007629;12.2396774292;7;23.8148699999;2;19.625;13.2337503433;7;26.8924454451;
29;3;16.3583469391;12.0;7;23.8590644598;3;18.0508003235;13.5;6;26.9512542486;
30;3;15.3682899475;13.0;7;23.9035135508;3;17.064031601;14.5;6;27.0107431412;
31;3;14.4282903671;14.0;8;23.948179245;3;16.0774173737;15.5;6;27.0708494186;
32;3;14.4383401871;15.0;8;23.9930227995;3;15.0909414291;16.5;6;27.1315076351;
33;3;14.4484300613;16.0;8;24.0380048752;3;14.4795894623;17.5;6;27.1926498413;
34;3;14.4585514069;17.0;8;24.083085537;3;14.4933462143;18.5;6;27.2542052269;
35;3;14.4686946869;18.0;8;24.1282241344;3;14.5071964264;19.5;5;27.3161010742;
36;3;14.4788503647;19.0;8;24.1733803749;3;14.5211229324;20.5;5;27.3782629967;
37;4;14.4890108109;20.0;7;30.2185132504;3;14.5351085663;21.5;6;27.4406147003;
38;4;16.0;22.0;8;30.5210820436;3;14.5491380692;22.5;7;27.5030794144;
39;4;18.0;24.9967498779;9;30.8306868076;3;14.5631923676;23.5;7;27.5655794144;
40;4;19.0;26.6422309875;9;31.1476551294;3;14.577255249;24.5;8;27.628036499;
41;4;19.6319885254;27.8076000214;9;31.4723467827;3;14.5913085938;25.5;8;27.690372467;
42;4;19.6737670898;28.9834098816;9;31.8051410913;3;14.6053333282;26.5;9;27.7525100708;
43;4;19.7142848969;30.1702537537;9;32.1464208364;3;14.6193141937;27.5;9;27.8143725395;
44;4;19.7534694672;31.3686828613;8;32.4965509176;3;14.633234024;28.5;11;27.8758842945;
45;4;19.7912578583;32.5792045593;8;32.8558547497;3;14.6470737457;29.5;11;27.936971426;
46;4;19.8276062012;33.8022384644;8;33.2245881557;4;15.6608181;27.5;12;43.9975619316;
47;5;19.8624763489;35.0381164551;8;48.6029088497;4;15.0;29.5;12;44.6975855827;
48;5;21.8958473206;34.2870368958;8;49.7408463955;4;16.0;31.5;12;45.3160815239;
49;5;21.9277057648;34.5490608215;9;50.8076457977;4;18.0;29.6818847656;12;45.8565044403;
50;5;22.9580535889;35.8240661621;11;51.8021554947;4;18.0;30.7229690552;12;46.3244867325;
51;5;25.7488899231;37.8240661621;11;52.7263672352;4;20.7275619507;30.7229690552;13;46.7269818783;
52;5;27.8399772644;40.8240661621;11;53.5845267773;4;22.0;31.7229690552;13;47.0715250969;
53;6;30.9325962067;44.0183105469;11;55.3822500706;4;24.753068924;32.5;14;47.3656725883;
54;6;33.1483268738;47.0183105469;12;56.2007305622;4;26.4545288086;32.5;14;47.4566559792;
55;6;34.2625923157;50.0183105469;13;56.9444563389;5;26.7000007629;33.5;12;47.5100040436;
56;6;34.4063949585;50.2817764282;14;57.5204056501;5;27.3250007629;33.5;12;47.5623030663;
57;6;34.5083999634;50.3233451843;15;57.988900423;5;27.3250007629;32.9936141968;12;47.6135182381;
58;6;34.5852050781;49.3641815186;16;58.4650907516;5;28.13804245;29.9936122894;11;47.6636190414;
59;6;34.6626968384;48.4042701721;16;58.9467666149;5;27.3250007629;29.9936122894;11;47.7125790119;
60;6;34.7403450012;47.4435958862;17;59.4316548109;5;27.3250007629;29.9936122894;12;47.7603754997;
61;7;34.8176193237;46.4821472168;17;59.9174777269;5;28.1710853577;27.9936122894;12;47.8069901466;
62;7;34.8939819336;45.5199050903;18;60.4020143747;5;27.3250007629;28.9936122894;14;47.8524079323;
63;7;34.9689292908;44.5568695068;18;60.8667728901;5;27.3250007629;29.9936122894;14;47.8966178894;
64;7;35.0419769287;44.5750007629;18;61.3104505539;5;27.3250007629;30.2276325226;15;48.9396123886;
65;7;35.112701416;44.5750007629;19;61.7477915287;5;28.3250007629;31.2577285767;15;49.2013876438;
66;7;35.1807174683;44.5750007629;19;62.1772854328;5;30.2208137512;30.2577285767;16;49.4857159853;
67;7;35.2457122803;44.5750007629;20;63.5976645947;5;27.3250007629;33.2577285767;16;49.8053570986;
68;7;36.307434082;45.5750007629;20;64.0479073524;5;26.3250007629;36.2577285767;17;50.1879961491;
69;8;33.3250007629;44.5750007629;19;64.4884126186;5;25.3250007629;38.2999992371;17;50.6433620453;
70;8;33.2249984741;46.5750007629;22;66.2758721113;5;24.3250007629;39.2999992371;17;51.1814615726;
71;8;32.0788726807;46.5750007629;22;67.8296769857;5;23.7000007629;40.2999992371;17;51.8119807243;
72;8;33.733001709;49.170124054;22;69.1781131029;5;23.7000007629;41.2999992371;17;52.5434241295;
73;8;35.8369369507;51.3799667358;22;70.3504254818;5;23.7000007629;42.2999992371;18;53.3819847107;
