Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;8.9015007019;8.67000007629;5;17.6278438568;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;8.96626472473;9.21392154694;4;18.869726181;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;9.24568939209;8.93486309052;4;19.8939913511;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;9.47614765167;9.39324569702;5;20.8034276962;1;11.7228336334;11.4571752548;6;23.6214065552;
14;2;11.2963962555;9.78903102875;5;21.6023415327;1;12.7228336334;11.8107032776;6;24.1832637787;
15;2;13.2963962555;10.1240053177;5;22.3003556728;1;13.7228336334;12.0916318893;6;24.6226100922;
16;2;15.2963962555;10.4026165009;5;22.9103056192;1;14.7228336334;12.3113050461;6;24.9617595673;
17;2;16.3915901184;10.6309299469;5;23.4463845491;1;15.7228336334;12.4808797836;6;25.0;
18;2;17.0206890106;11.5416955948;5;23.922745347;1;16.7228336334;12.5;7;25.0;
19;2;18.0206890106;11.761844635;5;24.1899158955;1;17.625;12.5;6;25.0;
20;2;18.9500007629;11.8759660721;6;24.399273634;2;18.625;12.8000001907;5;26.0;
21;2;18.9500007629;11.9597091675;6;24.6236231327;2;19.625;12.8000001907;5;26.0199999809;
22;2;18.9500007629;12.3118114471;6;24.8630647659;2;19.625;12.5;6;26.0401959419;
23;2;18.9500007629;12.4315319061;6;25.1175034046;2;19.625;12.5;7;26.0605818033;
24;2;19.6514396667;11.0;6;25.3866217136;2;19.625;12.5;8;26.0811508894;
25;2;17.7119903564;12.0;5;25.6698577404;2;19.625;12.5;8;26.1018965244;
26;2;16.775718689;13.0;6;25.9663875103;2;19.625;12.5;8;26.1228116751;
27;2;15.8424377441;14.0;7;26.2751159668;2;19.625;12.5;8;26.1438889503;
28;2;14.9619007111;15.0;7;26.5946760178;2;19.625;12.5;8;26.1651208401;
29;2;15.0338020325;16.0;7;26.9234399796;2;19.625;12.5;8;26.1864993572;
30;2;15.1077737808;17.0;6;27.2595415115;2;17.625;13.5;6;26.2080165148;
31;2;15.1833972931;18.0;6;27.6009097099;2;16.625;14.5;6;26.2296639681;
32;2;14.0;20.0;6;27.9453148842;2;15.625;15.5;6;26.2514331341;
33;2;14.0;22.0;5;28.2904214859;2;14.625;16.5;5;26.2733153105;
34;2;14.0;24.0;5;28.633852005;2;14.0;17.5;5;26.2953014374;
35;2;14.0;26.0;6;28.9732499123;2;14.0;18.5;5;26.3173824549;
36;2;14.0;28.0;6;29.3063445091;2;14.0;19.5;5;26.3395489454;
37;2;14.0;30.0;7;29.6310133934;2;14.0;20.5;6;26.3617914915;
38;2;14.0;31.8679122925;7;29.9453339577;2;14.0;21.5;6;26.3841004372;
39;2;14.0;33.1507987976;7;30.2476272583;2;14.0;22.5;6;26.4064661264;
40;2;14.0;34.4228630066;7;30.5364894867;3;14.0;23.5;6;26.428878665;
41;2;14.0;35.6828422546;8;30.8108100891;3;14.0;24.5;6;26.4513280392;
42;2;14.0;36.9297294617;9;31.069776535;3;14.0;25.5;7;26.4738043547;
43;2;14.0;38.1627998352;9;31.3128671646;3;14.0;26.5;7;26.4962974787;
44;2;15.0;36.3815803528;10;31.5398340225;3;14.0;27.5;8;26.5187973976;
45;2;14.0;37.585849762;11;31.7506799698;3;14.0;28.5;8;26.5412938595;
46;2;14.0;38.7756118774;11;31.9456272125;3;14.0;29.5;8;26.5637768507;
47;2;15.0;36.9510650635;12;32.1250829697;3;15.0;27.5;10;26.5862361193;
48;2;14.0;38.112575531;14;32.289607048;3;14.0;28.5;11;26.6086617708;
49;2;15.0;36.2606468201;14;32.4398756027;3;14.0;29.5;11;26.6310436726;
50;2;16.0;35.3958892822;16;32.5766506195;3;15.0;27.5;12;26.6533719301;
51;2;17.0;34.5189857483;16;32.7007513046;3;14.0;28.5;12;26.6756366491;
52;2;18.0;33.6306762695;16;32.75;3;15.3770179749;30.2000007629;12;27.6978281736;
53;2;18.9500007629;32.6749992371;17;32.75;3;17.0;30.2000007629;12;27.8099368811;
54;2;18.9500007629;31.6749992371;18;32.75;3;18.0;31.2000007629;13;27.9290721416;
55;2;18.9500007629;31.6749992371;19;32.75;4;19.2671012878;32.2000007629;13;28.0556061268;
56;2;18.9500007629;31.6749992371;19;32.75;4;20.0;33.2000007629;13;28.1898977757;
57;2;18.9500007629;31.6749992371;19;32.75;4;21.4017753601;34.2000007629;14;28.332285881;
58;2;18.9500007629;31.6749992371;19;32.75;4;22.0316543579;33.5674514771;15;28.4830801487;
59;2;18.9500007629;31.6749992371;20;32.75;4;22.4086933136;31.5;15;28.642552495;
60;2;18.9500007629;30.6749992371;20;32.75;4;22.0413246155;31.5;15;28.8109269142;
61;2;18.9500007629;30.6749992371;21;32.75;4;22.4824581146;29.5;15;28.9883687496;
62;2;18.9500007629;30.6749992371;21;32.75;4;22.0965213776;29.5;15;30.1749739647;
63;2;18.9500007629;30.6749992371;22;32.75;4;23.5643692017;28.5;15;30.4607576132;
64;2;18.9500007629;30.6749992371;22;32.75;4;23.625;31.5;13;30.7627629042;
65;3;18.9500007629;30.6749992371;21;32.75;4;24.2146263123;31.868555069;13;31.0811942816;
66;3;18.9500007629;30.6749992371;22;32.75;4;24.0694885254;32.5;13;31.4161329269;
67;3;18.9500007629;30.6749992371;22;32.75;4;24.7526798248;32.5;14;31.7517335415;
68;3;18.9500007629;30.6749992371;23;32.75;4;24.0750007629;33.5;15;32.0995303392;
69;3;18.9500007629;30.6749992371;22;32.75;4;23.625;34.5;14;32.4634155035;
70;3;18.9500007629;30.6749992371;22;32.75;4;24.4510192871;32.5;15;32.8428599834;
71;3;18.9500007629;30.6749992371;22;32.75;4;24.5032958984;32.5;15;33.2371604443;
72;3;18.9500007629;30.6749992371;22;32.75;4;24.5568408966;32.5;15;33.6454379559;
73;4;19.9500007629;31.6749992371;20;34.75;4;23.625;33.5;15;34.0666401386;
74;4;21.9500007629;33.6749992371;19;34.9299999475;4;24.625;32.5;16;34.4995474815;
75;4;23.2065010071;35.6749992371;19;35.1291879416;4;24.7227706909;32.5;16;34.942784071;
76;4;22.9500007629;37.6749992371;19;35.3494100571;4;24.7789878845;32.5;18;35.3948299885;
77;3;20.9500007629;34.6749992371;19;33.9171074629;6;23.625;33.5;16;37.32989645;
78;3;20.9500007629;35.6749992371;19;33.961841464;6;24.625;35.5;14;37.9941169024;
79;3;20.9500007629;35.6749992371;18;34.0077478886;6;26.625;34.5;12;38.7535307407;
