Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;8.0;11.3000001907;5;21.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.14999961853;10.0;4;21.0900000334;
6;1;8.55000019073;8.5;5;17.0;2;9.24524974823;10.0;4;21.1871190071;
7;1;8.82499980927;8.5;5;17.0;2;9.76710128784;10.0;4;21.2917383909;
8;1;8.82499980927;8.5;4;17.0;2;9.79064083099;10.0;4;21.817143321;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.90885734558;10.1999998093;4;22.2793469429;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;10.0128526688;10.3632001877;4;22.6900259256;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;10.1052560806;10.4951858521;4;23.9506295919;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.3888921738;11.0209560394;4;25.0538563728;
13;2;9.22696018219;9.79324531555;4;20.5780620575;2;12.2042226791;11.4571752548;4;26.0146684647;
14;2;11.2456893921;9.78903102875;4;21.2905106544;2;14.2042226791;11.8107032776;4;26.8543052673;
15;2;13.2456893921;10.5410051346;4;21.8915961981;2;16.2042217255;12.0916318893;4;27.5962526798;
16;2;15.0206890106;10.8371620178;4;22.393455267;2;17.3919029236;12.3113050461;4;28.2632865906;
17;2;16.0206890106;11.083568573;4;22.8096191883;2;18.4656772614;12.4808797836;4;28.6547400951;
18;2;17.2857837677;10.8157100677;4;23.1536364555;2;18.7228336334;12.5;4;29.0328326225;
19;2;18.2965774536;10.9637317657;4;23.2755119801;2;19.625;12.5;4;29.4347915649;
20;2;19.2369918823;11.0;4;23.3262070417;2;19.625;12.5;5;29.8589887619;
21;2;19.2483978271;11.0;4;23.3782446384;2;19.625;12.5;6;30.3031497002;
22;2;18.9500007629;11.6891222;5;23.4316068888;2;19.625;12.5;6;30.7643566132;
23;2;19.2721118927;11.0;6;23.4862712622;2;19.625;12.5;6;31.2390885353;
24;2;19.284412384;11.0;6;23.5422104597;2;19.625;12.5;6;31.7232985497;
25;2;17.2969970703;12.0;6;23.5993924141;2;19.625;12.5;7;32.2125329971;
26;2;16.3098640442;13.0;6;23.657779932;2;19.625;12.5;7;32.7020812035;
27;2;15.3230009079;14.0;6;23.7173310518;2;19.625;12.5;7;33.1871519089;
28;3;14.3863992691;15.0;7;27.2336940765;2;19.625;12.5;8;33.6630582809;
29;3;15.0;16.0;7;27.4524635077;2;17.625;13.5;8;34.1254005432;
30;3;16.0;17.9198646545;8;27.6737034321;2;16.625;14.5;8;34.570227623;
31;3;16.8485279083;18.9512348175;8;27.8968659639;2;15.625;15.5;8;34.9941673279;
32;4;17.3267936707;19.0;7;28.1213834286;2;14.625;16.5;8;35.3945169449;
33;4;17.3773117065;20.0;7;28.3466758728;2;14.0;17.5;8;35.7692890167;
34;4;17.4280014038;21.0;7;28.5721571445;2;14.0;18.5;8;36.1172132492;
35;5;17.4787349701;22.0;5;38.7972409725;2;14.0;19.5;8;36.4376983643;
36;5;18.529378891;24.0;5;39.4213490486;2;14.0;20.5;9;36.7307662964;
37;5;19.0631332397;25.0;6;40.0183181763;2;14.0;21.5;10;36.9969644547;
38;5;20.097951889;27.0;6;40.5863425732;2;14.0;22.5;10;37.2372674942;
39;6;21.1322097778;28.1891231537;7;56.1243224144;2;14.0;23.5;11;37.4529781342;
40;6;23.3029727936;28.1891231537;7;57.3818016052;3;14.0;24.5;11;37.6456279755;
41;6;24.8389854431;28.1891231537;8;58.5282552242;3;14.0;25.5;12;37.8168964386;
42;6;24.5244979858;29.0;9;59.5634167194;3;14.0;26.5;12;37.9685335159;
43;6;25.0159568787;29.0;9;60.4907445908;3;14.0;27.5;11;38.0;
44;6;26.0945968628;30.0;10;61.3164567947;3;14.0;28.5;11;38.0;
45;6;27.1670417786;30.5604476929;10;62.0485780239;3;14.0;29.5;11;38.0;
46;6;28.2336273193;30.6220283508;11;62.6960747242;3;15.0;27.5;11;38.0;
47;6;29.2447147369;30.6832962036;12;63.1640877724;3;14.0;28.5;11;38.0;
48;6;29.9632987976;33.6832962036;12;63.4586036205;3;14.0;29.5;12;38.0;
49;6;30.0031871796;36.6832962036;13;63.6302280426;3;15.0;27.5;12;39.0;
50;8;30.0418014526;39.0;11;83.7961189747;3;15.0;28.5;13;39.1699999571;
51;8;31.0791282654;42.0;13;85.156234026;3;16.0;29.5;13;39.3669109344;
52;9;32.1151542664;46.0;12;99.328158617;2;15.0;28.5;13;26.5942704678;
53;9;33.1498756409;49.0;12;100.317070961;2;16.0;28.5;12;26.8558222055;
54;9;34.1833000183;52.0;12;101.138272524;2;17.0;28.5;13;27.1554293633;
55;9;35.2154388428;55.0;13;101.812749147;3;18.0;28.5;12;27.4969480038;
56;9;36.2462997437;57.0;13;102.317120075;3;19.5618133545;28.5;13;27.8840510845;
57;8;32.2654953003;54.0;17;89.6833441257;4;19.625;28.5;12;41.3200027943;
58;8;33.278755188;54.2999992371;17;89.7410495281;4;20.625;29.5;13;41.8073790073;
59;8;34.2917366028;54.2999992371;18;89.7975001335;4;22.4816608429;27.5;14;42.3477458954;
60;8;35.3044395447;54.2999992371;18;89.8526587486;4;22.6032428741;27.5;14;42.9413113594;
61;8;36.3168487549;54.2999992371;18;89.9064934254;4;22.7367954254;27.5;15;43.586581707;
62;8;37.3289642334;54.2999992371;18;89.9589774609;4;21.625;28.5;15;44.2800674438;
63;8;38.3407707214;54.2999992371;18;91.0100889206;4;21.625;29.5;16;45.0160870552;
64;8;39.4500007629;56.2999992371;18;91.0798106194;4;22.625;27.5;16;45.7867279053;
65;8;41.8634567261;56.2999992371;18;91.1483259201;4;21.625;28.5;16;46.5820074081;
66;9;43.9944992065;58.2999992371;20;91.2156211138;4;22.625;27.5;17;47.3902606964;
67;9;44.3336791992;61.2999992371;20;91.2816861868;4;23.625;27.5;17;48.1987380981;
68;9;44.8443984985;64.3000030518;20;91.3465149403;4;21.625;28.5;17;48.9943685532;
69;9;44.8550300598;66.3000030518;21;91.3728116751;4;21.625;29.5;16;49.7645931244;
70;9;44.8618431091;68.125;21;91.3938889503;4;22.625;27.5;16;50.4981632233;
71;9;44.8681678772;69.125;21;91.4151208401;4;23.625;27.5;16;51.1857919693;
72;9;44.8745346069;70.125;22;92.4364993572;4;21.625;28.5;17;51.8205833435;
73;9;45.8809509277;72.125;23;92.4780164957;4;21.625;29.5;19;52.3982028961;
74;9;46.8874053955;74.125;23;94.9848595858;4;21.625;30.5;19;52.9167966843;
75;9;47.5585250854;76.5015029907;23;97.0210360289;4;22.625;28.5;19;53.3767118454;
76;9;48.2966537476;78.8141326904;25;98.6528346539;4;21.625;29.5;20;53.780087471;
77;11;48.6873970032;81.0701599121;23;99.9486720562;4;21.625;30.5;20;54.1303920746;
78;12;48.9947814941;82.2773132324;20;110.587816238;4;21.625;31.5;20;54.4319667816;
79;12;47.6207199097;85.9942626953;22;111.116297603;4;22.625;29.5;21;54.6896247864;
