Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.0;10.3000001907;5;21.0;
6;2;8.55000019073;8.89999961853;4;18.0;2;9.22500038147;10.0;5;21.0900000334;
7;2;9.05000019073;8.5;4;18.0900000334;2;9.74524974823;10.0;5;21.1871190071;
8;2;9.0702495575;8.5;4;18.1871190071;2;9.76710128784;10.0;3;21.7036092281;
9;2;9.09210205078;8.5;4;18.6436097622;2;9.88331222534;10.1999998093;3;22.1564130783;
10;2;9.19481277466;8.67000007629;4;19.0578565598;2;9.98519229889;10.3632001877;3;22.557236433;
11;2;9.28801727295;8.81392192841;4;19.43659091;2;10.075378418;10.4951858521;3;23.8035871983;
12;2;9.37323379517;8.93486309052;4;20.563835144;2;10.3558073044;11.0209560394;3;24.8916251659;
13;2;9.62686252594;9.39324569702;5;21.5904178619;2;12.1677207947;11.4571752548;3;25.8364036083;
14;2;11.4734687805;9.78903102875;5;22.5217239857;2;14.1677207947;11.8107032776;3;26.6592981815;
15;2;13.4734687805;10.1240053177;5;23.3683056831;2;16.1677207947;12.0916318893;3;27.3839819431;
16;2;15.4734687805;10.4026165009;5;24.1437001228;2;17.3441429138;12.3113050461;3;28.0334718227;
17;2;16.6691036224;10.6309299469;5;24.8624863625;2;18.4139690399;12.4808797836;3;28.407397747;
18;2;17.7476787567;10.8157100677;5;25.5387918949;2;19.4894981384;12.5;4;28.7683298588;
19;2;18.8332386017;10.9637317657;4;26.0226106644;2;20.4728736877;12.5;4;29.1538929939;
20;2;19.8550872803;11.0;4;26.4641880989;2;20.5596256256;12.5;4;29.562889576;
21;2;19.9544429779;11.0;5;26.9345264435;2;20.6516494751;12.5;4;29.9934945107;
22;2;18.9500007629;12.0;5;27.431210041;2;20.7485351562;12.5;5;30.4432339668;
23;2;18.9500007629;13.0;5;27.9509110451;3;20.8497276306;12.5;5;30.9089989662;
24;2;18.9500007629;13.9754552841;5;28.4894142151;3;20.9545249939;12.5;5;31.3870959282;
25;2;18.9500007629;14.2447071075;5;29.0417013168;3;21.0620956421;12.5;5;31.8733391762;
26;2;18.9500007629;14.5208511353;5;29.6021008492;3;21.1715011597;12.5;5;32.36317873;
27;2;18.9500007629;14.8010501862;6;30.1644964218;3;21.2817153931;12.5;6;32.8518595695;
28;2;19.9500007629;12.8010501862;6;30.7225809097;3;21.3916683197;12.5;6;33.3346033096;
29;2;20.9125823975;11.8010501862;6;31.2701339722;3;17.625;14.5;6;33.8067913055;
30;2;18.9500007629;12.8010501862;6;31.8013000488;3;16.625;16.5;6;34.2641468048;
31;2;16.9500007629;14.8010501862;6;32.3108406067;3;15.625;18.5;7;34.7028827667;
32;2;17.9500007629;14.8010501862;6;32.7943325043;3;14.625;20.5;7;35.1198272705;
33;2;18.9500007629;15.8010501862;6;33.2483062744;3;14.0;22.5;7;35.5124940872;
34;2;18.9500007629;16.8010501862;6;33.6703081131;3;14.0;24.5;7;36.8791179657;
35;2;18.9500007629;17.8010501862;6;34.0588932037;3;15.0;26.5;7;37.2586421967;
36;2;18.9500007629;18.8010501862;6;34.4135580063;3;16.0;28.3530502319;7;37.6118569374;
37;2;18.9500007629;19.8010501862;5;34.7346277237;3;16.2432670593;29.571472168;6;37.9389564991;
38;2;18.9500007629;20.8010501862;6;35.0231142044;3;16.2527999878;30.7707824707;7;38.240629077;
39;2;18.9500007629;21.8010501862;7;35.2805662155;3;16.2625999451;31.9514656067;8;38.5179566145;
40;2;18.9500007629;22.8010501862;7;35.5089168549;3;16.2726631165;33.1142807007;8;38.7723143101;
41;2;19.9500007629;20.8010501862;5;35.7103462219;3;16.2829933167;34.2601966858;8;39.0052783489;
42;2;18.9500007629;21.8010501862;5;35.8871622086;3;16.0;35.3903236389;9;39.2185413837;
43;2;18.9500007629;22.8010501862;6;36.0;4;16.0;36.505859375;9;39.4023760557;
44;2;19.9500007629;20.8010501862;6;36.0;4;16.0;37.5999984741;9;39.4528282881;
45;2;18.9500007629;21.8010501862;6;36.0;4;16.0;38.5999984741;10;39.5043625832;
46;2;18.9500007629;22.8010501862;8;36.0;4;17.3384819031;36.5999984741;11;39.5569496155;
47;2;19.9500007629;20.8010501862;8;36.0;4;17.3503131866;35.5999984741;11;39.6105561256;
48;2;18.9500007629;21.8010501862;8;36.0;4;16.3623752594;37.5999984741;13;39.6651450396;
49;2;19.9500007629;20.8010501862;10;36.0;4;18.0;34.5999984741;13;39.72067523;
50;2;20.9500007629;20.8010501862;10;36.0;4;20.3871517181;33.5999984741;15;39.7771017551;
51;2;21.9500007629;20.8010501862;10;36.0;4;22.324848175;33.5;15;39.8343759775;
52;2;22.1000003815;20.8010501862;10;36.0;4;22.9249992371;33.5;16;39.8924454451;
53;2;22.1000003815;21.0;12;36.0;4;24.3507995605;33.5;15;39.9512542486;
54;2;22.1000003815;21.0;12;36.0;4;24.5499992371;33.5;16;40.0107431412;
55;2;22.1000003815;21.0;12;36.0;4;24.5499992371;32.9075202942;16;40.0708494186;
56;2;22.1000003815;21.0;12;36.0;4;25.0159416199;30.5;18;40.1315076351;
57;2;22.1000003815;21.0;12;36.0;4;24.5499992371;30.5;17;40.1926498413;
58;2;22.1000003815;21.0;12;36.0;4;24.5499992371;30.0348548889;17;40.2542052269;
59;2;22.1000003815;21.0;13;36.0;4;24.5499992371;29.0779438019;15;40.3161010742;
60;2;22.1000003815;21.0;13;36.0;4;24.5499992371;27.5;15;40.3782629967;
61;2;22.1000003815;21.0;10;36.0;5;24.5499992371;28.5;15;40.4406147003;
62;2;22.1000003815;21.0;8;36.0;5;24.5499992371;29.2084312439;16;40.5030794144;
63;2;22.1000003815;21.0;8;36.0;6;24.5499992371;29.252155304;15;40.5655794144;
64;2;22.1000003815;21.0;9;36.0;6;24.5499992371;27.5;15;40.628036499;
65;2;22.1000003815;21.0;9;36.0;6;24.5499992371;28.5;15;40.690372467;
66;2;22.1000003815;21.0;9;36.0;6;24.5499992371;29.3832607269;16;40.7525100708;
67;2;22.1000003815;21.0;9;36.0;7;24.5499992371;29.4267578125;14;65.8143725395;
68;2;22.1000003815;21.0;9;36.0;7;26.5499992371;29.5;14;67.1258850098;
69;2;22.1000003815;21.0;8;36.0;7;29.1970748901;31.5;15;70.052823782;
70;2;22.1000003815;21.0;9;36.0;7;29.9482498169;35.125;16;72.4556330442;
71;2;22.1000003815;21.0;9;36.0;7;29.8838195801;37.6171875;16;74.4036718607;
72;3;22.1000003815;21.0;8;36.0;7;31.3392047882;39.9937896729;16;75.9748327732;
73;3;22.1000003815;21.0;8;36.0;7;33.4659309387;41.2754020691;16;77.046391964;
74;3;22.1000003815;21.0;8;36.0;7;35.7361755371;39.4822807312;16;77.5879439116;
75;3;22.1000003815;21.0;8;36.0;7;36.8440513611;39.5;17;80.4562791586;
76;4;22.1000003815;21.0;6;52.0799999237;8;38.2828598022;40.0800018311;16;82.7439353466;
