Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;2;7.0;13.3000001907;5;21.0;
3;1;7.55000019073;11.3000001907;4;17.0;2;8.14999961853;12.0;5;21.0900000334;
4;1;7.55000019073;10.3000001907;4;17.0;2;8.16349983215;11.0;5;21.1871190071;
5;1;7.55000019073;9.30000019073;3;17.0;2;8.17806816101;10.0;5;21.2917383909;
6;1;8.55000019073;8.5;3;17.0;2;9.29064083099;10.0;5;21.4042263031;
7;1;8.82499980927;8.5;2;17.0;2;9.81595134735;10.0;5;21.5249304771;
8;1;8.82499980927;8.5;2;17.0;2;9.84310913086;10.0;5;22.0694183111;
9;1;8.82499980927;8.5;2;17.3400001526;2;9.96561908722;10.1999998093;5;22.5515855551;
10;1;8.9015007019;8.67000007629;2;17.6278438568;2;10.0741062164;10.3632001877;5;22.983014226;
11;1;8.96626472473;8.81392192841;2;17.869726181;2;10.1711778641;10.4951858521;5;24.2738182545;
12;1;9.02068901062;8.93486309052;2;18.786491394;2;10.4616098404;11.0209560394;5;25.4089095592;
13;1;9.22696018219;9.39324569702;3;19.5780620575;2;12.2841091156;11.4571752548;5;26.4029755592;
14;1;11.0206890106;9.78903102875;3;20.2480106354;2;14.2841091156;11.8107032776;5;27.276881218;
15;1;12.0206890106;10.1240053177;3;20.8052330017;2;16.2841091156;12.0916318893;5;28.0536293983;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;17.4948120117;12.3113050461;5;28.755402565;
17;1;14.0206890106;10.6309299469;3;21.6314201355;2;18.5764026642;12.4808797836;5;29.1808357239;
18;1;15.0206890106;10.8157100677;3;21.9274635315;2;19.663520813;12.5;6;29.5913586617;
19;1;16.0206890106;10.9637317657;3;22.0;2;20.6580562592;12.5;5;30.0233430862;
20;2;17.9500007629;11.3999996185;2;23.0;2;20.7552528381;12.5;5;30.4742712975;
21;2;18.9500007629;11.0;2;23.0425000191;2;20.856710434;12.5;5;30.9409928322;
22;2;18.9500007629;11.5212497711;1;23.0863631964;2;20.9617233276;12.5;6;31.4197778702;
23;2;18.9500007629;11.5431814194;3;23.1315953732;2;21.0694503784;12.5;7;31.906411171;
