Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;8.0;10.0;5;20.0;
6;1;8.55000019073;8.5;4;17.0;1;9.0;10.0;5;20.0;
7;1;8.82499980927;8.5;4;17.0;1;9.5;10.0;5;20.0;
8;1;8.82499980927;8.5;4;17.0;1;9.5;10.0;5;20.3999996185;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.59000015259;10.5;4;21.7264003754;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.88844013214;10.3632001877;4;21.9903717041;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;9.94783401489;10.4951858521;4;23.0719120502;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.1911802292;11.0209560394;4;23.9749414921;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;11.9614667892;11.4571752548;4;24.7131726742;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;13.9614667892;11.8107032776;4;25.3067810535;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;15.7228336334;12.4286870956;4;25.7784451246;
16;1;13.0206890106;10.4026165009;3;21.2618598938;2;16.9828968048;12.3113050461;4;26.1504684687;
17;1;14.0206890106;10.6309299469;4;21.6314201355;2;17.7228336334;12.8374919891;4;26.2221269608;
18;2;15.0206890106;10.8157100677;3;21.9274635315;2;18.9978122711;12.5;5;26.2560760975;
19;2;16.0206890106;10.9637317657;3;22.0;2;19.625;12.8768224716;5;26.2905418873;
20;2;16.9500007629;11.0;3;22.0;2;19.625;12.8871622086;5;26.3255085945;
21;2;16.9500007629;11.0;4;22.0;2;19.9232387543;12.5;3;26.3609591722;
22;2;16.9500007629;11.0;4;22.0;2;19.625;13.0443840027;3;26.3968753815;
23;2;16.9500007629;11.0;4;22.0;2;19.625;13.0587501526;4;26.4332377911;
24;2;16.9500007629;11.0;3;22.0;3;19.947479248;12.5;3;26.4700255394;
25;2;16.9500007629;11.0;3;22.0;3;19.625;13.0880098343;3;26.5072168112;
26;2;16.9500007629;11.0;5;22.0;3;19.625;13.1028871536;3;26.5447884798;
27;2;16.9500007629;11.0;5;22.0;3;19.625;13.1179151535;3;26.5827163458;
28;2;16.9500007629;11.0;5;22.0;3;19.9811115265;12.5;3;26.6209751368;
29;2;16.9500007629;11.0;5;22.0;3;19.625;13.1483898163;3;26.6595385075;
30;2;16.9500007629;11.0;5;22.0;3;17.9983959198;13.5;4;26.6983793974;
31;2;16.9500007629;11.0;5;22.0;3;17.0071353912;14.5;4;26.7374696732;
32;2;16.9500007629;11.0;6;22.0;3;16.0159301758;15.5;4;26.7767804861;
33;2;14.9500007629;12.0;7;22.0;3;15.0247755051;16.5;4;26.8162822723;
34;2;13.9500007629;13.0;7;22.0;3;14.4086637497;17.5;4;26.8559447527;
35;2;12.9500007629;14.0;7;22.0;3;14.4175872803;18.5;5;26.8957372904;
36;2;12.0;15.0;7;22.0;4;14.4265403748;19.5;4;26.9356285334;
37;2;12.0;16.0;7;22.0;4;14.4355163574;20.5;4;26.9755871296;
38;2;12.0;17.0;8;22.0;4;14.4445075989;21.5;6;27.015581131;
39;2;12.0;18.0;9;22.0;4;14.4535055161;22.5;7;27.0555787086;
40;2;12.0;19.0;9;22.0;4;14.4625053406;23.5;7;27.0955479145;
41;2;12.0;20.0;10;22.0;5;14.4714984894;24.5;6;42.135456562;
42;2;12.0;21.0;11;22.0;5;15.4804782867;25.5;6;42.92527318;
43;2;12.0;22.0;11;22.0;5;16.4894371033;26.5;6;43.6343405247;
44;2;12.0;23.0;12;22.0;5;17.4983673096;27.5;6;44.2617938519;
45;2;12.0;24.0;12;22.0;5;18.0;29.5;6;44.8101258278;
46;2;12.0;25.0;13;22.0;5;19.0;31.1056995392;7;45.284318924;
47;2;12.0;26.0;13;22.0;5;21.0;29.1330947876;9;45.6909735203;
48;2;12.0;27.0;14;22.0;5;20.1217956543;30.1603183746;10;46.0375187397;
49;2;12.0;28.0;14;22.0;5;20.191078186;31.1873512268;9;46.3315784931;
50;2;12.0;29.0;15;22.0;5;21.2486209869;31.1873512268;11;46.4868011475;
51;2;12.0;30.0;16;22.0;5;22.2749996185;32.1873512268;11;46.5244314671;
52;3;13.0;28.0;12;33.5;5;23.2749996185;33.1873512268;11;46.5616812706;
53;3;15.0;28.0;10;33.9600000381;5;21.8513774872;35.5;12;46.5985264778;
54;2;15.0;26.0;11;22.0;6;22.2749996185;35.5;9;58.5949442387;
55;2;13.0;27.0;10;22.0;6;24.8678627014;34.5;9;59.0542964935;
56;2;12.0;28.0;7;22.0;6;26.8759555817;34.5;10;59.4757378101;
57;2;12.0;29.0;6;22.0;6;27.2749996185;35.5;11;59.8594367504;
58;2;12.0;30.0;5;22.0;6;28.5168190002;34.5;11;60.2064092159;
59;2;13.0;28.0;5;22.0;6;27.8999996185;35.5;12;60.5183341503;
60;2;12.0;29.0;8;22.0;6;27.8999996185;36.4669342041;12;60.7973706722;
61;2;12.0;30.0;9;22.0;6;27.8999996185;36.4903411865;12;61.0459842682;
62;2;12.0;31.0;13;22.0;6;27.8999996185;37.5133628845;14;61.2667992115;
63;2;12.0;32.0;12;22.0;6;27.8999996185;38.535987854;13;61.440299511;
64;2;12.0;33.0;12;22.0;6;28.5615673065;37.535987854;15;61.4714579582;
65;2;12.0;34.0;14;22.0;6;28.5685768127;38.5;15;61.5;
66;2;12.0;35.0;13;22.0;7;27.8999996185;40.5;16;61.5;
67;2;13.0;33.0;14;22.0;7;27.8999996185;42.5;17;61.5;
68;2;12.0;34.0;15;22.0;7;27.8999996185;43.5999984741;17;61.5;
69;2;12.0;35.0;14;22.0;7;27.8999996185;44.5999984741;16;61.5;
70;2;13.0;33.0;12;22.0;7;27.8999996185;45.5999984741;16;61.5;
71;2;12.0;34.0;13;22.0;7;27.8999996185;46.5999984741;18;61.5;
72;2;12.0;35.0;13;22.0;7;27.8999996185;47.5999984741;18;61.5;
73;2;13.0;33.0;13;22.0;7;27.8999996185;47.6500015259;18;62.5;
74;2;12.0;34.0;14;22.0;7;28.125;48.1500015259;18;64.272500515;
75;3;12.0;35.0;15;22.0;7;28.4287509918;48.9082489014;18;65.7196190357;
76;3;13.0;33.0;16;22.0;7;28.6695175171;49.5329818726;17;66.8912818432;
77;3;12.0;34.0;16;22.0;7;29.5728416443;48.0040893555;17;67.6876480579;
78;3;12.0;35.0;15;22.0;8;29.6983413696;48.1255149841;17;68.1928493977;
79;3;13.0;33.0;16;22.0;9;29.0249996185;49.3098526001;17;68.3492259979;
80;3;12.0;34.0;16;22.0;10;29.0249996185;50.4000015259;12;83.4045140743;
81;3;12.0;35.0;16;22.0;10;28.0249996185;52.7831611633;12;84.5088317394;
82;3;13.0;33.0;16;22.0;10;28.0249996185;54.821182251;12;85.5171132088;
83;3;12.0;34.0;16;22.0;10;27.0249996185;56.8584976196;12;86.4187722206;
84;3;12.0;35.0;16;22.0;10;26.0249996185;58.8950767517;13;87.2101180553;
85;3;13.0;33.0;17;22.0;10;25.0249996185;61.8950767517;14;88.8934013844;
