Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;2;10.5900001526;10.5;5;21.7264003754;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;11.6634397507;10.3632001877;5;21.9903717041;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;12.7228336334;10.4951858521;5;23.0819120407;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;13.1934309006;11.0209560394;4;23.99553442;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;14.9660997391;11.4571752548;4;24.7449600697;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;16.9660987854;11.8107032776;4;25.3503712416;
15;1;12.0206890106;10.1240053177;6;20.8052330017;2;18.7228336334;12.4417638779;4;25.8344515562;
16;1;13.0206890106;10.4026165009;6;21.2618598938;2;19.7228336334;12.6748571396;4;26.2195074558;
17;1;14.0206890106;10.6309299469;6;21.6314201355;2;21.0058269501;12.4808797836;4;26.3048160076;
18;1;15.0206890106;10.8157100677;6;21.9274635315;2;22.016418457;12.5;5;26.3530313969;
19;1;16.0206890106;10.9637317657;6;22.0;2;22.625;12.9059095383;5;26.4023760557;
20;1;16.9500007629;11.0;6;22.0;2;22.625;13.0609502792;5;26.4528282881;
21;1;16.9500007629;11.0;6;22.0;2;22.625;13.0811309814;4;26.5043625832;
22;1;16.9500007629;11.0;6;22.0;2;22.9634819031;12.5;4;26.5569496155;
23;1;16.9500007629;11.0;6;22.0;2;22.9753131866;12.5;5;26.6105561256;
24;1;16.9500007629;11.0;6;22.0;4;22.9873752594;12.5;3;26.6651450396;
25;1;16.9500007629;11.0;6;22.0;4;22.9996566772;12.5;4;26.72067523;
26;1;16.9500007629;11.0;6;22.0;4;22.625;13.1882705688;4;26.7771017551;
27;1;16.9500007629;11.0;6;22.0;4;21.024848938;13.5;4;26.8343759775;
28;2;16.9500007629;11.0;6;22.0;4;20.0377349854;14.5;4;26.8924454451;
29;2;16.9500007629;11.0;7;22.0;4;19.0508003235;15.5;4;26.9512542486;
30;2;14.9500007629;12.0;8;22.0;4;17.625;17.5;4;27.0107431412;
31;2;13.9500007629;13.0;8;22.0;4;17.0;18.9075202942;4;27.0708494186;
32;2;12.9500007629;14.0;8;22.0;4;17.0;19.9495944977;5;27.1315076351;
33;2;12.0;15.0;8;22.0;4;17.0;20.9920558929;5;27.1926498413;
34;2;12.0;16.0;8;22.0;4;17.0;22.0348548889;5;27.2542052269;
35;2;12.0;17.0;8;22.0;4;17.0;23.0779438019;5;27.3161010742;
36;2;12.0;18.0;8;22.0;4;17.0;24.1212711334;5;27.3782629967;
37;2;12.0;19.0;8;22.0;4;17.0;25.1647834778;6;27.4406147003;
38;3;13.0;20.8999996185;7;23.0;4;17.0;26.2084312439;6;27.5030794144;
39;3;14.0;21.0;7;23.1074999571;4;17.0;27.252155304;7;27.5655794144;
40;3;14.2491874695;22.0;7;23.2253656387;4;17.0;28.2959060669;8;27.628036499;
41;3;14.2757072449;23.0;9;23.3543308973;4;17.0;29.3396263123;8;27.690372467;
42;3;14.3047246933;24.0;10;23.4951226711;4;17.0;30.3832607269;10;27.7525100708;
43;3;14.3364028931;25.0;11;23.6484457254;4;17.0;31.4267578125;10;27.8143725395;
44;3;14.3709001541;26.0;12;23.8149644136;5;18.0;29.4700603485;10;42.8758842945;
45;3;14.408367157;27.0;12;23.9952818155;5;20.0;29.5131187439;11;43.686971426;
46;3;14.4489383698;28.0;13;24.1899158955;5;22.0;30.5131187439;12;44.4169363976;
47;3;14.4927310944;29.0;12;24.399273634;5;23.0;31.5131187439;13;45.0648760796;
48;2;12.0;30.0;12;22.0;6;24.0;32.5131187439;14;48.0325205326;
49;2;13.0;28.0;12;22.0;6;25.625;34.5131187439;14;48.7506201267;
50;2;12.0;29.0;13;22.0;6;27.3395271301;34.5;15;49.4157600403;
51;2;12.0;30.0;13;22.0;6;26.625;36.5;16;50.0352449417;
52;3;13.0;28.0;12;22.0;6;26.625;38.5;16;50.6163556576;
53;3;12.0;29.0;12;22.0;6;27.378068924;37.5;18;51.0721552372;
54;3;12.0;30.0;12;22.0;6;27.3905181885;38.5;18;51.4230434895;
55;3;13.0;28.0;13;22.0;6;26.625;41.5;19;51.7851200104;
56;3;12.0;29.0;13;22.0;6;27.4147510529;42.5;19;52.156979084;
57;3;12.0;30.0;13;22.0;6;27.4265174866;44.5;20;52.5369582176;
58;3;13.0;28.0;13;22.0;6;27.438041687;45.9310951233;20;52.923160553;
59;3;12.0;29.0;13;22.0;6;27.4493141174;47.2335891724;21;53.3134887218;
60;2;12.0;30.0;14;22.0;7;27.4603309631;48.5408172607;20;53.7056903839;
61;2;12.0;31.0;14;22.0;7;27.4710845947;49.8507843018;21;54.0974116325;
62;2;12.0;32.0;15;22.0;7;27.4815731049;51.1613769531;20;54.4862599373;
63;2;12.0;33.0;14;22.0;7;27.4917907715;51.7704658508;21;54.8698678017;
64;2;12.0;34.0;15;22.0;7;27.501739502;52.0759239197;21;55.2459568977;
65;2;12.0;35.0;15;22.0;7;27.5114135742;52.3757095337;21;55.6124010086;
66;2;13.0;33.0;15;22.0;7;27.5208129883;52.6679115295;19;55.9453339577;
67;2;12.0;34.0;16;22.0;7;27.5249996185;52.9507980347;20;56.2476272583;
68;2;12.0;35.0;16;22.0;7;27.5249996185;53.2228622437;20;56.5364894867;
69;2;13.0;33.0;16;22.0;8;27.5249996185;53.4828414917;20;58.6075162888;
70;2;12.0;34.0;17;22.0;8;28.7770004272;52.3818435669;21;60.3457813263;
71;2;12.0;35.0;17;22.0;8;29.9791984558;52.1047286987;21;61.7942509651;
72;2;13.0;33.0;15;22.0;8;30.3053073883;51.6762313843;21;62.9985017776;
73;2;12.0;34.0;13;22.0;8;30.5044059753;51.1222686768;22;63.8387656212;
74;2;12.0;35.0;13;22.0;8;28.5704631805;52.3828430176;22;64.2310304642;
75;2;13.0;33.0;14;22.0;8;29.5953826904;50.3828430176;22;65.5988378525;
76;2;12.0;34.0;14;22.0;8;31.6197319031;50.3828430176;24;66.1423127651;
77;2;12.0;35.0;14;22.0;9;29.5390739441;53.3828430176;23;66.6995161772;
78;2;13.0;33.0;14;22.0;9;30.6234588623;54.3828430176;23;67.2772096395;
79;2;12.0;34.0;15;22.0;9;29.2999992371;57.3828430176;24;67.8828861713;
80;2;12.0;35.0;15;22.0;9;29.2999992371;60.3828430176;24;68.5245635509;
81;2;13.0;33.0;15;22.0;9;29.2999992371;62.3828430176;25;69.2104763985;
82;2;12.0;34.0;17;22.0;9;29.2999992371;64.3828430176;25;69.8925228119;
