Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;8.9015007019;8.67000007629;5;17.6278438568;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;8.96626472473;9.21392154694;4;18.869726181;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;9.24568939209;8.93486309052;4;19.8939913511;1;9.95943069458;11.0209560394;6;22.9143505096;
13;2;9.47614765167;9.39324569702;5;20.8034276962;1;11.7228336334;11.4571752548;5;23.6214065552;
14;2;11.2963962555;9.78903102875;5;21.6023415327;1;12.7228336334;11.8107032776;5;24.1832637787;
15;2;13.2963962555;10.1240053177;5;22.3003556728;1;13.7228336334;12.0916318893;5;24.6226100922;
16;2;15.2963962555;10.4026165009;5;22.9103056192;1;14.7228336334;12.3113050461;5;24.9617595673;
17;2;16.3915901184;10.6309299469;5;23.4463845491;1;15.7228336334;12.4808797836;5;25.0;
18;2;17.4290561676;10.8157100677;5;23.922745347;1;16.7228336334;12.5;5;25.0;
19;2;18.4696273804;10.9637317657;5;24.1899158955;1;17.625;12.5;5;25.0;
20;2;19.4427318573;11.0;5;24.399273634;1;17.625;12.5;7;25.0;
21;2;19.4898376465;11.0;6;24.6236231327;1;17.625;12.5;7;25.0;
22;2;18.9500007629;12.0;6;24.8630647659;1;17.625;12.5;7;25.0;
23;2;18.9500007629;12.4315319061;6;25.1175034046;1;17.625;12.5;8;25.0;
24;2;19.6514396667;11.0;6;25.3866217136;1;17.625;12.5;9;25.0;
25;2;19.7119903564;11.0;6;25.6698577404;1;17.625;12.5;9;25.0;
26;2;18.9500007629;12.0;5;25.9663875103;1;17.625;12.5;10;25.0;
27;2;18.9500007629;12.9831933975;5;26.2751159668;1;17.625;12.5;10;25.0;
28;2;18.9500007629;13.1375579834;5;26.5946760178;2;17.625;12.5;9;36.5;
29;2;18.9500007629;13.2973384857;5;26.9234399796;2;18.625;12.5;9;36.9600000381;
30;2;18.9500007629;13.4617195129;5;27.2595415115;2;17.625;13.5;9;37.3833837509;
31;2;17.9500007629;12.4617195129;5;27.6009097099;2;17.625;14.5;9;37.76932621;
32;2;15.9500007629;14.4617195129;5;27.9453148842;3;17.625;15.5;8;38.1180152893;
33;2;14.9500007629;16.4617195129;5;28.2904214859;3;17.625;16.5;8;38.4304847717;
34;2;14.0;18.4617195129;4;28.633852005;3;18.0;17.5;8;38.7084302902;
35;2;14.0;20.4617195129;5;28.9732499123;4;19.1125297546;19.3999996185;7;39.9540262222;
36;2;14.0;22.4617195129;5;29.3063445091;4;20.1862068176;19.5;7;40.2397521734;
37;2;14.0;24.4617195129;5;29.6310133934;4;20.2509250641;20.5;8;41.7523959875;
38;2;14.0;25.8679122925;5;29.9453339577;4;20.3074741364;21.5;8;42.9569673538;
39;2;14.0;27.150800705;5;30.2476272583;4;20.3500003815;22.5;8;43.793027997;
40;2;14.0;28.4228649139;6;30.5364894867;4;20.3500003815;23.5;8;44.4436507225;
41;2;14.0;29.6828403473;7;30.8108100891;4;20.3500003815;24.5;8;44.9494355917;
42;2;14.0;30.9297294617;7;31.069776535;4;20.3500003815;25.5;9;46.0816155672;
43;2;14.0;32.1627998352;8;31.3128671646;5;21.3500003815;26.5;8;46.2881298065;
44;2;14.0;33.3815803528;8;31.5398340225;5;22.3500003815;27.5;8;46.5093156099;
45;2;14.0;34.585849762;9;31.7506799698;5;22.715959549;28.5;9;46.7458541393;
46;3;15.0;36.6756134033;9;32.9456272125;5;22.7535820007;29.5;10;46.9983870983;
47;3;17.0;34.8510665894;11;33.2000830173;5;22.7945632935;30.5;11;47.2675009966;
48;3;17.2418746948;32.9510650635;12;33.4444258213;5;23.839099884;31.5;11;47.5537079573;
49;3;17.2598342896;31.9510650635;12;33.6795178652;5;24.8873729706;33.5;12;47.8574250937;
50;3;18.0;32.9510650635;13;33.9062952995;5;25.9395446777;35.5;12;48.1789512634;
51;3;19.0;32.7156677246;14;34.1257362366;5;26.9957580566;37.5;14;48.5184438229;
52;3;20.0;31.9131622314;14;34.2758028507;5;28.0561199188;39.5;15;48.8758924007;
53;3;21.2933063507;32.9131622314;15;34.3822153807;5;29.1207027435;38.5;14;49.2510950565;
54;3;21.3172492981;33.9131622314;16;34.4943124056;6;29.7145347595;37.5;14;49.6436340809;
55;3;21.3424720764;34.9131622314;17;34.6121526957;6;29.7875862122;36.5;14;50.0528540611;
56;3;21.3689842224;35.6306762695;18;34.7357594967;6;29.8647727966;35.5;13;50.4778459072;
57;3;21.3967971802;35.6306762695;18;34.8651165962;6;29.945941925;34.5;14;50.9174342155;
58;3;20.9500007629;36.6749992371;17;35.0001642704;6;30.0308704376;34.5;13;51.3701729774;
59;3;21.456287384;35.6749992371;16;35.1407959461;6;30.119260788;34.5;8;51.8343496323;
60;3;21.4879302979;35.6749992371;16;35.2868545055;6;30.2107448578;35.5;7;52.3079996109;
61;4;21.5207939148;35.6749992371;14;46.9381308556;6;30.3048801422;36.5;7;52.3889303207;
62;4;22.5548305511;36.6749992371;14;47.5543615818;6;30.311164856;37.2999992371;8;53.5147547722;
63;4;23.5899810791;37.6749992371;15;48.1386120319;6;31.3280353546;39.045173645;8;53.878942728;
64;5;23.6261768341;38.6749992371;14;48.6896848679;7;32.3539810181;40.0260009766;9;54.3128641844;
65;5;23.6633319855;39.6749992371;14;49.2073426247;7;32.3875617981;41.0217666626;9;54.8166440725;
66;5;23.7013492584;40.6749992371;16;49.6921439171;7;32.4273834229;42.030418396;9;55.3912827969;
67;5;23.7401237488;41.6749992371;15;50.1452629566;7;32.4721488953;43.0500793457;9;56.0385353565;
68;5;23.7795372009;42.6749992371;16;50.5683124065;7;32.5206298828;43.0790481567;10;56.760684967;
69;5;23.8194656372;43.6749992371;15;50.9631757736;8;30.4775810242;43.1157722473;7;57.6758511066;
70;5;23.8597717285;44.6749992371;14;51.3318667412;8;30.3236789703;43.1588592529;7;61.103931427;
71;5;24.9003162384;46.6749992371;13;52.6542396545;8;32.5788040161;44.7074966431;8;63.5324553251;
72;5;25.9409542084;48.6749992371;12;52.8771266937;8;34.7842559814;46.1731681824;9;65.8672914505;
73;5;25.9815406799;50.6749992371;11;53.1004952192;9;35.9506912231;47.5456581116;8;67.9798516035;
74;5;26.0219306946;52.6749992371;14;53.3237092495;9;35.7761878967;48.7585067749;5;70.1750574112;
75;5;26.0619773865;54.6749992371;14;53.5461475849;9;36.3633651733;49.9659118652;5;73.3631010056;
76;5;26.1015396118;55.6749992371;13;53.7672133446;9;37.5280303955;51.1670341492;6;75.6389393806;
