Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;2;7.0;12.6999998093;2;18.0;1;7.0;13.0;6;20.0;
3;2;7.7000002861;11.3000001907;1;18.0674999952;1;8.0;12.0;6;20.0;
4;2;7.71012496948;10.3000001907;1;18.1388356686;1;8.0;11.0;6;20.0;
5;2;7.72082567215;9.30000019073;1;18.2141259909;1;8.0;10.0;6;20.0;
6;2;8.82317829132;8.5;1;18.293479681;1;9.0;10.0;6;20.0;
7;2;9.1160326004;8.5;1;18.3769934177;2;9.5;10.3000001907;5;21.0;
8;2;9.13482284546;8.5;1;18.8185193539;2;9.72500038147;10.0;5;21.4999996424;
9;2;9.234167099;8.67000007629;1;19.2138732672;2;9.8375005722;10.1999998093;5;21.9353003502;
10;2;9.32312107086;8.81392192841;1;19.5693782568;2;9.93544197083;10.3632001877;5;22.3176362514;
11;2;9.40311050415;8.93486309052;1;20.6569644213;2;10.0214681625;10.4951858521;5;23.5373773575;
12;2;9.64781665802;9.39324569702;1;21.6333289146;2;10.2959108353;11.0209560394;5;24.5968167782;
13;2;9.86749839783;9.78903102875;1;22.502530098;2;12.1013889313;11.4571752548;4;25.5111111403;
14;2;11.7342271805;10.1240053177;1;23.273829937;2;14.1013889313;11.8107032776;4;26.3018171787;
15;2;13.7342271805;10.4026165009;1;23.959577322;2;16.1013889313;12.0916318893;4;26.9928781986;
16;2;15.7342271805;10.6309299469;1;24.5733425617;2;17.2561435699;12.3113050461;4;27.6076834202;
17;2;16.8888931274;10.8157100677;2;25.1285128593;2;18.3181667328;12.4808797836;4;27.9463441372;
18;3;17.9471969604;10.9637317657;2;25.4747054577;2;19.385761261;12.5;4;28.2720229626;
19;3;18.2269592285;11.0;3;25.7622475624;2;20.3612060547;12.5;4;28.6230447292;
20;3;19.7965068817;11.0;4;26.062766552;2;20.4401855469;12.5;4;28.9990065098;
21;3;18.9500007629;12.0;4;26.3750810623;2;20.5247764587;12.5;4;29.3989467621;
22;3;18.9500007629;13.0;4;26.6977396011;3;20.6147632599;12.5;3;29.8212919235;
23;3;19.9500007629;11.0;4;27.0290365219;3;20.7097911835;12.5;4;30.2638244629;
24;3;18.9500007629;12.0;4;27.3670363426;4;20.8093605042;12.5;3;30.7236814499;
25;3;18.9500007629;13.0;4;27.7096123695;4;20.9128284454;12.5;3;31.19739151;
26;3;18.9500007629;13.8548059464;4;28.0544948578;4;21.0194129944;12.5;3;31.680949688;
27;3;18.9500007629;14.0272474289;4;28.3993287086;4;21.1282138824;12.5;3;32.1699318886;
28;3;18.9500007629;14.1996641159;6;28.7417359352;4;21.2382354736;12.5;3;32.6596431732;
29;3;18.9500007629;14.3708677292;6;29.0793800354;4;17.625;14.5;3;34.1452922821;
30;3;16.9500007629;16.3708686829;6;29.4100308418;4;17.625;16.5;3;34.6521751881;
31;3;15.9500007629;18.3708686829;6;29.7316241264;4;17.625;18.5;3;35.1464512348;
32;3;14.9500007629;17.3708686829;7;30.042309761;4;16.8636322021;20.5;4;35.6241185665;
33;3;14.0;17.3708686829;7;30.3404941559;5;16.2456474304;22.5;2;36.0817415714;
