Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;8.0;10.0;6;20.0;
6;2;9.55000019073;8.89999961853;2;18.0;2;9.0;10.3000001907;5;21.0;
7;2;10.8249998093;8.5;2;18.0900000334;2;9.72500038147;10.0;5;21.0299999714;
8;2;11.8249998093;8.5;2;18.1871190071;2;9.73174953461;10.0;5;21.4708906412;
9;2;12.0921020508;8.5;2;18.6436097622;2;9.830950737;10.1999998093;5;21.8393678665;
10;2;12.1948127747;8.67000007629;1;19.0578565598;2;9.91385746002;10.3632001877;5;22.1466006041;
11;2;12.2880172729;8.81392192841;1;19.43659091;2;9.98298549652;10.4951858521;5;23.2541460991;
12;2;12.3732337952;8.93486309052;1;20.563835144;2;10.2321834564;11.0209560394;5;24.1846234798;
13;2;14.3732337952;9.39324569702;2;21.5904178619;2;12.0086450577;11.4571752548;5;24.9517599344;
14;2;16.3732337952;9.78903102875;2;22.5217239857;2;14.0086450577;11.8107032776;5;25.5757399797;
15;2;17.5115852356;10.1240053177;2;23.3683056831;2;16.008644104;12.0916318893;4;26.0792449713;
16;2;17.5766906738;10.4026165009;2;24.1437001228;2;17.0505771637;12.3113050461;3;26.4845746756;
17;2;17.0;10.6309299469;2;24.8624863625;2;18.0654678345;12.4808797836;3;26.5909943581;
18;2;17.0;10.8157100677;2;25.5387918949;2;19.0808067322;12.5;3;26.6611413956;
19;2;17.0;10.9637317657;2;26.0226106644;2;19.9987564087;12.5;3;26.7332159281;
20;2;17.0;11.0;2;26.4641880989;2;20.0149726868;12.5;4;26.8071684837;
21;2;17.0;11.0;2;26.9345264435;2;20.0316123962;12.5;4;26.8829400539;
22;2;17.0;11.0;2;27.431210041;2;20.0486621857;12.5;4;26.9604618549;
23;2;17.0;11.0;4;27.9509110451;3;20.0661048889;12.5;3;27.039655447;
24;2;17.0;11.0;4;28.4894142151;3;19.625;12.5;5;27.1204328537;
25;2;17.0;11.0;4;29.0417013168;3;20.1020965576;12.5;5;27.2026965618;
26;2;17.0;11.0;4;29.6021008492;3;20.1206073761;12.5;5;27.2863395214;
27;2;17.0;11.0;4;30.1644964218;3;20.1394271851;12.5;5;27.3712463379;
28;2;17.0;11.0;5;30.7225809097;3;20.158531189;12.5;5;27.4572930336;
29;2;17.0;11.0;5;31.2701339722;3;18.1778907776;13.5;5;27.5443477631;
30;2;17.0;11.0;5;31.8013000488;3;17.197479248;14.5;5;28.6322715282;
31;2;17.0;11.0;6;32.3108406067;3;17.2172603607;15.5;6;28.8509193659;
32;2;17.0;11.0;7;32.7943325043;3;17.2372074127;16.5;7;29.0855716467;
33;2;17.0;11.0;7;33.2483062744;3;16.919254303;17.5;8;29.3375041485;
34;2;17.0;12.0;8;33.6703081131;3;16.975938797;18.5;8;29.6080145836;
35;2;17.0;13.0;8;34.0588932037;3;17.0368041992;19.5;8;29.8983904123;
36;2;17.0;14.0;8;34.4135580063;3;17.1021385193;20.5;7;30.2098693848;
37;2;17.0;15.0;8;34.7346277237;3;17.1722202301;21.5;7;30.5435910225;
38;2;17.0;16.0;8;35.0231142044;3;17.2473087311;22.5;7;30.900537014;
39;2;17.0;17.0;8;35.2805662155;3;17.3276195526;23.5;8;31.2814638615;
40;2;17.0;18.0;8;35.5089168549;3;17.4133300781;24.5;8;31.6868288517;
41;2;17.0;19.0;8;35.7103462219;3;17.504535675;25.5;8;32.1167111397;
42;2;17.0;20.0;9;35.8871622086;3;17.6012611389;26.5;8;32.5707325935;
43;2;18.0;21.0;9;36.0;3;17.703414917;27.5;9;33.0479853153;
44;2;19.0;22.0;9;36.0;3;17.8107967377;28.5;9;33.5469722748;
45;2;20.0;23.0;11;36.0;3;17.9230690002;29.5;9;34.0655679703;
46;3;22.0;21.0;10;36.0;3;18.1509037018;28.5;9;34.6010069847;
47;3;21.9500007629;22.0;10;36.0;3;18.1602268219;28.5;10;35.1499085426;
48;3;21.9500007629;23.0;12;36.0;3;18.2837295532;29.5;10;35.7083377838;
49;3;21.9500007629;25.0;12;36.0;3;19.4093780518;29.5;12;36.2719092369;
50;4;21.9500007629;27.0;11;46.0;3;20.5361785889;30.5;12;36.8359236717;
51;4;23.9500007629;27.0;12;46.3999996185;3;21.6630821228;31.5;12;37.3955364227;
52;4;25.9500007629;28.0;12;46.7743997574;3;20.0;32.5;13;37.9459395409;
53;4;26.9500007629;29.0;13;47.1219387054;3;22.0;33.5;11;38.4825458527;
54;4;27.1000003815;29.0;13;47.4420347214;3;23.6484355927;32.5;12;39.0011630058;
55;4;27.1000003815;29.0;12;47.7347183228;3;24.6632881165;31.5;13;39.4981374741;
56;4;27.1000003815;29.0;12;48.0005426407;3;24.8870811462;30.5;13;39.9704618454;
57;4;27.1000003815;29.0;13;48.2404880524;3;24.99335289;29.5;14;40.4158377647;
58;5;27.1000003815;29.0;12;64.4558610916;3;21.9267692566;30.5;14;40.8326983452;
59;5;28.1000003815;31.0;12;65.2881965637;3;22.625;29.5;14;41.2201805115;
60;5;29.1000003815;33.0;13;66.0182800293;3;22.730463028;30.5;14;41.5780749321;
61;5;28.1000003815;36.0;10;66.6513814926;3;22.742477417;31.5;14;41.8888463974;
62;5;27.9500007629;37.0;11;67.0908813477;3;23.75;29.5;17;42.1398382187;
63;5;28.9500007629;39.0;11;67.436258316;3;22.75;30.5;17;42.3656587601;
64;4;23.9500007629;35.0;12;49.0;4;23.75;28.5;15;61.0040140152;
65;4;23.9500007629;35.0999984741;12;49.0;4;23.75;29.5;15;61.4723110199;
66;4;23.9500007629;35.0999984741;13;49.0;4;23.75;30.5;16;61.8707647324;
67;4;23.9500007629;35.0999984741;13;49.0;4;25.75;32.5;16;62.0;
68;4;24.9500007629;35.0999984741;12;49.0;4;24.625;33.5;17;62.0;
69;4;25.9500007629;35.0999984741;13;49.0;4;25.625;36.5;17;62.0;
70;4;26.9500007629;35.0999984741;13;49.0;4;26.5499992371;38.5;19;62.0;
71;4;27.1000003815;35.0999984741;13;49.0;4;26.5499992371;40.0;20;62.0;
72;4;27.1000003815;35.0999984741;14;50.3400001526;4;27.9249992371;39.0;19;62.0;
73;4;25.1944999695;36.2819976807;15;51.4730052948;4;29.0499992371;39.0;19;62.0;
74;4;26.2782096863;36.0386314392;15;52.4229078293;4;30.0499992371;39.5;19;62.0;
75;4;25.2782096863;37.391002655;14;53.2143392563;4;30.5999984741;40.5;20;63.7699995041;
76;4;24.3860778809;36.6802597046;14;53.6490507126;4;28.6459999084;40.5;20;65.2134342194;
77;4;24.3999996185;36.7999992371;14;53.860461235;4;28.7872810364;41.5;20;66.375746727;
78;4;24.3999996185;36.7999992371;15;54.0;4;27.9780235291;41.5;21;67.1435155869;
79;4;24.3999996185;36.7999992371;15;54.0;4;28.0;42.0;21;67.5640974045;
80;4;22.3999996185;37.7999992371;15;54.0;4;27.0;44.0;22;67.773223877;
