Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;5;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;5;20.3999996185;
9;2;8.82499980927;8.89999961853;4;18.3400001526;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;9.12650108337;8.67000007629;4;18.7053438425;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;9.2087020874;8.81392192841;4;19.0298973322;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;9.28172779083;8.93486309052;4;20.0695227385;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;9.51564216614;9.39324569702;5;20.9953879118;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;11.3395872116;9.78903102875;5;21.8117841482;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;13.3395872116;10.1240053177;5;22.5282959938;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;15.0206890106;11.0918416977;5;23.1576933861;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;16.4472522736;10.6309299469;5;23.7140722275;1;15.7228336334;12.4808797836;3;25.0;
18;2;17.0206890106;11.648771286;4;24.211452961;1;16.7228336334;12.5;3;25.0;
19;2;18.5345859528;10.9637317657;4;24.5001921654;1;17.625;12.5;2;25.0;
20;2;18.9500007629;12.0;5;24.7314550877;1;17.625;12.5;4;25.0;
21;2;18.9500007629;12.092581749;5;24.9777925014;1;17.625;12.5;4;25.0;
22;2;18.9500007629;12.4888963699;5;25.2390105724;1;17.625;12.5;4;25.0;
23;2;18.9500007629;12.6195049286;4;25.5146825314;1;17.625;12.5;5;25.0;
24;2;18.9500007629;12.7573413849;4;25.8041276932;1;17.625;12.5;6;25.0;
25;2;17.805929184;12.0;5;26.1063990593;1;17.625;12.5;7;25.0;
26;3;17.9500007629;12.0;4;26.4202756882;1;17.625;12.5;8;25.0;
27;3;18.9500007629;13.0;4;26.7442698479;2;17.625;12.5;8;25.0;
28;4;18.9500007629;13.3721351624;3;27.0766406059;2;17.625;12.5;7;25.0;
29;4;17.9500007629;12.3721351624;3;27.4154229164;2;17.625;12.5;6;25.0;
30;4;17.1684703827;13.0;3;27.7584671974;2;17.625;12.5;6;25.0;
31;4;14.9500007629;15.0;2;28.1034874916;2;15.625;13.5;5;25.0;
32;4;14.0;17.0;1;28.4481215477;2;14.625;14.5;5;25.0;
33;4;14.0;19.0;1;28.7899932861;2;13.625;15.5;5;25.0;
34;4;14.0;21.0;2;29.1267771721;2;12.625;16.5;5;25.0;
35;4;14.0;23.0;2;29.456264019;2;12.0;17.5;4;25.0;
36;4;14.0;25.0;2;29.7764163017;2;12.0;18.5;5;25.0;
37;4;14.0;26.9987754822;3;30.0854187012;3;12.0;19.5;3;35.0;
38;4;14.0;28.2768764496;3;30.3817157745;3;13.0;20.5;3;35.3999996185;
39;4;14.0;29.5435447693;4;30.6640357971;3;14.0;21.5;3;35.7743997574;
40;4;14.0;30.7976322174;4;30.9314050674;3;15.0;22.5;3;36.1219387054;
41;4;14.0;32.0382652283;6;31.1831455231;3;16.0;23.5;4;36.4420347214;
42;5;14.0;33.264831543;5;42.8608980179;2;12.0;24.5;4;25.0;
43;5;15.0;34.4769744873;5;43.3731479645;2;12.0;25.5;6;25.0;
44;5;16.0;35.6745872498;7;43.8424949646;2;12.0;26.5;6;25.0;
45;5;16.0;36.8577575684;7;44.2702293396;2;12.0;27.5;6;25.0;
46;5;16.0;38.0267677307;9;44.6581401825;2;12.0;28.5;7;25.0;
47;5;16.0;39.1820526123;9;45.0083789825;3;12.0;29.5;4;35.0;
48;6;18.0;37.3241653442;10;45.3233451843;3;14.0;27.5;6;35.3999996185;
49;6;20.0;36.4537506104;10;45.6055812836;3;14.0;28.5;6;35.7743997574;
50;7;22.0;35.5715293884;9;45.75;2;14.0;29.5;7;36.1219387054;
51;7;23.8999996185;34.6749992371;8;45.75;2;16.0;27.5;6;36.4420347214;
52;7;24.8500003815;33.6749992371;9;45.75;2;16.0;28.5;7;36.7347183228;
53;7;24.8500003815;34.6749992371;7;46.75;3;17.0;29.5;6;37.0005426407;
54;7;25.8500003815;36.6749992371;6;46.7999999523;3;18.6001625061;27.5;7;37.2404880524;
55;7;26.8500003815;38.6749992371;7;47.8519749641;3;19.6721458435;27.5;7;37.4558610916;
56;7;28.1805934906;41.6749992371;7;48.0359499454;3;20.7367591858;27.5;6;37.6481971741;
57;7;29.1967849731;44.6749992371;8;48.2373757362;3;21.7944602966;27.5;7;37.8191757202;
58;7;29.5962123871;45.6749992371;8;48.4576973915;3;22.8457527161;27.5;7;37.9705476761;
59;7;29.6623077393;45.6749992371;10;48.6983783245;3;23.5161647797;27.5;7;39.0;
60;8;29.7345142365;45.6749992371;8;48.9608676434;3;24.5249996185;27.5;7;39.0900000334;
61;8;29.2676467896;45.6749992371;10;49.246558547;3;25.5249996185;27.5;7;39.1871190071;
62;9;29.8989677429;45.6749992371;9;49.5567377806;3;25.5249996185;27.5;7;39.2917383909;
63;9;28.8500003815;45.6749992371;13;49.8925253153;3;25.5249996185;27.5;9;39.4042263031;
64;10;30.0927581787;45.6749992371;11;57.5048048496;3;25.5249996185;27.5;10;39.5249304771;
65;10;29.8500003815;46.6749992371;12;58.1116485596;3;25.5249996185;27.5;10;39.6541694403;
66;10;32.3182449341;47.6749992371;11;58.7360188961;3;25.5249996185;27.5;11;39.7922235727;
67;10;32.4432220459;48.6749992371;12;59.377174139;3;25.5249996185;27.5;12;39.9393253326;
68;10;32.5762863159;49.6749992371;13;61.0339733362;3;25.5249996185;27.5;12;40.0956480503;
69;10;33.7171783447;51.6749992371;13;61.7473049164;3;25.5249996185;27.5;12;40.261295557;
70;10;34.8654747009;52.6749992371;13;62.4739054441;3;25.5249996185;27.5;13;40.4362905025;
71;10;35.0205459595;53.6749992371;15;63.2111093998;3;25.5249996185;27.5;14;40.6205644608;
72;9;35.1815643311;54.6749992371;16;63.955714941;4;25.5249996185;27.5;13;40.8139474392;
73;9;35.3475151062;55.6749992371;16;64.7040309906;4;25.5249996185;27.5;14;41.016159296;
74;9;35.5172157288;55.6749992371;15;66.7190767527;4;25.5249996185;27.5;11;41.2268030643;
75;10;33.8064575195;56.8926887512;14;68.5279252529;4;25.5249996185;27.5;11;41.445360899;
76;11;32.1386184692;56.6864700317;13;70.1276048422;4;25.5249996185;27.5;11;41.6711919308;
77;11;33.058303833;57.0766830444;14;71.5923823118;4;25.5249996185;27.5;11;41.9035346508;
78;11;33.5480194092;57.4037895203;12;72.7131392956;4;25.5249996185;27.5;12;42.141512394;
79;12;36.442905426;55.4347267151;11;73.6126351357;4;25.5249996185;27.5;12;42.3841423988;
