Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;4;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;4;20.0;
4;2;7.55000019073;10.6999998093;3;18.0;1;8.0;11.0;3;20.0;
5;2;5.7000002861;8.5;3;18.0674999952;1;8.0;10.0;3;20.0;
6;2;6.79018783569;8.5;3;18.1388356686;1;9.0;10.0;3;20.0;
7;2;7.80623817444;8.5;3;18.2141259909;1;9.5;10.0;3;20.0;
8;2;8.82317829132;8.5;3;18.293479681;1;9.5;10.0;3;20.3999996185;
9;2;9.1160326004;8.5;3;18.7299283743;1;9.59000015259;10.1999998093;3;20.7264003754;
10;2;9.21423435211;8.67000007629;3;19.1200717688;1;9.66343975067;10.3632001877;3;20.9903717041;
11;2;9.30201625824;8.81392192841;3;19.470256567;1;9.72283363342;10.4951858521;3;22.0419120789;
12;2;9.38080787659;8.93486309052;3;20.5494670868;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;9.62362957001;9.39324569702;4;21.5171065331;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;11.4569740295;9.78903102875;4;22.3772938251;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;13.4569740295;10.1240053177;4;23.1393685341;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;15.4569740295;10.4026165009;3;23.8157744408;2;15.7228336334;12.6113052368;2;25.9617595673;
17;2;16.0206890106;11.6309299469;2;24.4201948643;2;17.7228336334;12.4808797836;4;26.0900000334;
18;2;17.0206890106;11.9312200546;2;24.9661467075;3;18.7228336334;12.5;3;26.1871190071;
19;2;18.0206890106;12.1792049408;2;25.3033924103;3;19.625;12.5;3;26.2917383909;
20;2;18.9500007629;12.3213567734;3;25.5824170113;3;19.625;12.5;3;26.4042263031;
21;2;18.9500007629;12.432967186;3;25.8750138283;3;19.625;12.5;3;26.5249304771;
22;2;18.9500007629;12.9375066757;4;26.180170536;3;19.625;12.5;5;26.6541694403;
23;2;18.9500007629;13.0900850296;4;26.4966025352;3;19.625;12.5;5;26.7922235727;
24;2;18.9500007629;13.248301506;4;26.8227591515;3;19.625;12.5;5;26.9393253326;
25;2;18.9500007629;13.4113798141;4;27.1568431854;3;19.625;12.5;5;27.0956480503;
26;2;18.9500007629;13.5784215927;5;27.4968419075;3;19.625;12.5;6;27.261295557;
27;2;18.9500007629;13.7484207153;5;27.8405680656;3;19.625;12.5;7;27.4362905025;
28;2;18.9500007629;13.9202842712;5;28.1857123375;3;19.625;12.5;7;27.6205644608;
29;2;18.9500007629;14.0928564072;5;28.529902935;3;19.625;12.5;7;27.8139474392;
30;2;18.9500007629;14.2649517059;5;28.8707699776;4;17.625;13.5;4;43.016159296;
31;2;16.9500007629;16.2649517059;5;29.2060108185;4;17.625;14.5;4;43.9768030643;
32;2;15.9500007629;18.2649517059;4;29.5334510803;4;17.625;15.5;6;44.8647353649;
33;2;14.9500007629;20.2649517059;5;29.851102829;4;17.625;16.5;6;45.6784818172;
34;2;14.0;22.0659923553;5;30.1572093964;4;18.0;17.5;5;46.4198043346;
35;2;14.0;23.3414878845;5;30.4502811432;4;19.0;18.5;6;47.0928387642;
36;2;14.0;24.6052532196;5;30.7291164398;4;20.0;19.5;6;47.7032322884;
37;2;14.0;25.8562049866;5;30.9928131104;4;21.0;20.5;6;48.2573676109;
38;2;14.0;27.0935325623;5;31.2407617569;4;21.588104248;21.5;6;48.7617459297;
39;2;14.0;28.3166847229;6;31.4726343155;4;21.6648292542;22.5;6;49.1288366318;
40;2;14.0;29.5253715515;7;31.6883611679;4;21.7000007629;23.5;7;49.3786706924;
41;2;14.0;30.7195243835;8;31.8881006241;4;21.7000007629;24.5;7;49.6272368431;
42;2;14.0;31.8992900848;9;32.0722074509;4;21.7000007629;25.5;8;49.8733024597;
43;2;14.0;33.0649871826;9;32.2411985397;4;21.7000007629;26.5;10;50.1156759262;
44;2;15.0;31.2170791626;11;32.3957176208;4;21.7000007629;27.5;10;50.353228569;
45;2;16.0;30.3561458588;11;32.5365047455;4;21.7000007629;28.5;10;50.5849161148;
46;2;17.0;29.4828548431;12;32.6643648148;4;22.7000007629;28.5;11;50.8097963333;
47;2;18.0;28.5979290009;13;32.75;4;23.7000007629;29.5;11;51.0270428658;
