Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;2;8.82499980927;8.89999961853;4;18.0;1;9.5;10.0;6;20.0;
8;2;9.05000019073;8.5;4;18.0674999952;1;9.5;10.0;6;20.3999996185;
9;2;9.06518745422;8.5;4;18.4895108938;2;10.5900001526;10.5;5;21.7264003754;
10;2;9.16014099121;8.67000007629;4;18.8647230864;2;11.6634397507;10.3632001877;5;21.9903717041;
11;2;9.24456214905;8.81392192841;4;19.1995335817;2;12.7228336334;10.4951858521;5;23.0919120312;
12;2;9.31989574432;8.93486309052;4;20.2548673153;2;13.1956806183;11.0209560394;5;24.0163254738;
13;2;9.55734443665;9.39324569702;5;21.1974108219;2;14.7228336334;11.7877674103;5;24.7773565054;
14;2;11.3850421906;9.78903102875;5;22.0314099789;2;16.7228336334;11.8107032776;5;25.395208478;
15;2;13.3850421906;10.1240053177;5;22.7663766146;2;18.7228336334;12.4552154541;5;25.8925833702;
16;2;15.0206890106;11.1870737076;5;23.4149770737;2;19.7228336334;12.6922969818;5;26.2918028831;
17;2;16.0206890106;11.4921770096;5;23.9911694527;2;20.7228336334;12.8798923492;5;26.3921557665;
18;2;17.0206890106;11.7596101761;5;24.5087993145;2;22.0360679626;12.5;6;26.4563041925;
19;2;18.0206890106;11.9962663651;5;24.8180098534;2;22.625;12.9368915558;6;26.5224741697;
20;2;18.9500007629;12.1272039413;5;25.0697143078;2;22.9675559998;12.5;6;26.5906432867;
21;2;18.9500007629;12.2278862;5;25.3361742496;2;22.9828948975;12.5;6;26.6607804298;
22;2;18.9500007629;12.6680870056;5;25.616874218;2;22.625;13.1643123627;6;26.7328453064;
23;2;18.9500007629;12.8084373474;5;25.911039114;2;22.625;13.1931381226;6;26.8067884445;
24;2;18.9500007629;12.9555196762;5;26.2176237106;2;23.0315284729;12.5;7;26.8825509548;
25;2;18.9500007629;13.1088123322;6;26.5353112221;2;22.625;13.2530202866;7;26.9600640535;
26;3;18.9500007629;13.2676553726;5;26.8625197411;2;21.0660133362;13.5;6;27.0392494202;
27;3;18.9500007629;13.4312601089;5;27.1974248886;2;20.0838317871;14.5;6;27.120018959;
28;3;18.9500007629;13.5987129211;5;27.5379900932;2;19.1020050049;15.5;6;27.2022752762;
29;3;17.9500007629;12.5987129211;5;27.8820104599;2;18.1205120087;16.5;6;27.2859115601;
30;3;17.2734527588;13.0;5;28.2271661758;2;17.5143299103;17.5;6;27.3708124161;
31;3;14.9500007629;15.0;5;28.5710821152;2;17.5334320068;18.5;6;27.4568536282;
32;3;14.0;17.0;5;28.9113931656;2;17.5527915955;19.5;6;27.5439035892;
33;3;14.0;19.0;6;29.2458081245;2;17.5723781586;20.5;6;27.6318233013;
34;3;14.0;21.0;6;29.5721731186;2;17.5921592712;21.5;6;27.7204678059;
35;3;14.0;23.0;6;29.888525486;2;17.6121063232;22.5;7;27.8096864223;
36;3;14.0;25.0;6;30.1931390762;2;17.6321792603;23.5;7;27.8993241787;
37;3;14.0;27.0;7;30.4845581055;2;17.6523475647;24.5;7;27.989222765;
38;4;14.0;28.6361026764;6;30.7616167068;2;17.6725749969;25.5;7;28.079221487;
39;4;14.0;29.8854560852;7;31.0234470367;2;17.6928253174;26.5;8;28.1691586971;
40;4;14.0;31.1211013794;8;31.2694759369;2;17.713060379;27.5;9;28.258872509;
41;4;14.0;32.3425292969;8;31.4994077682;2;17.7332458496;28.5;9;28.348202467;
42;4;14.0;33.5494689941;10;31.7132005692;2;17.7533454895;29.5;10;28.4369900227;
43;4;14.0;34.7418823242;11;31.9110393524;2;18.7733230591;27.5;11;28.5250804424;
44;4;14.0;35.9199371338;13;32.0932998657;2;17.7931442261;28.5;11;28.6123232841;
45;4;14.0;37.0839691162;15;32.260515213;2;17.8127727509;29.5;11;28.6985738277;
46;4;15.0;35.234462738;14;32.4133443832;2;18.0;28.5;11;28.7836937904;
47;4;16.0;34.3720092773;17;32.5525350571;2;19.8513317108;28.5;12;28.867552042;
48;4;17.0;33.4972839355;17;32.6788978577;2;20.8701992035;28.5;12;28.9500255585;
49;4;18.0;32.6110076904;17;32.75;2;21.8887557983;28.5;12;29.0310001373;
50;4;18.9500007629;31.6749992371;19;32.75;2;22.0;28.5;12;29.110370636;
51;4;18.9500007629;30.6749992371;20;32.75;2;22.625;28.5;12;29.1880412102;
52;4;18.9500007629;29.6749992371;20;32.75;2;23.5673103333;26.5;12;29.2639269829;
53;4;18.9500007629;29.6749992371;22;32.75;2;22.625;26.5;12;29.3379516602;
54;4;18.9500007629;29.6749992371;22;32.75;2;22.625;26.5;13;29.4100503922;
55;4;18.9500007629;29.6749992371;22;32.75;2;23.6172618866;23.5;13;29.4801678658;
56;4;18.9500007629;29.6749992371;24;32.75;2;22.625;23.5;13;29.5482587814;
57;4;18.9500007629;30.6749992371;24;32.75;2;23.625;22.5;13;29.6142878532;
58;4;18.9500007629;30.6749992371;24;32.75;2;22.625;23.5;13;29.6782283783;
59;4;18.9500007629;30.6749992371;26;32.75;3;23.625;25.5;13;30.7400636673;
60;4;18.9500007629;30.6749992371;26;32.75;3;25.625;24.5;13;30.9697855711;
61;5;18.9500007629;30.6749992371;26;32.75;3;24.625;26.5;13;31.2243041992;
62;5;18.9500007629;30.6749992371;27;32.75;3;25.625;26.5;15;31.5071647167;
63;5;18.9500007629;30.6749992371;28;32.75;3;24.625;28.5;15;31.8221246004;
64;5;18.9500007629;30.6749992371;28;32.75;3;26.0425605774;27.5;15;32.1554293633;
65;5;18.9500007629;30.6749992371;28;32.75;3;24.625;29.5;15;32.4969480038;
66;5;18.9500007629;30.6749992371;28;32.75;3;24.625;31.2478637695;16;32.8840510845;
67;5;18.9500007629;30.6749992371;29;32.75;3;24.625;32.5188369751;16;33.3200027943;
68;5;18.9500007629;30.6749992371;29;33.75;3;24.625;33.3240013123;16;33.8073790073;
69;5;19.9500007629;31.6749992371;30;33.7899999619;3;25.4816608429;31.3240013123;17;34.3477458954;
70;5;20.9500007629;32.6749992371;31;33.8311839104;3;25.6032428741;31.0;17;34.9413113594;
71;5;21.1932678223;33.6749992371;31;33.8735535145;3;24.625;32.0;17;35.586581707;
72;5;21.2028007507;34.6749992371;32;33.9171074629;3;24.625;33.0;17;37.647664547;
73;5;21.212600708;35.6749992371;33;33.961841464;3;24.8500003815;34.6399993896;17;39.5635509491;
74;5;21.2226657867;35.6749992371;33;34.0077478886;3;25.0255012512;36.1683197021;18;41.3580379486;
75;5;21.2329940796;35.6749992371;33;34.0548160076;3;26.1592674255;35.4655799866;18;43.0516214371;
76;5;21.2435836792;35.6749992371;35;34.1030313969;3;26.2593841553;34.6880645752;19;44.5096507072;
77;5;21.2544326782;35.6749992371;37;34.1523760557;4;26.2999992371;33.7783203125;18;45.7930636406;
