Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;6.0;13.6999998093;3;18.0;1;6.0;14.0;4;20.0;
2;2;7.15000009537;12.3000001907;3;18.0225000381;1;7.0;13.0;6;20.0;
3;2;7.70337533951;11.3000001907;2;18.0452762842;1;8.0;12.0;6;20.0;
4;2;7.70679187775;10.3000001907;2;18.0683217049;1;8.0;11.0;6;20.0;
5;2;7.71024847031;9.30000019073;2;18.0916290283;2;8.0;10.3000001907;5;21.0;
6;2;8.79561710358;8.5;2;18.1151903868;2;9.22500038147;10.0;5;21.0599999428;
7;2;9.07591724396;8.5;2;18.1389975548;2;9.73849964142;10.0;5;21.1229639053;
8;2;9.08127403259;8.5;2;18.5144319534;2;9.75266647339;10.0;5;21.6001901627;
9;2;9.16574764252;8.67000007629;2;18.8383960724;2;9.86004257202;10.1999998093;5;22.0082015991;
10;2;9.23863887787;8.81392192841;2;19.117072463;2;9.95184516907;10.3632001877;5;22.3582868576;
11;2;9.3013420105;8.93486309052;2;20.0837646723;2;10.0306148529;10.4951858521;5;23.5279067755;
12;2;9.51884651184;9.39324569702;2;20.9266129732;2;10.2937793732;11.0209560394;5;24.5268628597;
13;2;9.70848751068;9.78903102875;2;21.649174571;2;12.0856485367;11.4571752548;5;25.3691681623;
14;2;11.542222023;10.1240053177;3;22.2603254318;2;14.0856485367;11.8107032776;5;26.0752547979;
15;2;13.542222023;10.4026165009;4;22.7721717358;2;16.0856494904;12.0916318893;5;26.6680037975;
16;2;15.542222023;10.6309299469;5;23.1982129812;2;17.1830482483;12.3113050461;5;27.1698563099;
17;2;16.5794887543;10.8157100677;5;23.5519646406;2;18.2196559906;12.4808797836;5;27.3801496029;
18;2;17.5924720764;10.9637317657;5;23.6833974123;2;19.2583675385;12.5;6;27.5615134239;
19;2;18.6057243347;11.0;5;23.7434375286;2;20.2013397217;12.5;6;27.7520513535;
20;2;19.3422737122;11.0;6;23.8045722246;2;20.2442111969;12.5;6;27.9515185356;
21;2;18.9500007629;11.9022865295;6;23.8667474985;2;20.2890911102;12.5;6;28.1595556736;
22;2;18.9500007629;11.9333734512;6;23.9299042225;2;20.335899353;12.5;6;28.3756833076;
23;2;18.9500007629;11.9649524689;7;23.993978858;2;19.625;13.5;7;28.5992991924;
24;2;18.9500007629;11.9969892502;6;24.0589032173;3;20.4348430634;12.5;6;28.8296794891;
25;2;18.9500007629;12.0294513702;6;24.124604702;3;20.4866771698;12.5;6;29.0659828186;
26;2;19.4280376434;11.0;6;24.1910068989;3;20.5398464203;12.5;6;29.3072590828;
27;2;17.4429779053;12.0;6;24.2580296993;3;20.5941333771;12.5;7;29.5524601936;
28;2;17.9500007629;12.0;6;24.32558918;3;19.625;13.5;7;29.8004574776;
29;2;16.4732589722;12.0;7;24.3935990334;3;18.625;13.5;7;30.0500593185;
30;2;15.4885606766;13.0;7;24.4619698524;4;17.7612628937;14.5;6;30.3000340462;
