Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;2;8.55000019073;11.9000005722;4;18.0;1;8.0;12.0;6;20.0;
4;2;9.55000019073;10.3000001907;4;18.0375000238;1;8.0;11.0;6;20.0;
5;2;10.5500001907;9.30000019073;4;18.0760172606;2;8.0;10.3000001907;5;21.0;
6;2;11.5500001907;9.14561080933;4;18.115549922;2;9.22500038147;10.0;5;21.0900000334;
7;2;11.8249998093;9.16932964325;4;18.1560940742;2;9.74524974823;10.0;5;21.1871190071;
8;2;11.8249998093;9.19365692139;4;18.5492041111;2;9.76710128784;10.0;5;21.7036092281;
9;2;11.9015007019;9.39552211761;4;18.8919552565;2;9.88331222534;10.1999998093;5;22.1564130783;
10;2;11.9662647247;9.57238864899;4;19.1905442476;2;9.98519229889;10.3632001877;5;22.557236433;
11;2;12.0206890106;9.72735404968;4;20.2054353952;2;10.075378418;10.4951858521;5;23.8035871983;
12;2;12.2269601822;10.2446117401;4;21.1010296345;2;10.3558073044;11.0209560394;5;24.8916251659;
13;2;14.2269601822;10.7028112411;5;21.8810435534;2;12.1677207947;11.4571752548;5;25.8364036083;
14;2;16.2269592285;11.1038246155;5;22.5544883013;2;14.1677207947;11.8107032776;5;26.6592981815;
15;2;17.2269592285;11.4521694183;5;23.1335760355;2;16.1677207947;12.0916318893;5;27.3839819431;
16;2;18.2269592285;11.7539596558;5;23.6318781376;2;17.3441429138;12.3113050461;5;28.0334718227;
17;2;19.2269592285;12.0159845352;5;24.0629432201;2;18.4139690399;12.4808797836;5;28.407397747;
18;2;20.2269592285;12.2450199127;5;24.2767314911;2;19.4894981384;12.5;6;28.7683298588;
19;2;21.2269592285;12.593711853;6;24.4241104126;2;20.4728736877;12.5;6;29.1538929939;
20;2;21.9500007629;12.6968774796;6;24.5774569511;2;20.5596256256;12.5;6;29.562889576;
21;2;21.9500007629;12.8042201996;6;24.7365515232;2;20.6516494751;12.5;6;29.9934945107;
22;3;21.9500007629;12.9155864716;5;24.9011125565;2;20.7485351562;12.5;7;30.4432339668;
23;3;21.9500007629;13.0307788849;5;25.0707952976;2;20.8497276306;12.5;7;30.9089989662;
24;3;21.9500007629;13.1495571136;5;25.2451920509;2;20.9545249939;12.5;7;31.3870959282;
25;3;21.9500007629;13.2716350555;6;25.4238336086;2;21.0620956421;12.5;7;31.8733391762;
26;3;21.9500007629;13.3966836929;6;25.6061925888;2;21.1715011597;12.5;8;32.36317873;
27;3;20.7613945007;12.3966836929;6;25.7916882038;2;21.2817153931;12.5;8;32.8518595695;
28;3;19.8031311035;13.0;6;25.9796919823;2;21.3916683197;12.5;8;33.3346033096;
29;3;18.8454322815;14.0;7;26.1695356369;2;17.625;14.5;8;33.8067913055;
30;3;17.9381446838;15.0;7;26.360519886;2;16.625;16.5;8;34.2641468048;
31;3;17.9811172485;16.0;7;26.5519242287;2;15.625;18.5;8;34.7028827667;
32;3;17.0;18.0;7;26.7430176735;2;14.625;20.5;8;35.1198272705;
33;3;17.0;20.0;7;26.933069706;2;14.0;22.5;8;35.5124940872;
34;3;17.0;22.0;7;27.1213617325;2;14.0;24.5;8;35.8791179657;
35;3;17.0;24.0;7;28.3071975708;2;14.0;26.5;9;36.2186422348;
36;3;18.0;26.0;8;28.5324139595;2;14.0;28.3530502319;9;36.530673027;
37;3;19.0;28.0;10;28.7552531958;2;14.0;29.571472168;9;36.8154029846;
38;3;19.244430542;29.2357788086;10;28.9751503468;2;14.0;30.7707824707;9;37.0735216141;
39;3;19.2546081543;30.4279098511;10;29.1915938854;2;14.0;31.9514656067;10;37.3061151505;
40;3;19.2650947571;31.6147346497;10;29.4041304588;2;14.0;33.1142807007;10;37.5145664215;
41;4;19.275888443;32.795753479;9;44.6123692989;2;14.0;34.2601966858;10;37.7004623413;
42;4;20.0;33.9705429077;9;45.5659817457;2;14.0;35.3903236389;12;37.8655099869;
43;4;21.2983970642;35.1387519836;9;46.4340775013;2;14.0;36.505859375;13;38.0;
44;4;22.3101043701;36.3001022339;10;47.2156196833;2;14.0;37.5999984741;14;38.0;
45;4;24.3221111298;37.3001022339;10;47.9129875898;2;14.0;38.5999984741;15;38.0;
46;4;26.3344116211;39.3001022339;11;48.5311049223;2;15.0;36.5999984741;16;38.0;
47;4;28.3469963074;41.3001022339;11;49.0765638351;2;14.0;37.5999984741;17;38.0;
48;4;29.4816589355;43.3001022339;12;49.5568301678;2;14.0;38.5999984741;17;38.0;
49;4;30.5140800476;45.3001022339;12;49.9796043634;2;15.0;36.5999984741;18;38.0;
50;5;30.5850200653;45.1174621582;12;50.2586443424;2;14.0;37.5999984741;19;38.0;
51;5;30.2250003815;44.2287101746;12;50.4153324366;2;16.0;33.5999984741;19;38.0;
52;5;30.6389408112;43.3331604004;12;50.5670399666;2;18.0;31.5999984741;20;38.0;
53;5;30.653055191;42.4310264587;12;50.7139195204;2;19.9249992371;29.5999984741;21;38.0;
54;5;30.6673851013;41.5225372314;12;50.7807219028;2;20.9249992371;28.5;21;38.0;
55;5;30.6819133759;40.5250015259;12;50.8460965157;2;21.9249992371;27.5;21;38.0;
56;5;30.6966228485;39.5250015259;12;51.9122054577;2;22.5499992371;26.5;21;38.0;
57;5;31.7114963531;40.5250015259;12;52.0864697695;2;22.5499992371;25.5;21;38.0;
58;5;32.7265167236;41.5250015259;12;52.2716732025;2;22.5499992371;24.5;21;38.0;
59;5;33.0173797607;42.5250015259;13;52.4684642553;2;22.5499992371;23.5;21;38.0;
60;5;33.0616531372;43.5250015259;13;52.6774816513;2;22.5499992371;22.5;21;38.0;
61;5;33.1086845398;44.5250015259;14;52.8993397951;2;22.5499992371;22.5;22;38.0;
62;6;33.1586036682;44.5250015259;15;53.1346107721;2;22.5499992371;22.5;22;38.0;
63;6;32.2249984741;44.5250015259;15;53.3838037252;2;22.5499992371;22.5;23;38.0;
64;6;33.2676086426;44.5250015259;16;53.647342205;2;22.5499992371;22.5;23;38.0;
65;7;33.3269042969;44.5250015259;14;53.9255383015;3;23.5499992371;23.5;22;39.0;
66;7;32.7648353577;44.5250015259;16;55.6459901333;3;24.5499992371;24.5;22;39.1299999952;
67;7;31.5888633728;45.7168121338;16;57.1521778107;3;24.8042488098;25.5;23;39.2754310369;
68;7;32.7714424133;45.4928665161;16;58.4740610123;3;24.836971283;26.5;23;39.4377241135;
69;7;33.939655304;45.872756958;17;60.6419234276;3;24.8734893799;27.5;23;39.6183350086;
70;7;35.5320777893;47.1961326599;18;61.5368618965;3;24.5499992371;28.5;24;39.8187118769;
71;7;36.6895179749;48.3757858276;17;62.1382980347;4;25.5499992371;29.7730979919;23;41.0402543545;
72;7;36.0840682983;50.5142288208;18;62.7503410578;4;27.0090560913;29.5;24;41.4142636061;
73;8;36.1120605469;52.6427345276;18;63.3715200424;4;27.3182106018;30.5;24;41.8273130655;
74;8;35.125;54.7617149353;19;63.9999512434;4;27.4111442566;31.5;24;42.2817485332;
75;8;36.1696014404;55.8716049194;20;64.5671149492;4;26.8734893799;33.5;24;42.779638052;
76;8;36.1991500854;56.9000015259;21;65.1182181835;4;26.5499992371;35.5;24;43.3226588964;
