Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;2;8.0;10.3000001907;4;21.0;
6;1;8.55000019073;8.5;4;17.0;2;9.22500038147;10.0;4;21.0599999428;
7;1;8.82499980927;8.5;4;17.0;2;9.73849964142;10.0;4;21.1229639053;
8;1;8.82499980927;8.5;4;17.0;2;9.75266647339;10.0;4;21.6001901627;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.86004257202;10.1999998093;4;22.0082015991;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.95184516907;10.3632001877;4;22.3582868576;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;10.0306148529;10.4951858521;4;23.5279067755;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.2937793732;11.0209560394;4;24.5268628597;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;12.0856485367;11.4571752548;4;25.3691681623;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;14.0856485367;11.8107032776;4;26.0752547979;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;16.0856494904;12.0916318893;4;26.6680037975;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;17.1830482483;12.3113050461;4;27.1698563099;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;18.2196559906;12.4808797836;4;27.3801496029;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;19.2583675385;12.5;4;27.5615134239;
19;1;16.0206890106;10.9637317657;5;22.0;2;20.2013397217;12.5;4;27.7520513535;
20;1;16.9500007629;11.0;6;22.0;2;20.2442111969;12.5;5;27.9515185356;
21;1;16.9500007629;11.0;6;22.0;2;20.2890911102;12.5;6;28.1595556736;
22;1;16.9500007629;11.0;7;22.0;2;20.335899353;12.5;6;28.3756833076;
23;1;16.9500007629;11.0;7;22.0;2;20.3845291138;12.5;7;28.5992991924;
24;1;16.9500007629;11.0;7;22.0;2;20.4348430634;12.5;7;28.8296794891;
25;1;16.9500007629;11.0;7;22.0;2;20.4866771698;12.5;8;29.0659828186;
26;1;16.9500007629;11.0;8;22.0;2;20.5398464203;12.5;8;29.3072590828;
27;1;16.9500007629;11.0;8;22.0;2;20.5941333771;12.5;8;29.5524601936;
28;1;16.9500007629;11.0;8;22.0;3;19.625;13.5;7;29.8004574776;
29;1;16.9500007629;11.0;8;22.0;3;18.625;13.5;7;30.0500593185;
30;1;16.9500007629;11.0;8;22.0;3;17.7612628937;14.5;8;30.3000340462;
31;1;16.9500007629;11.0;8;22.0;3;16.8175086975;15.5;8;30.5491337776;
32;1;16.9500007629;11.0;8;22.0;3;15.8735551834;16.5;8;30.7961182594;
33;1;14.9500007629;12.0;8;22.0;3;15.3041267395;17.5;8;31.0397801399;
34;1;13.9500007629;13.0;8;22.0;3;15.3589506149;18.5;8;31.278968811;
35;1;12.9500007629;14.0;8;22.0;3;15.4127674103;19.5;8;31.5126113892;
36;1;12.0;15.0;9;22.0;3;15.4653377533;20.5;8;32.7397313118;
37;1;12.0;16.0;9;22.0;3;16.5164394379;21.5;9;32.9794645309;
38;1;12.0;17.0;9;22.0;3;17.5658798218;22.5;9;33.211265564;
39;1;12.0;18.0;9;22.0;3;16.2340431213;24.5;9;33.4345160723;
40;1;12.0;19.0;9;22.0;3;16.2386302948;26.5;9;33.648729682;
41;1;12.0;20.0;9;22.0;3;16.2432594299;28.5;9;33.8535506725;
42;1;12.0;21.0;10;22.0;3;16.247926712;30.5;10;34.0487498045;
43;1;12.0;22.0;10;22.0;4;16.2526321411;32.5;10;34.2342162132;
44;1;12.0;23.0;11;22.0;5;16.2573757172;34.163230896;5;44.4099471569;
45;2;12.0;24.0;10;22.0;5;17.0;36.0869636536;6;44.976036787;
46;2;12.0;25.0;11;22.0;5;19.0;34.2032279968;6;45.5070639849;
47;2;12.0;26.0;10;22.0;5;19.0;35.3128662109;7;46.0020190477;
48;2;12.0;27.0;9;22.0;5;20.2766742706;35.5552902222;7;46.4606292248;
49;2;12.0;28.0;10;22.0;5;23.0;34.5;9;46.8832796812;
50;2;12.0;29.0;11;22.0;5;25.5173473358;35.5;9;47.2709150314;
51;2;12.0;30.0;11;22.0;6;26.9109954834;36.5;9;47.5578705072;
52;2;13.0;28.0;12;22.0;6;27.697145462;37.5;10;48.795410037;
53;2;12.0;29.0;11;22.0;6;29.7617588043;39.5;11;49.1399886608;
54;2;12.0;30.0;11;22.0;6;31.7508621216;39.5;12;49.4787071943;
55;2;13.0;28.0;12;22.0;6;31.7827243805;39.5;13;49.814737916;
56;2;12.0;29.0;13;22.0;6;32.1811065674;39.5;13;50.0472136736;
57;2;12.0;30.0;14;22.0;6;31.5499992371;40.5;13;51.270039916;
58;3;14.0;29.0;14;23.0;6;32.5499992371;41.5159301758;14;51.5440586805;
59;4;14.0;29.0;14;24.5813043118;5;32.0090560913;34.5;15;50.3448545933;
60;4;16.0;29.0;15;24.7216631174;5;32.3821372986;35.5;14;50.6436481476;
61;4;18.0;30.0;16;24.8731282949;5;32.1241722107;36.5;14;50.9675416946;
62;4;19.0;31.0;16;25.0364165306;5;31.5499992371;37.5;15;51.3171380758;
63;4;20.3467903137;32.0;18;25.2122225761;5;29.5499992371;37.5;15;51.692655921;
64;5;21.3018512726;33.0;17;25.4012005329;5;29.5249996185;37.5;15;52.0938501358;
65;5;21.3069038391;33.0;18;25.6039435863;5;29.5249996185;37.5;15;52.5199382305;
66;5;21.3119506836;33.0;20;25.820959568;5;29.5249996185;37.5;11;52.9695394039;
67;5;21.316986084;32.408908844;20;26.0526455641;6;29.5249996185;37.5;10;53.4406356812;
68;5;21.3220100403;31.6392021179;22;26.2992597818;6;29.5249996185;37.5;10;53.9305588007;
69;5;21.3270187378;30.8859863281;22;26.5608929396;6;29.5249996185;37.5;10;55.6160149574;
70;6;21.3320121765;30.1493721008;21;36.0174405575;5;27.75;33.0;9;48.1278967857;
71;6;22.3369865417;30.4292526245;21;36.2905755043;5;28.0035018921;33.3899993896;9;49.6260770559;
72;6;23.3419399261;31.7252845764;20;36.5795260668;5;28.2064857483;33.6872596741;9;50.9616858959;
73;6;23.3468704224;33.0368423462;20;36.8832798004;5;28.367685318;33.9097442627;8;52.0143915415;
74;6;22.9500007629;34.3630256653;20;37.2005705833;5;28.4619407654;34.0;9;52.8328558207;
75;6;22.9500007629;35.7026290894;22;37.5298756361;5;28.5;34.0;9;53.5145068169;
76;6;22.9500007629;36.054145813;24;37.8694291115;5;28.5;34.0;9;54.1784369946;
77;6;22.9500007629;36.4157829285;24;38.2172369957;5;28.5;34.0;9;54.8176542521;
78;6;22.9500007629;36.7854957581;24;38.5711145401;5;26.5;35.0;10;55.4262596369;
79;7;22.9500007629;37.1610031128;23;38.9287288189;5;25.5;36.0;10;55.9996552467;
80;7;22.9500007629;37.5398483276;24;39.2876508236;5;24.5;37.0;11;56.5346474648;
