Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;2;8.55000019073;9.10000038147;4;18.0;1;9.0;10.0;6;20.0;
7;2;8.82499980927;9.10000038147;4;18.0225000381;1;9.5;10.0;6;20.0;
8;2;8.82499980927;9.11349964142;4;18.0452762842;1;9.5;10.0;6;20.3999996185;
9;2;8.82499980927;9.12716579437;4;18.4187746048;1;9.59000015259;10.1999998093;6;20.7264003754;
10;2;8.9015007019;9.31726455688;4;18.7408286333;1;9.66343975067;10.3632001877;6;20.9903717041;
11;2;8.96626472473;9.48171234131;4;19.0176254511;1;9.72283363342;10.4951858521;6;22.0419120789;
12;2;9.02068901062;9.62360286713;4;19.9814786911;2;9.95943069458;11.5209560394;5;23.9143505096;
13;2;9.22696018219;10.1102380753;5;20.8215062618;2;11.7228336334;11.9571752548;5;24.6214065552;
14;2;11.0206890106;10.5350971222;5;21.5412740707;2;13.7228336334;12.3107032776;5;25.1832637787;
15;2;13.0206890106;10.8999633789;5;22.1496675014;2;15.7228336334;12.5916318893;5;25.6226100922;
16;2;15.0206890106;11.209277153;5;22.6588021517;2;16.7228336334;12.8113050461;5;25.9617595673;
17;2;16.0206890106;11.4690952301;5;23.0821874142;2;17.7228336334;12.9808797836;5;26.0;
18;2;17.0206890106;11.686170578;5;23.4333488941;2;18.7228336334;13.0;6;26.0;
19;2;18.0206890106;11.8672628403;5;23.5622674227;2;19.625;13.0;6;26.0;
20;2;18.9500007629;11.9373607635;5;23.6198797226;2;19.625;13.0;6;26.0;
21;2;18.9500007629;11.9719276428;5;23.6786832809;2;19.625;13.1000003815;5;26.0;
22;2;18.9500007629;12.175078392;7;23.7386343479;2;19.625;13.1000003815;5;26.0;
23;2;18.9500007629;12.2170438766;7;23.7996841669;3;19.625;13.1000003815;5;26.0;
24;2;18.9500007629;12.2597789764;7;23.8617789745;4;19.625;12.5;4;26.0;
25;2;17.3689002991;12.0;7;23.9248601198;4;19.625;12.5;4;26.0;
26;2;16.3830947876;13.0;7;23.9888644218;4;19.625;13.1000003815;5;26.0;
27;2;15.3974952698;14.0;9;24.0537240505;4;19.625;13.1000003815;5;26.0;
28;2;14.4620876312;15.0;9;24.1193666458;4;19.625;13.1000003815;5;26.0;
29;2;14.4768571854;16.0;9;24.1857161522;4;19.625;13.1000003815;5;26.0;
30;2;14.4917860031;17.0;9;24.2526926994;4;17.8500003815;13.5;5;26.0;
31;2;14.5068559647;18.0;10;24.320212841;4;16.8500003815;14.5;5;26.0;
32;2;14.5220479965;19.0;11;24.3881900311;4;15.8500003815;15.5;5;26.0;
33;2;14.5373430252;20.0;11;24.4565355778;4;14.8500003815;16.5;5;26.0;
34;2;14.5527210236;21.0;12;24.5251579285;4;14.2250003815;17.5;5;26.0;
35;2;14.5681610107;22.0;12;24.5939645767;4;14.2250003815;18.5;5;26.0;
36;2;14.5836420059;23.0;11;24.6628611088;4;14.2250003815;19.5;4;26.0;
37;2;14.0;24.0;11;24.7317531109;4;14.2250003815;20.5;4;26.0;
38;2;14.6146450043;25.0;11;24.800545454;4;14.2250003815;21.5;4;26.0;
39;2;14.6301231384;26.0;12;24.869143486;4;14.2250003815;22.5;5;26.0;
40;2;14.6455574036;27.0;12;24.9374537468;4;14.2250003815;23.5;6;26.0;
41;2;14.6609268188;28.0;12;25.0053837299;4;14.2250003815;24.5;6;26.0;
42;2;14.6762113571;29.0;14;25.0728430748;4;14.2250003815;25.5;7;26.0;
43;2;14.0;30.0;15;25.1397438049;4;14.2250003815;26.5;8;26.0;
44;2;15.0;28.0;15;25.2060003281;4;14.2250003815;27.5;8;26.0;
45;2;14.0;29.0;15;25.2715308666;4;14.2250003815;28.5;10;26.0;
46;2;14.0;30.0;16;25.3362569809;4;14.0;29.5;10;26.0;
47;2;15.0;28.0;16;25.4001042843;4;15.0;27.5;11;26.0;
48;3;14.0;29.0;16;25.4630026817;3;14.0;28.5;12;26.0;
49;3;14.0;30.0;16;25.5248863697;4;15.0;30.2000007629;12;27.0;
50;3;15.0;28.0;17;25.5856945515;4;17.0;27.5;12;27.0900000334;
51;3;14.0;29.0;16;25.6453714371;4;16.0;28.5;13;27.1871190071;
52;4;14.8202085495;30.0;16;25.7038660049;4;17.0;28.5;15;27.2917383909;
53;4;15.8333702087;28.0;16;25.7611327171;4;18.0;29.5;15;27.4042263031;
54;4;14.8462543488;29.0;17;25.8171310425;4;19.0;30.5;15;27.5249304771;
55;4;14.8588542938;30.0;18;25.8718254566;4;20.0;31.5;16;27.6541694403;
56;4;15.0;29.0;18;25.9251859188;4;21.0;32.5;17;27.7922235727;
57;4;16.0;29.0;19;25.9771873951;4;21.625;31.5;18;27.9393253326;
58;4;17.0;29.0;20;26.0278096199;4;21.625;30.5;18;28.0956480503;
59;4;18.0;29.0;20;26.0770373344;4;21.625;29.5;17;28.261295557;
60;4;18.9500007629;29.0;21;26.124859333;4;21.625;28.5;18;28.4362905025;
61;4;18.9500007629;29.0;22;26.1712698936;4;21.625;27.5;18;28.6205644608;
62;5;18.9500007629;29.0;21;26.2162666321;4;21.625;27.5;19;28.8139474392;
63;5;18.9500007629;29.0;19;26.25;4;21.625;27.5;18;29.016159296;
64;5;18.9500007629;29.0;20;26.25;4;21.625;27.5;19;29.2268030643;
65;5;18.9500007629;28.6749992371;20;26.25;4;21.625;27.5;19;29.445360899;
66;5;18.9500007629;27.6749992371;17;26.25;4;21.625;27.5;19;29.6711919308;
67;5;18.9500007629;26.6749992371;17;26.25;4;21.625;27.5;22;29.9035346508;
68;5;18.9500007629;25.6749992371;17;26.25;5;21.625;27.5;22;30.141512394;
69;5;18.9500007629;25.6749992371;17;27.25;5;21.625;27.5;22;30.3841423988;
70;5;19.9500007629;26.6749992371;18;27.2699999809;5;21.625;27.5;22;30.6303496361;
71;5;20.9500007629;27.6749992371;18;27.2901959419;5;21.625;27.5;23;30.8789830208;
72;5;20.9500007629;28.6749992371;19;27.3105818033;5;21.625;27.5;23;31.1288366318;
73;5;21.1886310577;27.6749992371;19;27.3311508894;5;21.625;27.5;23;31.3786706924;
74;5;20.9500007629;29.6749992371;19;27.3518965244;5;21.625;27.5;23;31.6272368431;
75;5;20.9500007629;27.6749992371;20;27.3728116751;5;21.625;27.5;23;31.8733024597;
76;5;20.9500007629;26.6749992371;20;27.3938889503;5;21.625;27.5;23;32.1156759262;
77;5;20.9500007629;26.0;19;27.4151208401;6;21.625;27.5;23;32.353228569;
78;4;18.9500007629;21.0;20;23.1864993572;7;21.625;27.5;20;36.8349161148;
79;4;18.9500007629;21.0;20;23.2080165148;7;22.625;28.5;20;37.0597963333;
80;5;18.9500007629;21.0;19;23.2296639681;7;23.625;29.5;20;38.3501403332;
81;5;18.9500007629;21.0;20;23.2514331341;7;23.8500003815;31.0;20;39.4152872562;
