Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;1;8.0;10.0;6;20.0;
6;1;8.55000019073;8.5;5;17.0;1;9.0;10.0;6;20.0;
7;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.0;
8;1;8.82499980927;8.5;5;17.0;1;9.5;10.0;6;20.3999996185;
9;1;8.82499980927;8.5;5;17.3400001526;1;9.59000015259;10.1999998093;6;20.7264003754;
10;1;8.9015007019;8.67000007629;4;17.6278438568;1;9.66343975067;10.3632001877;6;20.9903717041;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;9.72283363342;10.7951860428;5;23.0419120789;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.184431076;11.0209560394;5;23.9543504715;
13;1;9.22696018219;9.39324569702;5;19.5780620575;2;11.9568338394;11.4571752548;5;24.7025904655;
14;1;11.0206890106;9.78903102875;5;20.2480106354;2;13.9568338394;11.8107032776;5;25.3068172932;
15;1;12.0206890106;10.1240053177;5;20.8052330017;2;15.9568338394;12.0916318893;5;25.789717555;
16;1;13.0206890106;10.4026165009;5;21.2618598938;2;16.9854335785;12.3113050461;5;26.1736010313;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;17.9954986572;12.4808797836;5;26.2577478886;
18;1;15.0206890106;10.8157100677;5;21.9274635315;2;19.0058269501;12.5;6;26.3048160076;
19;1;16.0206890106;10.9637317657;5;22.0;2;19.9185829163;12.5;6;26.3530313969;
20;1;16.9500007629;11.0;6;22.0;2;19.9294319153;12.5;6;26.4023760557;
21;1;16.9500007629;11.0;6;22.0;2;19.9405345917;12.5;6;26.4528282881;
22;1;16.9500007629;11.0;7;22.0;2;19.9518871307;12.5;7;26.5043625832;
23;1;16.9500007629;11.0;7;22.0;2;19.9634819031;12.5;7;26.5569496155;
24;1;16.9500007629;11.0;7;22.0;2;19.9753131866;12.5;7;26.6105561256;
25;1;16.9500007629;11.0;7;22.0;2;19.9873752594;12.5;7;26.6651450396;
26;1;16.9500007629;11.0;8;22.0;2;19.9996566772;12.5;8;26.72067523;
27;1;16.9500007629;11.0;9;22.0;2;20.0121517181;12.5;9;26.7771017551;
28;1;16.9500007629;11.0;9;22.0;2;20.024848938;12.5;9;26.8343759775;
29;1;16.9500007629;11.0;9;22.0;2;18.0377349854;13.5;9;26.8924454451;
30;1;16.9500007629;11.0;10;22.0;2;17.0508003235;14.5;9;26.9512542486;
31;1;16.9500007629;11.0;10;22.0;2;16.064031601;15.5;9;27.0107431412;
32;1;16.9500007629;11.0;10;22.0;2;15.0774173737;16.5;11;27.0708494186;
33;2;14.9500007629;12.0;8;31.9504966736;2;14.4659414291;17.5;11;27.1315076351;
34;2;14.9500007629;14.0;8;32.3534421921;2;14.4795894623;18.5;11;27.1926498413;
35;2;14.9500007629;16.0;8;32.7309865952;2;14.4933462143;19.5;12;27.2542052269;
36;2;14.0;18.0;8;33.0817842484;2;14.5071964264;20.5;12;27.3161010742;
37;2;14.0;20.0;8;33.4051742554;2;14.5211229324;21.5;12;27.3782629967;
38;2;14.0;22.0;8;33.7011184692;2;14.5351085663;22.5;11;27.4406147003;
39;2;14.0;24.0;9;33.9701137543;2;14.5491380692;23.5;11;27.5030794144;
40;2;14.0;26.0;9;34.2130937576;2;14.5631923676;24.5;12;27.5655794144;
41;2;14.0;28.0;9;34.4313306808;2;14.577255249;25.5;12;27.628036499;
42;2;14.0;29.7019309998;10;34.6263370514;2;14.5913085938;26.5;12;27.690372467;
43;2;14.0;30.8384361267;10;34.799779892;2;14.6053333282;27.5;13;27.7525100708;
44;2;14.0;31.9598464966;12;34.9534053802;2;14.6193141937;28.5;14;27.8143725395;
45;2;14.0;33.0673828125;12;35.0;2;14.633234024;29.5;14;27.8758842945;
46;2;14.0;34.0999984741;12;35.0;2;15.6470737457;27.5;14;27.936971426;
47;2;14.0;35.0999984741;13;35.0;2;14.6608181;28.5;14;27.9975619316;
48;2;14.0;36.0999984741;13;35.0;2;14.674451828;29.5;14;28.0575861931;
49;2;14.0;37.0999984741;14;35.0;2;15.68795681;27.5;14;28.1169772148;
50;2;14.0;38.0999984741;14;35.0;2;14.7013196945;28.5;15;28.1756706238;
51;2;14.0;39.0999984741;15;35.0;2;15.7145261765;27.5;15;28.2336053848;
52;2;15.0;37.0999984741;15;35.0;2;16.7275619507;27.5;16;28.2907235622;
53;2;14.0;38.0999984741;16;35.0;2;17.0;27.5;16;28.346971035;
54;2;14.0;39.0999984741;16;35.0;2;18.753068924;27.5;17;28.4022974968;
55;2;15.0;37.0999984741;16;35.0;2;19.7655162811;27.5;17;28.4566559792;
56;2;17.0;34.0999984741;17;35.0;2;19.625;27.5;18;28.5100040436;
57;2;19.0;32.0999984741;17;35.0;2;19.625;27.5;18;28.5623030663;
58;3;20.9249992371;30.0999984741;16;47.75;2;19.625;26.9936122894;19;28.6135182381;
59;3;22.875;30.0;17;48.3874998093;2;20.438041687;23.9936122894;20;28.6636190414;
60;3;23.875;30.0;18;48.9715299606;2;19.625;23.9936122894;22;28.7125790119;
61;3;24.875;30.0;18;49.4994401932;2;19.625;24.9936122894;19;28.7603754997;
62;3;25.875;30.0;19;49.9707527161;2;20.4710845947;22.9936122894;17;28.8069901466;
63;4;27.875;31.0;19;51.3868265152;2;19.625;23.9936122894;18;28.8524079323;
64;4;29.875;31.0;19;51.8254435062;2;19.625;24.9936122894;18;28.8966178894;
65;4;30.875;31.0;20;52.2202007771;2;20.501739502;22.9936122894;19;28.9396123886;
66;5;32.1348342896;31.0;19;52.5756636858;2;19.625;23.9936122894;19;28.9813876152;
67;5;33.15391922;31.0;19;52.8966536522;2;20.5208129883;22.5;19;29.0;
68;5;33.6293258667;31.0;20;53.1749849319;2;20.5249996185;22.5;20;29.0;
69;5;33.4124984741;32.0;20;53.2758028507;2;20.5249996185;22.5;20;29.0;
70;5;33.7558059692;31.0;20;53.3822153807;2;20.5249996185;22.5;20;29.0;
71;5;33.7797470093;31.0;20;53.4943124056;2;20.5249996185;22.5;21;29.0;
72;5;33.8049697876;31.0;20;53.6121526957;2;20.5249996185;22.5;21;29.0;
73;5;33.8314819336;31.0;20;54.7357594967;2;20.5249996185;22.5;21;29.0;
74;6;34.8592987061;32.0;18;54.9051165581;2;20.5249996185;22.5;21;29.0;
75;6;35.4124984741;34.0;19;55.0813481808;3;20.5249996185;22.5;16;44.0;
76;6;36.1620521545;34.0;19;55.2643494606;3;21.5249996185;23.5;17;44.75;
77;6;36.2032318115;35.0;19;55.4539619684;3;22.5249996185;24.5;17;45.4193744659;
78;6;36.245891571;36.0;19;56.9828737974;3;23.5249996185;25.5;17;46.0072898865;
79;6;34.5261917114;37.0;20;58.305986762;3;24.5249996185;26.5;17;46.5162696838;
80;6;35.1308059692;37.595123291;21;59.4504723549;3;25.5249996185;27.5;18;46.9513263702;
