Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;1;8.0;10.0;5;20.0;
6;2;8.55000019073;8.89999961853;3;18.0;1;9.0;10.0;4;20.0;
7;2;9.05000019073;8.5;3;18.0674999952;1;9.5;10.0;4;20.0;
8;2;9.06518745422;8.5;3;18.1388356686;1;9.5;10.0;4;20.3999996185;
9;2;9.08123779297;8.5;3;18.5655144453;1;9.59000015259;10.1999998093;4;20.7264003754;
10;2;9.17724132538;8.67000007629;2;18.9455717802;1;9.66343975067;10.3632001877;4;20.9903717041;
11;2;9.26275348663;8.81392192841;2;19.2853912115;1;9.72283363342;10.4951858521;4;22.0419120789;
12;2;9.33921337128;8.93486309052;2;20.3484560251;1;9.95943069458;11.0209560394;3;22.9143505096;
13;2;9.57840251923;9.39324569702;2;21.2991602421;1;11.7228336334;11.4571752548;3;23.6214065552;
14;2;11.4079360962;9.78903102875;2;22.1417161226;1;12.7228336334;11.8107032776;3;24.1832637787;
15;2;13.4079360962;10.1240053177;2;22.8855876923;1;13.7228336334;12.0916318893;3;24.6226100922;
16;2;15.4079360962;10.4026165009;2;23.5433773994;1;14.7228336334;12.3113050461;3;24.9617595673;
17;2;16.5340309143;10.6309299469;3;24.1289627552;1;15.7228336334;12.4808797836;3;25.0;
18;3;17.5826358795;10.8157100677;3;24.6560902596;1;16.7228336334;12.5;4;25.0;
19;3;18.0206890106;10.9637317657;3;24.9747862816;1;17.625;12.5;4;25.0;
20;3;19.6193275452;11.0;4;25.2358300686;1;17.625;12.5;4;25.0;
21;3;19.678062439;11.0;5;25.5113341808;1;17.625;12.5;4;25.0;
22;3;18.9500007629;12.0;4;25.8006212711;1;17.625;12.5;5;25.0;
23;3;18.9500007629;12.9003105164;4;26.1027469635;1;17.625;12.5;5;25.0;
24;3;18.9500007629;13.0513734818;5;26.4164943695;1;17.625;12.5;5;25.0;
25;3;18.9500007629;13.2082471848;5;26.7403783798;1;17.625;12.5;6;25.0;
26;3;18.9500007629;13.3701896667;5;27.072660923;1;17.625;12.5;6;25.0;
27;3;18.9500007629;13.5363302231;5;27.4113798141;1;17.625;12.5;7;25.0;
28;3;18.9500007629;13.7056903839;6;27.754386425;1;17.625;12.5;8;25.0;
29;3;18.9500007629;13.8771934509;6;28.0993971825;1;17.625;12.5;8;25.0;
30;3;18.9500007629;14.0496988297;7;28.4440498352;1;17.625;12.5;8;25.0;
31;3;16.9500007629;16.049697876;7;28.7859678268;1;15.625;13.5;8;25.0;
32;3;15.9500007629;18.049697876;8;29.1228256226;2;14.625;14.5;7;25.0;
33;3;14.9500007629;20.049697876;8;29.4524111748;2;13.625;15.5;7;25.0;
34;3;14.0;21.7071704865;8;29.772685051;2;12.625;16.5;7;25.0;
35;3;14.0;22.9954166412;9;30.081829071;2;12.0;17.5;7;25.0;
36;3;14.0;24.273645401;10;30.3782844543;2;12.0;18.5;7;25.0;
37;4;14.0;25.5404567719;9;35.6607761383;2;12.0;19.5;7;25.0;
38;4;15.0;26.7946987152;9;36.0783267021;2;12.0;20.5;7;25.0;
39;4;16.0;28.0354938507;10;36.4770298004;2;12.0;21.5;7;25.0;
40;4;17.0;29.2622299194;10;36.8561229706;2;12.0;22.5;7;25.0;
41;4;17.6319885254;30.4745483398;11;37.2151460648;2;12.0;23.5;9;25.0;
42;5;17.6737670898;31.672328949;10;37.5539169312;2;12.0;24.5;9;25.0;
43;5;17.7142848969;32.855670929;11;37.872502327;3;13.0;26.2000007629;8;26.0;
44;5;17.7534694672;34.0248451233;11;38.1711812019;3;14.0;26.5;10;26.0399999619;
45;5;17.7912578583;35.1802902222;12;38.4504108429;3;14.0;27.5;10;26.0811839104;
46;6;18.8276062012;33.322555542;9;53.7107934952;3;14.0;28.5;10;26.1235535145;
47;6;18.0;32.322555542;9;54.7030444145;3;14.0;29.5;11;26.1671074629;
48;6;18.0;34.322555542;9;56.5950622559;3;15.0;27.5;12;26.211841464;
49;6;20.0;36.9225540161;10;57.3541382551;3;14.0;28.5;12;26.2577478886;
50;6;22.0;38.3170013428;10;58.0334194899;4;14.0;29.5;10;36.3048160076;
51;6;24.34324646;40.3170013428;10;58.6381163597;4;16.0;28.5;10;36.7530310154;
52;7;26.36677742;43.3170013428;9;59.1750713587;4;16.0;30.5;11;37.1767758131;
53;7;28.3916358948;46.3170013428;10;59.6519637108;4;16.0;32.5;12;37.5747669935;
54;7;31.0059585571;49.3170013428;12;60.0766710043;4;17.0;31.5;12;37.9463973045;
55;7;33.0602912903;51.6749992371;12;60.3316155672;4;16.0;33.0768127441;13;38.2916679382;
56;7;33.2244873047;50.6749992371;15;60.4331297874;4;17.0;33.0768127441;13;38.6110987663;
57;8;33.254940033;49.6749992371;14;60.5394508839;4;18.0;34.0768127441;14;38.9056330919;
58;8;32.75;48.6749992371;15;60.6505856514;4;19.0;35.0768127441;15;39.1765363216;
59;8;33.3201751709;47.6749992371;15;60.7665102482;4;20.0;36.0768127441;15;39.4252989292;
60;8;33.3549537659;46.6749992371;16;60.8871679306;4;21.0;37.0768127441;16;39.6535516977;
61;9;33.3911514282;45.6749992371;15;61.0124664307;4;21.625;36.6276702881;16;39.8629931211;
62;9;33.4287414551;45.6749992371;16;61.1422762871;4;21.625;35.6882171631;19;39.9512542486;
63;8;25.7676830292;40.6749992371;16;42.2764284611;5;21.625;34.7000007629;16;59.0107431412;
64;8;25.8079299927;40.6749992371;17;42.4147143364;5;22.625;34.7000007629;16;59.0708494186;
65;8;25.8494148254;40.6749992371;17;42.5568845272;5;23.625;34.7000007629;17;59.1315076351;
66;8;25.8920669556;40.6749992371;17;42.7026493549;5;23.625;35.7000007629;18;59.1926498413;
67;8;25.9357948303;40.6749992371;17;43.8516800404;5;23.625;36.7000007629;20;59.2542052269;
68;8;26.9805049896;41.6749992371;17;44.0336101055;5;24.625;37.7000007629;20;59.3161010742;
69;8;28.0260829926;42.6749992371;16;44.2186300755;5;25.625;37.7000007629;20;59.3782629967;
70;8;28.311044693;43.6749992371;17;44.4063010216;5;26.625;37.7000007629;21;59.4406147003;
71;8;28.3650093079;44.6749992371;18;44.5961558819;5;27.625;37.7000007629;22;59.5030794144;
72;8;28.4195842743;45.6749992371;18;45.7380405664;5;28.625;37.7000007629;23;59.5655794144;
73;8;26.488319397;46.8926887512;18;46.7328746319;5;29.3250007629;37.7000007629;24;59.628036499;
74;8;27.5581226349;46.6864700317;17;47.5999237299;5;29.3250007629;37.7000007629;24;59.690372467;
75;8;28.6287651062;47.0766830444;18;48.3584805727;5;29.3250007629;37.7000007629;25;59.7525100708;
76;8;29.1360836029;47.4037895203;18;48.8340622187;5;29.3250007629;37.7000007629;25;59.8143725395;
77;8;30.2216014862;45.4347267151;19;49.2315294743;5;29.3250007629;37.7000007629;25;59.8758842945;
78;8;31.2933044434;44.4347267151;18;49.5794026852;5;29.3250007629;37.7000007629;25;59.936971426;
79;8;29.3648605347;45.4347267151;18;49.8295097351;5;29.3250007629;37.7000007629;25;59.9975619316;
