Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;2;8.0;12.3000001907;5;21.0;
4;1;7.55000019073;10.3000001907;5;17.0;2;8.14999961853;11.0;4;21.0900000334;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.16349983215;10.0;4;21.1871190071;
6;1;8.55000019073;8.5;5;17.0;2;9.26710128784;10.0;4;21.2917383909;
7;1;8.82499980927;8.5;5;17.0;2;9.79064083099;10.0;4;21.4042263031;
8;1;8.82499980927;8.5;5;17.0;2;9.81595134735;10.0;4;21.9389723539;
9;1;8.82499980927;8.5;5;17.3400001526;2;9.93626880646;10.1999998093;4;22.4109756947;
10;1;8.9015007019;8.67000007629;5;17.6278438568;2;10.0424690247;10.3632001877;4;22.831872344;
11;1;8.96626472473;8.81392192841;5;17.869726181;2;10.1371707916;10.4951858521;4;24.1073114872;
12;1;9.02068901062;8.93486309052;5;18.786491394;2;10.4241456985;11.0209560394;4;25.2262470722;
13;1;9.22696018219;9.39324569702;6;19.5780620575;2;12.2430105209;11.4571752548;4;26.2035200596;
14;1;11.0206890106;9.78903102875;6;20.2480106354;2;14.2430105209;11.8107032776;4;27.060199976;
15;2;13.0206890106;10.5240049362;5;21.8052330017;2;16.2430095673;12.0916318893;4;27.819549799;
16;2;15.0206890106;10.8026161194;5;22.3693598509;2;17.4421443939;12.3113050461;4;28.5040667057;
17;2;16.0206890106;11.0739297867;5;22.8567857742;2;17.7228336334;13.4808797836;4;28.912750721;
18;2;17.2963962555;10.8157100677;5;23.2817944288;2;19.6032028198;12.5;5;29.3074398041;
19;2;18.3254127502;10.9637317657;5;23.4951226711;2;19.625;13.5;5;29.7249407768;
20;2;18.9500007629;11.5980491638;5;23.6484457254;2;20.625;12.5;6;30.1631817818;
21;2;18.9500007629;11.6593780518;6;23.8149644136;3;20.7867164612;12.5;5;30.6194429398;
22;3;18.9500007629;11.9074821472;6;38.9952818155;3;20.8893737793;12.5;5;31.0903835297;
23;3;18.3989391327;12.0;6;39.9399158955;3;20.9953365326;12.5;6;31.5721096992;
24;3;18.4427318573;13.0;6;40.8186480999;3;19.625;13.5;6;32.0602788925;
25;3;18.4898376465;14.0;6;41.6309130192;3;20.625;12.5;6;32.550242424;
26;3;18.5903148651;15.0;6;42.3793344498;3;21.3238048553;12.5;6;33.0372152328;
27;3;19.6441898346;16.0;6;43.0688297749;3;19.625;13.5;5;33.516456604;
28;3;20.7014389038;17.0;6;43.7057116032;3;19.625;14.5;5;33.9834604263;
29;4;21.7619895935;18.0;5;44.2968757153;3;17.625;16.5;5;34.4341192245;
30;4;22.0;20.0;6;44.8491504192;3;16.625;18.5;5;34.8648700714;
31;4;23.0;22.0;7;45.2751159668;3;15.625;20.5;6;36.2727956772;
32;4;24.0;24.0;8;45.5946760178;3;15.625;19.5;6;36.8256834745;
33;4;24.5499992371;26.0;9;45.9234399796;3;16.0;19.5;6;37.3789539337;
34;4;24.5499992371;27.4310951233;9;46.2595415115;3;16.0;19.5;6;37.9353482723;
35;4;24.5499992371;28.733587265;10;46.6009097099;3;16.0;19.5;6;38.4984508753;
36;4;24.5499992371;30.0408191681;11;46.9453148842;3;16.0;20.5;7;39.0725178719;
37;5;24.5499992371;31.3507843018;11;49.1879409552;3;16.0;21.5;7;39.6622588634;
38;5;25.5499992371;32.6613807678;11;49.6329358816;3;16.0;22.5;8;40.2725579739;
39;5;26.5499992371;33.9704666138;12;50.0773041248;4;16.0;23.5;6;40.9081499577;
40;5;27.5499992371;35.2759246826;14;50.5186722279;4;16.0;24.5;6;41.5732519627;
41;5;28.5410938263;36.5757102966;14;50.9547908306;4;16.0;25.5;7;42.2711658478;
42;6;29.6413993835;34.8679122925;12;71.3835859299;4;16.0;26.5;8;42.9413113594;
43;6;29.7444267273;36.1507987976;14;73.0032024384;5;16.0;27.5;7;43.586581707;
44;6;32.8500175476;35.1507987976;16;74.429633379;5;16.0;28.5;7;44.2800674438;
45;6;34.8787002563;37.0;16;75.6667044163;5;16.0;29.5;8;45.0160870552;
46;6;36.0505752563;39.0;18;76.7286119461;5;17.0;27.5;8;45.7867279053;
47;6;37.2209510803;41.0;18;77.6354854107;5;16.0;28.5;9;47.5820074081;
48;6;38.3394699097;43.0;19;78.4095888138;5;17.0;30.2000007629;8;48.4802607298;
49;6;36.454750061;43.0;19;79.0571408272;5;19.0;28.2630004883;7;49.3858571053;
50;6;37.5712089539;41.0;20;79.3824796677;5;20.2671012878;30.2630004883;7;51.2861069441;
51;6;38.6885604858;40.0;20;79.6929876804;5;23.0;33.2630004883;7;52.1988193989;
52;6;38.9892578125;39.0;20;79.9888854027;5;26.0;36.2630004883;7;53.0836846828;
53;6;39.1445121765;38.0;21;80.2705049515;5;27.9249992371;39.2630004883;7;53.9317275286;
54;6;39.2965393066;37.0;21;80.5382633209;5;28.9221878052;41.5;8;54.7363241911;
55;6;37.4451980591;38.0;22;80.7926373482;6;26.5499992371;42.5;8;55.4933632612;
56;6;36.5903663635;39.0;22;80.9711122513;6;26.0613479614;40.5;8;56.201153636;
57;6;35.7066688538;38.0;22;81.098965168;6;26.0965213776;39.5;11;56.8601343632;
58;6;36.4140701294;38.0;23;81.2251300812;6;26.1337909698;38.5;11;57.472454071;
59;6;37.5276184082;39.0;23;81.3493089676;6;25.625;38.5;12;58.0414984226;
60;6;37.639377594;40.0;22;81.4712224007;6;26.2146263123;37.5;13;58.5714228153;
61;6;37.7490997314;41.0;23;84.0506830215;6;25.625;38.5;14;59.0667432547;
62;6;36.1024284363;43.0;25;86.1620535851;6;26.3036365509;37.5;14;59.5319998264;
63;6;37.410785675;43.595123291;25;87.8703985214;6;25.625;38.5;16;59.87859869;
64;6;38.6788406372;44.8049659729;26;89.2429699898;6;25.625;39.5;17;60.1412174702;
65;6;39.34765625;45.9690628052;26;89.9874401093;6;26.4510192871;37.5;17;60.410751462;
66;6;38.5433502197;44.9690628052;26;90.2261257172;6;25.625;37.5;19;60.6863008738;
67;6;38.6266555786;44.9690628052;26;90.4121332169;6;25.625;37.5;19;60.9668587446;
68;6;35.7069969177;46.9690628052;27;90.4980707169;7;25.625;37.5;19;61.2513247728;
69;6;34.7843437195;49.9690628052;25;90.5806479454;7;25.625;37.5;20;61.5385215282;
70;6;34.4725837708;50.9690628052;24;90.6598567963;7;26.625;37.5;17;61.8272160292;
71;6;34.5438728333;52.9690628052;25;90.7357068062;7;27.625;37.5;17;62.1161403656;
72;6;34.6121368408;54.7690620422;25;90.8082227707;7;28.5499992371;37.5;17;62.4040173292;
73;6;34.6774024963;55.7690620422;25;90.8774437904;7;28.5499992371;37.5;18;63.0795850754;
74;6;34.7397003174;57.7690620422;25;90.9434213638;7;28.6377506256;37.5;12;65.467995882;
75;6;34.799079895;57.7690620422;26;91.0;7;26.8627510071;39.0;13;67.5020899773;
76;6;34.8500022888;58.7690620422;26;91.0;8;26.0382518768;40.3899993896;14;69.2221419811;
77;6;34.8500022888;59.7690620422;26;91.0;8;26.1592674255;41.6872596741;14;70.6727795601;
