Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;2;6.0;14.5;3;21.0;
2;1;7.0;12.3000001907;4;17.0;2;7.15000009537;13.0;3;21.0599999428;
3;1;7.55000019073;11.3000001907;4;17.0;2;8.15900039673;12.0;3;21.1229639053;
4;1;7.55000019073;10.3000001907;4;17.0;2;8.16844463348;11.0;2;21.1889609098;
5;1;7.55000019073;9.30000019073;4;17.0;2;8.17834377289;10.0;2;21.2580518723;
6;1;8.55000019073;8.5;4;17.0;2;9.0;10.629026413;2;21.3302885294;
7;1;8.82499980927;8.5;4;17.0;2;9.5;10.6651439667;2;21.4057120085;
8;2;8.82499980927;8.89999961853;3;18.0;2;9.5;10.7028560638;2;21.8984082937;
9;2;9.05000019073;8.5;3;18.3950001001;2;9.59000015259;10.9492044449;2;22.3222295046;
10;2;9.1388759613;8.67000007629;3;18.740288496;2;9.66343975067;11.1611146927;2;22.688400507;
11;2;9.21656513214;8.81392192841;3;19.0421043634;2;9.72283363342;11.3442001343;2;23.8978910446;
12;2;9.28447437286;8.93486309052;3;20.0447770357;2;9.95943069458;11.9489459991;3;24.9400405884;
13;2;9.51007461548;9.39324569702;4;20.9274691343;2;11.7228336334;12.4700202942;4;25.8288884163;
14;2;11.3243055344;9.78903102875;3;21.6939083338;2;13.7228336334;12.9144439697;4;26.5848388672;
15;2;13.3243055344;10.1240053177;3;22.3531258106;2;15.7228336334;13.2924194336;4;27.2306828499;
16;2;15.0206890106;11.0217733383;3;22.9173638821;2;16.7228336334;13.6153411865;5;27.7886998653;
17;2;16.3931770325;10.6309299469;3;23.4002350569;2;17.7228336334;13.8943500519;5;28.0579879284;
18;2;17.0206890106;11.5232362747;3;23.8153406382;2;18.7228336334;14.0289936066;6;28.3008537292;
