Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;2;7.0;13.6999998093;3;18.0;1;6.0;14.0;4;20.0;
2;2;9.0;12.3000001907;3;18.0900000334;1;7.0;13.0;6;20.0;
3;2;10.5500001907;11.3000001907;3;18.1871190071;1;8.0;12.0;6;20.0;
4;2;10.7280683517;10.3000001907;3;18.2917383909;1;8.0;11.0;6;20.0;
5;2;11.8406410217;9.30000019073;3;18.4042263031;1;8.0;10.0;6;20.0;
6;2;12.1409511566;8.5;3;18.5249304771;1;9.0;10.0;6;20.0;
7;2;12.1681089401;8.5;3;19.0094188452;1;9.5;10.0;6;20.0;
8;2;12.2771196365;8.67000007629;3;19.4530290365;1;9.5;10.0;6;20.3999996185;
9;2;12.3769311905;8.81392192841;3;20.6404886246;2;9.59000015259;10.5;5;21.7264003754;
10;2;12.644109726;9.28741931915;3;21.7296330929;2;9.88844013214;10.3632001877;5;21.9903717041;
11;2;12.889166832;9.69840240479;3;22.7240405083;2;9.94783401489;10.4951858521;5;23.0819120407;
12;2;14.889166832;10.0478544235;3;23.632846117;2;10.1934309006;11.0209560394;5;23.99553442;
13;2;16.8891677856;10.3396730423;3;24.4685361385;2;11.9660997391;11.4571752548;5;24.7449600697;
14;2;17.3642807007;11.579621315;4;25.2449059486;2;13.9660997391;11.8107032776;5;25.3503712416;
15;2;18.3642807007;12.2528352737;4;25.97544384;2;15.9660997391;12.0916318893;5;25.8344515562;
16;2;19.3642807007;12.5763235092;4;26.5618309975;2;16.9954986572;12.3113050461;5;26.2195074558;
17;2;20.3642807007;12.8247327805;4;27.038002491;2;18.0058269501;12.4808797836;5;26.3048160076;
18;2;21.3642807007;13.5190010071;4;27.539888382;2;19.0164165497;12.5;5;26.3530313969;
19;2;21.9500007629;13.769944191;6;28.0639681816;2;19.9294319153;12.5;5;26.4023760557;
20;2;21.9500007629;14.0319843292;6;28.605846405;2;19.625;12.920712471;6;26.4528282881;
21;2;22.9500007629;12.0319843292;6;29.1603512764;2;19.9518871307;12.5;7;26.5043625832;
22;2;21.9500007629;13.0319843292;6;29.7216978073;2;19.9634819031;12.5;7;26.5569496155;
23;2;21.9500007629;14.0319843292;7;30.283706665;2;19.9753131866;12.5;7;26.6105561256;
24;2;21.9500007629;15.0319843292;8;30.8400650024;2;19.9873752594;12.5;7;26.6651450396;
25;2;19.9500007629;16.4200325012;8;31.3846073151;2;19.9996566772;12.5;8;26.72067523;
26;2;18.9500007629;18.4200325012;9;31.9115896225;2;20.0121517181;12.5;9;26.7771017551;
27;2;17.9500007629;20.4200325012;10;32.4159317017;3;20.024848938;12.5;8;26.8343759775;
28;2;18.9500007629;19.4200325012;10;32.8934049606;3;19.625;13.2337503433;9;26.8924454451;
29;2;19.9500007629;19.4200325012;10;33.3407526016;3;18.0508003235;13.5;9;26.9512542486;
30;3;20.9500007629;20.4200325012;8;48.6473073959;3;17.064031601;14.5;9;27.0107431412;
31;3;22.9500007629;21.4200325012;8;49.7894201279;3;16.0774173737;15.5;9;27.0708494186;
32;3;23.9500007629;21.923412323;8;50.8174057007;3;15.0909414291;16.5;9;27.1315076351;
33;3;23.9500007629;22.2361373901;8;51.7303991318;3;14.4795894623;17.5;9;27.1926498413;
34;3;23.9500007629;22.5187721252;9;52.5316505432;3;14.4933462143;18.5;9;27.2542052269;
35;3;23.9500007629;22.7723426819;10;53.2275304794;3;14.5071964264;19.5;10;27.3161010742;
36;4;22.9500007629;21.7723426819;10;53.8264913559;3;14.5211229324;20.5;10;27.3782629967;
37;4;20.9500007629;23.7723426819;10;54.3381376266;3;14.5351085663;21.5;10;27.4406147003;
38;4;20.9500007629;22.7723426819;10;54.7724475861;3;14.5491380692;22.5;12;27.5030794144;
39;4;20.9500007629;21.7723426819;11;55.0;3;14.5631923676;23.5;12;27.5655794144;
40;4;21.9500007629;21.7723426819;11;55.0;3;14.577255249;24.5;12;27.628036499;
41;4;22.9500007629;22.7723426819;11;55.0;4;14.5913085938;25.5;12;27.690372467;
42;4;23.9500007629;25.7723426819;10;56.0;4;14.6053333282;26.5;12;27.7525100708;
