Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;5;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;5;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;5;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;5;17.0;2;8.0;10.3000001907;4;21.0;
6;1;8.55000019073;8.5;5;17.0;2;9.22500038147;10.0;4;21.0900000334;
7;1;8.82499980927;8.5;4;17.0;2;9.74524974823;10.0;4;21.1871190071;
8;1;8.82499980927;8.5;4;17.0;2;9.76710128784;10.0;4;21.7036092281;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.88331222534;10.1999998093;4;22.1564130783;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.98519229889;10.3632001877;4;22.557236433;
11;1;8.96626472473;8.81392192841;3;17.869726181;2;10.075378418;10.4951858521;4;23.8035871983;
12;2;9.02068901062;9.33486270905;2;19.786491394;2;10.3558073044;11.0209560394;4;24.8916251659;
13;2;9.45196056366;9.39324569702;3;20.6855620146;2;12.1677207947;11.4571752548;4;25.8364036083;
14;2;11.2698764801;9.78903102875;3;21.4733762741;2;14.1677207947;11.8107032776;4;26.6592981815;
15;2;13.2698764801;10.1240053177;3;22.159563899;2;15.7228336334;12.8344421387;3;27.3839819431;
16;2;15.0206890106;10.9443492889;3;22.7569825649;2;16.7228336334;13.1397161484;3;28.0334718227;
17;2;16.3570919037;10.6309299469;3;23.2798658609;2;18.4139690399;12.4808797836;3;28.407397747;
18;2;17.0206890106;11.4750881195;3;23.7424279451;2;18.7228336334;13.5;4;28.7683298588;
19;2;18.0206890106;11.6897172928;3;23.9952818155;2;19.625;13.6304988861;4;29.1538929939;
20;2;18.9500007629;11.7981128693;3;24.1899158955;2;19.625;13.7461681366;4;29.562889576;
21;2;18.9500007629;11.8759660721;3;24.399273634;2;19.625;12.5;5;29.9934945107;
22;2;18.9500007629;12.1996364594;4;24.6236231327;3;19.625;12.5;4;30.4432339668;
23;2;18.9500007629;12.3118114471;5;24.8630647659;3;19.625;12.5;5;30.9089989662;
24;2;18.9500007629;12.4315319061;5;25.1175034046;3;19.625;12.5;5;31.3870959282;
25;2;17.6514396667;12.0;5;25.3866217136;3;19.625;12.5;5;31.8733391762;
26;2;16.7119903564;13.0;5;25.6698577404;3;19.625;12.5;6;32.36317873;
27;2;15.775718689;14.0;5;25.9663875103;3;19.625;12.5;6;32.8518595695;
28;2;14.8924369812;15.0;6;26.2751159668;3;19.625;12.5;6;33.3346033096;
29;2;14.9619007111;16.0;6;26.5946760178;3;17.625;13.5;6;33.8067913055;
30;2;15.0338020325;17.0;6;26.9234399796;3;16.625;14.5;6;34.2641468048;
31;2;15.1077737808;18.0;7;27.2595415115;3;15.625;15.5;6;34.7028827667;
32;3;15.1833972931;19.0;6;56.3509097099;3;14.625;16.5;6;36.1198272705;
33;3;15.0;21.0;6;58.7078156471;3;15.0;18.2000007629;6;36.57249403;
34;3;16.0;23.0;7;60.5872011185;3;16.0;19.2420005798;6;37.002081871;
35;3;17.0;25.0;7;62.0459117889;3;17.0;20.286075592;7;37.4076031446;
36;3;18.0;27.0;8;63.1664643288;3;18.0;21.3322734833;7;37.7887248993;
37;4;19.0;29.0;7;74.0318732262;3;19.0;22.3806362152;7;38.145691514;
38;4;21.0;32.0;7;74.7810130119;3;19.0;23.4312019348;7;38.4792336226;
39;4;23.0;32.8679122925;8;75.4697337151;3;19.0;24.4839992523;6;38.7904667854;
40;4;25.0;34.1507987976;8;76.1195659637;3;19.0;25.5390453339;8;39.0807896852;
41;4;27.0;35.4228630066;8;76.7285242081;4;19.352399826;26.5;6;39.3517906666;
42;6;28.5744571686;36.6828422546;5;96.7955284119;4;20.0;27.5;7;39.6051625013;
43;6;28.5744571686;38.9297294617;6;98.2953195572;4;19.3914222717;28.5;7;39.8311642408;
44;6;31.0;38.1627998352;7;99.6024751663;5;19.0;30.5;7;39.9258141518;
45;6;31.4249992371;37.3815803528;7;100.726573944;5;19.0;32.5;7;40.0235335827;
46;6;32.4249992371;38.585849762;7;101.683480263;5;20.0;31.5;8;40.1242339611;
47;6;35.2708435059;37.585849762;8;102.492300034;5;19.0;33.5;7;40.2278065681;
48;6;37.3093147278;38.585849762;8;103.172960281;5;21.0;32.5;7;41.3341217041;
49;6;36.6215171814;42.0;9;103.539607048;5;24.525177002;33.5;8;41.4730288982;
50;6;37.6651611328;46.0;9;103.689875603;5;27.4746818542;34.5;8;41.6149480343;
51;6;38.6989707947;50.0;10;103.82665062;5;28.4997291565;35.5;9;42.759680748;
52;6;39.7297439575;51.0;11;103.950751305;5;29.9249992371;37.5;10;42.9970082045;
53;6;40.7576675415;52.0;11;104.0;5;32.17628479;38.5;12;45.1754565239;
54;6;40.7576675415;51.0;12;104.0;5;32.6322555542;39.3248138428;12;47.064147234;
55;6;42.3499984741;51.0;12;104.0;5;30.1697349548;41.3645858765;13;48.6975010633;
56;6;43.3999977112;51.0;12;104.0;5;29.3392047882;42.9937896729;13;50.1177738905;
57;6;44.3999977112;51.0;14;104.0;5;29.4239311218;45.0072174072;14;51.3672549725;
58;6;45.3499984741;51.0;14;104.0;5;31.466211319;41.2140960693;11;52.2192795277;
59;6;45.3499984741;51.0;14;104.0;5;32.5480461121;39.5;12;53.0190023184;
60;6;43.3499984741;53.0;14;104.0;5;32.5250015259;40.5;14;53.8039851189;
61;6;42.3499984741;55.0;14;104.0;5;34.0926628113;39.5;14;54.5383940935;
62;6;41.3499984741;57.0;13;104.0;5;34.3821792603;39.5;14;55.1445168257;
63;7;40.3999977112;58.6749992371;11;108.038749695;5;34.4627990723;39.5;14;55.7634464502;
64;7;41.3215637207;59.8926887512;13;111.081675529;5;34.5437889099;39.5;15;56.3923723698;
65;7;41.9918403625;61.0913467407;14;113.32461071;5;34.6245803833;39.5;15;57.0283625126;
66;7;42.4634246826;62.2717170715;15;114.905405998;5;34.7045822144;39.5;12;57.6684305668;
67;7;42.7714538574;63.4347267151;15;115.257139206;5;34.783241272;39.5;13;58.3096020222;
68;7;42.7999992371;64.5814208984;16;115.403264046;5;34.8600196838;39.5;12;58.9489781857;
69;7;42.7999992371;65.7129364014;16;116.5;5;34.9344329834;39.5;14;61.6779580116;
70;7;42.7999992371;65.8000030518;17;116.559999943;5;35.4474258423;40.0800018311;15;64.0549302101;
71;7;43.7999992371;66.8000030518;17;116.622963905;5;33.7801628113;40.5082702637;15;66.1371972561;
72;7;41.6500015259;69.8000030518;18;116.68896091;5;31.9185829163;41.8158721924;15;67.9152116776;
73;7;41.6500015259;72.8000030518;19;116.758051872;5;31.0014419556;43.0;16;69.2644555569;
74;7;41.6500015259;75.8000030518;20;116.830288529;5;30.2000007629;44.0;15;70.5315034389;
75;8;41.6500015259;78.4651489258;19;131.905712008;6;29.2000007629;43.0;14;71.5761299133;
76;8;42.9662857056;80.8000030518;20;133.034350872;7;29.2000007629;43.0;11;72.5851755142;
77;8;43.9839782715;83.8000030518;21;134.071197629;7;29.2000007629;44.0;9;73.5533928871;
