Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;13.3000001907;4;17.0;1;6.0;14.0;4;20.0;
2;1;7.0;12.3000001907;4;17.0;1;7.0;13.0;6;20.0;
3;1;7.55000019073;11.3000001907;4;17.0;1;8.0;12.0;6;20.0;
4;1;7.55000019073;10.3000001907;4;17.0;1;8.0;11.0;6;20.0;
5;1;7.55000019073;9.30000019073;4;17.0;2;8.0;10.3000001907;5;21.0;
6;1;8.55000019073;8.5;4;17.0;2;9.22500038147;10.0;5;21.0900000334;
7;1;8.82499980927;8.5;4;17.0;2;9.74524974823;10.0;5;21.1871190071;
8;1;8.82499980927;8.5;4;17.0;2;9.76710128784;10.0;5;21.7036092281;
9;1;8.82499980927;8.5;4;17.3400001526;2;9.88331222534;10.1999998093;5;22.1564130783;
10;1;8.9015007019;8.67000007629;4;17.6278438568;2;9.98519229889;10.3632001877;5;22.557236433;
11;1;8.96626472473;8.81392192841;4;17.869726181;2;10.075378418;10.4951858521;5;23.8035871983;
12;1;9.02068901062;8.93486309052;4;18.786491394;2;10.3558073044;11.0209560394;5;24.8916251659;
13;1;9.22696018219;9.39324569702;4;19.5780620575;2;12.1677207947;11.4571752548;5;25.8364036083;
14;1;11.0206890106;9.78903102875;4;20.2480106354;2;14.1677207947;11.8107032776;5;26.6592981815;
15;1;12.0206890106;10.1240053177;4;20.8052330017;2;16.1677207947;12.0916318893;5;27.3839819431;
16;1;13.0206890106;10.4026165009;4;21.2618598938;2;17.3441429138;12.3113050461;5;28.0334718227;
17;1;14.0206890106;10.6309299469;5;21.6314201355;2;18.4139690399;12.4808797836;5;28.407397747;
18;2;15.0206890106;10.8157100677;5;21.9274635315;2;19.4894981384;12.5;6;28.7683298588;
19;2;16.0206890106;10.9637317657;6;22.0;2;20.4728736877;12.5;6;29.1538929939;
20;2;16.9500007629;11.0;6;22.0;2;20.5596256256;12.5;6;29.562889576;
21;2;16.9500007629;11.0;6;22.0;2;20.6516494751;12.5;6;29.9934945107;
22;2;16.9500007629;11.0;6;22.0;2;20.7485351562;12.5;6;30.4432339668;
23;2;16.9500007629;11.0;7;22.0;2;20.8497276306;12.5;7;30.9089989662;
24;2;16.9500007629;11.0;7;22.0;3;20.9545249939;12.5;6;31.3870959282;
25;2;14.9500007629;12.0;7;22.0;3;21.0620956421;12.5;6;31.8733391762;
26;2;13.9500007629;13.0;7;22.0;3;19.625;13.5;6;32.36317873;
27;2;12.9500007629;14.0;8;22.0;3;19.625;14.5;6;32.8518595695;
28;2;12.0;15.0;8;22.0;3;19.625;15.5;6;33.3346033096;
29;2;13.0;13.0;8;22.0;3;17.625;17.5;6;33.8067913055;
30;2;14.0;12.0;8;22.0;3;16.625;19.5;7;34.2641468048;
31;2;15.0;11.0;8;22.0;3;15.625;21.5;7;34.7028827667;
32;2;16.0;11.0;8;22.0;3;14.625;23.2920188904;7;35.1198272705;
33;2;16.9500007629;11.0;8;22.0;3;14.0;24.5838794708;7;35.5124940872;
34;2;14.9500007629;12.0;8;22.0;3;14.0;25.858745575;7;35.8791179657;
35;2;13.9500007629;13.0;8;22.0;3;14.0;27.1153831482;7;36.2186422348;
36;2;12.9500007629;14.0;8;22.0;3;14.0;28.3530502319;8;36.530673027;
37;2;12.0;15.0;9;22.0;4;14.0;29.571472168;7;36.8154029846;
38;2;12.0;16.0;9;22.0;4;14.0;30.7707824707;7;37.0735216141;
39;2;12.0;17.0;9;22.0;4;14.0;31.9514656067;9;37.3061151505;
40;2;12.0;18.0;9;22.0;4;14.0;33.1142807007;9;37.5145664215;
41;2;12.0;19.0;9;22.0;4;14.0;34.2601966858;9;37.7004623413;
42;2;12.0;20.0;10;22.0;4;14.0;35.3903236389;11;37.8655099869;
43;2;12.0;21.0;10;22.0;4;14.0;36.505859375;11;38.0;
44;2;12.0;22.0;10;22.0;4;14.0;37.5999984741;12;39.0;
45;2;12.0;23.0;11;22.0;4;15.0;38.5999984741;13;39.0700000525;
46;2;12.0;24.0;11;22.0;4;17.0;36.5999984741;14;40.9141515493;
47;2;12.0;25.0;12;22.0;5;17.0;35.5999984741;12;52.4474639893;
48;2;12.0;26.0;12;22.0;5;18.0;34.5999984741;11;54.3045693636;
49;2;12.0;27.0;13;22.0;5;20.0;34.5999984741;12;55.9006285667;
50;2;12.0;28.0;13;22.0;5;22.0;34.5999984741;12;57.2733129263;
51;2;12.0;29.0;14;22.0;5;25.0;33.5999984741;12;58.1930209398;
52;2;12.0;30.0;15;22.0;5;27.7481479645;33.5999984741;13;59.0037150383;
53;2;13.0;28.0;16;22.0;5;29.852191925;33.5999984741;14;59.7434551716;
54;2;12.0;29.0;16;22.0;5;31.0396499634;33.5999984741;12;60.3784413338;
55;2;12.0;30.0;17;22.0;5;31.1575183868;34.5;14;60.8342964649;
56;2;13.0;28.0;18;22.0;5;31.2340011597;34.5;15;61.2564878464;
57;2;12.0;29.0;18;22.0;5;31.3018474579;34.5;15;61.6473255157;
58;2;12.0;30.0;19;22.0;5;31.3615932465;34.5;16;62.0094714165;
59;2;13.0;28.0;19;22.0;6;31.4138698578;34.5;14;73.8457510471;
60;2;12.0;29.0;20;22.0;6;32.4593505859;35.5;14;74.8490052223;
61;2;12.0;30.0;20;22.0;6;33.4987182617;36.5;15;75.6441733837;
62;2;12.0;31.0;21;22.0;6;33.5;37.5;16;76.3885042667;
63;2;12.0;32.0;21;22.0;6;33.5;38.5;16;77.0835878849;
64;2;12.0;33.0;22;22.0;7;34.5;40.5;16;78.727414608;
65;2;12.0;34.0;22;22.0;7;35.5;42.5;16;79.4498490095;
66;2;12.0;35.0;23;22.0;7;35.7542495728;44.5;16;80.1377221346;
67;2;13.0;33.0;22;22.0;7;35.7869720459;46.5;17;80.7950129509;
68;2;12.0;34.0;23;22.0;7;35.8234863281;48.5;17;81.4264957905;
69;3;12.0;35.0;20;54.0;7;35.5;50.5;12;82.0373674631;
70;3;14.0;34.0;21;55.9199981689;7;35.9092102051;50.5;12;82.9329259396;
71;3;16.0;34.0;22;57.3039360046;7;36.0265579224;51.5;12;85.7891142368;
72;4;18.0;34.0;22;58.2557525635;7;36.5181617737;53.0800018311;13;88.2167601585;
73;5;20.0;34.0;22;58.8881416321;7;36.9262771606;54.5082702637;8;90.2933814526;
74;5;21.9500007629;34.0;22;59.0;7;37.2673187256;55.8158721924;8;91.8898122311;
75;5;20.9500007629;35.0;24;59.0;7;37.5111160278;57.0;9;94.1423275471;
76;5;20.9500007629;36.0;24;59.0;7;38.6872215271;59.0;11;95.2237718105;
77;5;20.9500007629;37.0;24;59.0;8;36.8500022888;63.0;11;96.1525957584;
78;5;21.0;38.0;25;59.0;8;37.088634491;65.0;11;97.1389944553;
79;5;22.0;39.0;26;59.0;8;35.0956497192;69.0;13;98.1777842045;
80;5;23.0;40.0;26;59.0;8;34.1027946472;73.0;14;99.2610253096;
81;5;25.0;38.0;27;59.0;8;32.8500022888;74.1999969482;16;100.377969861;
82;5;25.0;39.0;27;59.0;8;32.8500022888;76.1999969482;16;101.515294552;
83;6;26.0;40.0;28;59.0;8;32.8500022888;78.1999969482;17;103.657655954;
84;6;28.0;38.0;29;59.0;8;34.8000030518;82.1999969482;20;104.818548679;
85;7;28.0;39.0;28;59.0;8;36.8000030518;86.1999969482;20;105.951972723;
86;7;29.0;40.0;28;59.0;8;36.8000030518;89.8627471924;21;107.042392135;
