Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;4;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;4;21.0;
4;1;9.0;11.5;6;23.0;1;8.14999961853;10.5;4;21.0;
5;1;9.60000038147;11.5;6;23.0;1;8.14999961853;10.5;4;21.0;
6;1;10.6000003815;11.5;6;23.0;1;9.14999961853;10.5;4;21.0;
7;1;11.6000003815;11.5;6;23.0;1;9.72500038147;10.5;4;21.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.72500038147;10.5;4;21.4200000763;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;12.1463851929;12.1106414795;5;25.0;1;9.8956489563;10.8792181015;4;22.0;
11;2;12.5000009537;12.0;5;26.2200007439;1;9.94999980927;11.0;4;23.5400009155;
12;2;14.4523849487;12.6000003815;5;27.1977963448;1;10.296500206;11.7700004578;4;24.8252849579;
13;2;16.4523849487;13.0788002014;5;27.9616857767;1;11.9499998093;12.4126424789;4;25.8616695404;
14;2;18.4523849487;13.4505519867;5;28.5468815565;2;13.9499998093;13.1308345795;3;27.6732940674;
15;2;19.4707298279;13.7328653336;5;28.9890253544;2;15.9499998093;13.3366470337;4;28.4539033175;
16;2;20.4769535065;13.943564415;5;29.1228116751;3;17.2110004425;13.6469516754;4;29.1033073664;
17;2;21.4832286835;14.0;5;29.1438889503;3;18.2523422241;13.879781723;5;29.5541238785;
18;2;22.4895515442;14.0;5;29.1651208401;3;19.2996788025;14.0;5;29.7941719294;
19;2;22.7495365143;14.0;5;29.1864993572;3;20.3536891937;14.0;5;30.0669906139;
20;2;22.7559490204;14.0;6;29.2080165148;3;20.7650718689;14.0;6;30.375654459;
21;2;22.7624053955;14.0;7;29.2296639681;3;20.8345222473;14.0;6;30.7230784893;
22;2;22.7688980103;14.0;7;29.2514331341;3;20.2999992371;14.8169231415;5;31.1118502617;
23;2;22.775428772;14.0;7;29.2733153105;3;20.2999992371;14.0;6;31.544028759;
24;2;22.781993866;14.0;7;29.2953014374;3;21.0974063873;14.0;6;32.0209121704;
25;2;22.3999996185;14.3885908127;5;29.3173824549;3;21.2047042847;14.0;5;32.5427899361;
26;2;22.7952136993;14.0;5;29.3395489454;3;21.3221263885;14.0;6;33.1086950302;
27;2;22.801864624;14.0;5;29.3617914915;3;21.4494552612;14.0;6;33.7161855698;
28;2;22.3999996185;14.6808958054;5;29.3841004372;3;21.5861415863;14.0;6;34.3611893654;
29;2;22.3999996185;14.6920499802;5;29.4064661264;3;21.7312660217;14.0;5;35.0379443169;
30;2;22.8219394684;14.0;5;29.428878665;3;19.8835372925;15.0;4;35.7390680313;
31;2;22.3999996185;14.7144393921;5;29.4513280392;3;19.0412902832;16.0;4;36.4557781219;
32;2;22.3999996185;14.7256641388;5;29.4738043547;3;18.2025489807;17.0;4;37.1782588959;
33;2;20.8421401978;15.0;4;29.4962974787;3;17.36510849;18.0;4;37.8961582184;
34;2;19.8488883972;16.0;4;29.5187973976;3;16.5266342163;19.0;3;38.5991659164;
35;2;20.3999996185;14.7593984604;2;29.5412938595;3;16.3848114014;20.0;3;39.2776012421;
36;2;21.3999996185;14.770647049;2;29.5637768507;3;16.5374603271;21.0;3;39.9229507446;
37;2;19.8691329956;15.0;2;29.5862361193;3;16.6826629639;22.0;3;40.5282850266;
38;2;18.875869751;16.0;4;29.6086617708;3;16.818862915;23.0;4;41.088514328;
39;2;17.882598877;17.0;4;29.6310436726;3;16.9449157715;24.0;4;41.6004695892;
40;2;16.8893127441;18.0;4;29.6533719301;3;17.0601062775;25.0;4;42.0628213882;
41;2;17.3999996185;16.8266868591;4;29.6756366491;3;17.1641349792;26.0;3;42.4758720398;
42;2;18.9026908875;15.0;5;29.6978281736;3;17.2570705414;27.0;4;42.8412618637;
43;2;19.9093475342;17.0;4;29.7199368477;3;18.3392829895;25.0;5;43.1616458893;
44;2;20.9159812927;19.0;5;29.7419531345;3;17.4113693237;26.0;5;43.4403705597;
45;2;21.9225845337;21.0;5;29.7638677359;3;17.4740829468;27.0;7;43.6811828613;
46;2;22.9291591644;23.0;6;29.7856714725;3;18.5282669067;25.0;8;43.8879890442;
47;2;22.9357013702;24.0;8;29.8073554039;3;17.574798584;26.0;8;44.0;
48;2;22.9422073364;24.0;9;29.8289107084;3;18.6000003815;25.0;9;44.0;
49;2;22.9486732483;24.0;9;29.8503289223;3;19.6000003815;25.0;9;44.0;
50;2;22.9550971985;24.0;9;29.8716015816;3;20.6000003815;25.0;10;44.0;
51;2;22.961479187;24.0;10;29.8927206993;3;21.6000003815;25.0;9;44.0;
52;2;22.9678153992;24.0;10;29.9136784077;3;22.6000003815;25.0;9;44.0;
53;2;22.9741039276;24.0;10;29.9344670773;3;23.6000003815;24.0;10;44.0;
54;2;22.9803390503;24.0;12;29.9550794363;3;23.8999996185;24.0;10;44.0;
55;3;22.9865226746;24.0;11;29.9755084515;3;23.8999996185;24.0;10;44.0;
56;3;22.9926528931;24.0;11;29.9957473278;3;23.8999996185;24.0;11;44.0;
57;4;22.9987239838;24.0;11;30.0;3;23.8999996185;24.0;11;44.0;
58;4;23.0;24.0;12;30.0;3;23.8999996185;24.0;10;44.0;
59;5;23.0;24.0;11;30.0;3;23.8999996185;24.0;11;44.0;
60;5;23.0;24.0;11;30.0;3;23.8999996185;24.0;11;44.0;
61;5;22.3999996185;25.0;10;30.0;3;23.8999996185;24.0;11;44.0;
62;5;22.3999996185;25.0;9;30.0;3;23.8999996185;24.0;12;44.0;
63;5;22.3999996185;25.0;3;30.0;4;23.8999996185;24.0;13;44.0;
64;5;22.3999996185;25.0;3;31.0;4;23.8999996185;24.0;14;44.0;
65;5;23.3999996185;26.0;3;31.0299999714;4;23.8999996185;24.0;14;44.0;
66;5;24.3999996185;27.0;3;31.0605909824;4;23.8999996185;24.0;14;44.0;
67;5;24.3999996185;28.0;3;31.091766119;4;23.8999996185;24.0;14;44.0;
68;5;24.3999996185;29.0;3;32.1235172749;4;23.8999996185;24.0;15;44.0;
69;5;26.0;30.0;3;33.6520699263;5;23.8999996185;24.0;12;44.0;
70;5;27.4274997711;32.2835350037;4;34.8429722786;5;23.8999996185;24.0;12;44.0;
71;5;28.0051288605;33.8350982666;4;35.7536082268;5;23.8999996185;24.0;12;44.0;
72;5;28.2750663757;34.6162643433;4;36.4461778402;5;23.8999996185;24.0;14;44.0;
73;5;28.4480667114;36.5446624756;5;36.8062348366;5;23.8999996185;24.0;14;44.0;
74;5;28.5413093567;36.665145874;7;36.9549287558;5;23.8999996185;24.0;14;45.3199996948;
75;5;28.5603504181;36.7011680603;7;37.1077022552;5;24.1970005035;24.4200000763;14;46.3582401276;
76;5;27.6000003815;38.4685668945;7;37.2645372152;5;24.4306030273;24.7314720154;14;47.1666984558;
77;5;27.6000003815;38.632270813;8;37.4253972769;5;24.6125068665;24.9579029083;15;48.5526294708;
78;5;27.6000003815;38.7126998901;9;37.5902267694;5;25.6993408203;26.0;15;48.8866807222;
79;5;27.6000003815;38.7951126099;10;37.746262908;5;26.7565040588;27.0;15;49.165536046;
80;5;27.6000003815;38.8731307983;10;37.8964421749;5;27.0622463226;28.0;16;49.2568495274;
81;5;27.6000003815;38.9482192993;10;38.0505874157;5;27.0827903748;29.0;16;49.3541692495;
82;5;27.6000003815;39.0252914429;12;38.2085613012;5;26.7999992371;30.0;15;49.4577066898;
83;5;27.6000003815;39.1042785645;13;38.3702026606;5;27.1279830933;30.0;15;49.5676511526;
84;5;27.6000003815;39.1851005554;13;38.535326004;5;27.152721405;30.0;16;49.6841644049;
85;5;27.6000003815;39.2676620483;12;38.7037215233;5;26.7999992371;31.0;15;49.8073750734;
86;5;27.6000003815;39.3518600464;10;38.8751554489;5;26.7999992371;32.0;15;49.9373728037;
87;5;27.6000003815;39.4375762939;11;39.0493710041;6;24.7999992371;34.0;14;50.0742022991;
88;5;27.6000003815;39.524684906;10;39.2260890007;6;23.7999992371;36.0;15;50.2178573608;
89;5;25.6000003815;40.6130447388;11;39.4050102234;6;22.7999992371;38.0;14;50.3682756424;
90;5;24.6000003815;41.702507019;12;39.5858161449;6;22.75;40.0;15;50.5253331661;
91;5;23.6000003815;42.7929077148;12;39.7681715488;6;22.75;42.0;15;50.6888401508;
92;5;22.6000003815;43.8840866089;14;39.9517269135;6;22.75;44.0;16;50.8585371971;
93;6;21.6000003815;44.9758644104;7;50.136121273;6;22.75;46.0;17;51.0340931416;
94;6;21.6000003815;47.0680618286;8;50.820984602;6;22.75;48.0;17;51.2151043415;
95;6;21.6000003815;49.1604919434;7;51.4784412384;6;22.75;50.0;18;51.4010946751;
96;6;20.6000003815;51.2529678345;8;52.1050312519;6;22.75;51.7005462646;19;51.5915186405;
97;6;20.0;53.3453063965;8;52.6983158588;6;22.75;52.7957611084;18;51.7857651711;
98;6;20.0;55.4373130798;8;53.256850481;6;22.75;53.8928833008;19;51.9831638336;
99;6;20.0;57.5288009644;8;53.7801001072;6;22.75;54.9915809631;19;52.1829924583;
100;6;20.0;59.6195907593;9;54.268317461;6;22.75;56.0914955139;20;52.3844876289;
101;6;20.0;61.7095031738;9;54.7223978043;6;22.75;57.1922454834;21;52.586853981;
102;6;20.0;63.7983703613;9;55.1437301636;6;22.75;58.2934265137;21;52.7892785072;
103;6;20.0;65.8860244751;10;55.5340533257;6;22.75;59.3946380615;21;52.9909415245;
104;6;21.0;64.9723205566;11;55.8953227997;6;22.75;60.4954719543;21;53.191031456;
105;6;21.0;64.0571136475;11;56.2296075821;6;23.75;58.5955162048;23;53.3887562752;
106;6;20.0;66.1402587891;11;56.4433245659;6;22.75;59.6943778992;23;53.5833573341;
107;6;21.0;65.2216644287;10;56.602398634;6;22.75;60.7916793823;23;53.7741208076;
108;6;23.0;59.5027389526;10;56.7575612068;6;23.75;58.8870620728;25;53.9603867531;
109;6;23.0;61.5526542664;11;56.9086503983;6;22.75;59.9801940918;25;54.1415596008;
110;6;23.4527378082;59.6414260864;12;57.0555300713;6;22.75;61.0707778931;24;54.3171124458;
111;6;23.4647407532;59.7069015503;13;57.1980888844;6;23.75;59.1585540771;25;54.4865932465;
112;6;24.4765090942;59.7700805664;13;57.3362414837;6;22.75;60.2432975769;25;54.6496276855;
113;6;25.4880332947;59.8309364319;12;57.4699251652;6;22.75;61.3248138428;25;54.8059186935;
114;6;25.875;59.8309364319;12;57.5991005898;6;23.75;59.402961731;26;54.9552459717;
115;6;26.1432266235;60.8309364319;13;57.7237489223;6;22.75;60.4776229858;26;55.0974636078;
116;7;25.7210769653;60.8309364319;10;57.8438723087;6;22.75;61.5487327576;26;55.2324953079;
117;7;25.875;61.0;11;57.9594910145;6;24.75;60.6162490845;24;56.3603301048;
118;7;25.7417831421;62.0;10;58.0706417561;6;24.75;64.1522293091;24;56.6610151529;
119;7;25.7517318726;64.0;10;58.1773767471;6;25.015499115;66.2367095947;26;56.9849267006;
120;7;25.2000007629;64.0;10;58.2313528061;6;24.0628128052;66.3162536621;26;57.3364819288;
121;7;26.875;65.0;10;58.25;6;24.1178970337;67.3909683228;26;57.7204266787;
122;7;27.875;65.0;11;59.25;6;25.1817817688;68.460975647;28;58.1417243481;
123;7;26.875;67.0;12;59.3999999762;7;24.2555351257;67.5264282227;28;58.6053848267;
124;7;28.2000007629;66.0;12;59.570775032;7;23.75;68.5875015259;28;59.0528378487;
125;7;27.271232605;68.0;12;59.7646545172;7;24.75;70.5999984741;28;59.539678812;
126;7;27.3293952942;70.0;14;59.9840574265;7;25.75;69.5999984741;29;60.0869245529;
127;8;27.875;69.0;13;60.2314370871;7;24.75;71.5999984741;26;60.696410656;
128;8;28.875;69.0;14;61.2079558372;7;24.75;73.5999984741;25;61.3681659698;
129;8;29.8986244202;69.4339981079;15;62.2220973969;7;25.75;72.5999984741;25;62.0999455452;
130;8;30.2000007629;70.8708267212;17;63.2714192867;7;24.75;74.5999984741;27;62.886841774;
131;9;31.2000007629;72.0496673584;16;64.3530454636;7;24.75;76.5999984741;28;63.7210559845;
132;9;32.2000007629;70.740776062;14;65.4636371136;7;25.75;75.4605255127;31;64.5919094086;
133;9;33.2000007629;72.1678619385;15;67.5993447304;7;24.75;76.8959503174;31;66.2061634064;
134;9;36.0201873779;72.5858840942;15;68.8157474995;7;25.75;76.3999557495;31;67.8306779861;
135;9;37.2000007629;74.9922637939;16;70.0507569313;7;25.75;74.9053649902;32;69.4389066696;
136;9;37.7999992371;77.384727478;18;71.2987056971;7;26.288734436;74.4049072266;32;71.0046949387;
137;9;37.7999992371;78.8485565186;21;72.5532124043;7;27.4846420288;74.8914642334;33;73.5040006638;
138;9;38.7192687988;78.2078552246;21;73.8072160482;7;27.4846420288;75.3585357666;33;75.9763951302;
139;9;38.7439575195;79.4615020752;22;75.053076148;7;31.4846420288;74.80052948;33;77.4091048241;
140;9;38.768535614;80.7830810547;20;76.2827558517;7;34.4846420288;75.2130508423;33;79.7346543074;
141;9;37.7999992371;83.0850219727;18;77.4880748987;7;37.1567687988;76.5930328369;35;81.0078815222;
142;9;37.7999992371;85.3672485352;20;78.6610326767;7;39.3382263184;75.5930328369;36;82.1713110209;
143;9;37.7999992371;87.0594024658;18;79.7941476107;7;38.4540901184;78.2970809937;36;83.2284997702;
144;9;38.7999992371;87.3030471802;14;80.8807982206;7;38.5549278259;81.2970809937;25;84.185970664;
145;8;37.7999992371;90.5282516479;10;81.9155108929;8;38.6417198181;84.2970809937;23;85.0522434711;
146;8;37.7999992371;93.7357788086;9;82.8941659927;8;39.7156982422;84.2970809937;24;85.8369572163;
147;8;37.7999992371;96.1434936523;10;83.7736303806;8;38.7782287598;87.2970809937;27;86.5501505136;
148;8;38.7999992371;96.2900466919;12;84.5181026459;8;38.8307037354;90.2970809937;28;87.0929678679;
149;8;38.978427887;97.7227706909;14;85.215729475;8;39.8499984741;90.2970809937;28;87.4083067179;
150;8;38.9998970032;99.7970733643;14;85.8666167259;8;36.8499984741;95.2970809937;30;87.6890002489;
151;8;39.0209007263;101.866691589;15;86.4718976021;9;36.8499984741;101.297080994;29;88.9789317846;
152;8;40.0414161682;100.931770325;16;87.0334994793;9;35.8499984741;105.297080994;29;89.4578546286;
153;8;39.0614280701;102.992477417;18;87.4839093685;9;36.0654983521;110.297080994;30;89.9757378101;
154;8;39.0809173584;105.0;17;87.8909406662;9;37.1128120422;115.930969238;32;90.5364843607;
155;8;39.0998802185;107.0;18;88.2680749893;9;36.1678962708;118.641090393;32;91.1442257166;
156;9;40.1182975769;105.113838196;19;88.5938632488;9;36.2317810059;120.795249939;32;91.8032159805;
157;9;39.1361732483;106.197975159;20;88.7727937698;9;37.3055343628;123.586547852;35;92.5176711082;
158;9;39.1534919739;107.282814026;21;88.9505939484;9;37.7999992371;123.823181152;36;93.2915427685;
159;9;40.170249939;105.368164062;20;89.1269681454;9;36.7999992371;127.064178467;36;94.1282176971;
160;9;37.7999992371;107.453819275;25;89.3016209602;9;36.7999992371;130.309051514;36;95.0301437378;
161;9;36.7999992371;108.539573669;26;89.4742617607;9;37.7999992371;130.557342529;39;95.9983932972;
162;9;37.2171897888;107.625205994;28;89.6221673489;9;36.7999992371;133.80847168;40;97.0321922302;
163;9;35.2250022888;109.710517883;29;89.7432823181;9;36.7999992371;137.061889648;41;98.1284584999;
164;9;38.2250022888;108.795303345;31;89.8633489609;9;37.7999992371;137.317047119;41;99.281421423;
165;9;41.2250022888;108.379348755;32;89.9820871353;9;36.7999992371;140.573287964;42;100.482401371;
166;9;43.6000022888;108.462463379;34;90.0992274284;9;36.7999992371;143.83001709;42;101.719828129;
167;9;45.6000022888;108.544464111;34;90.214515686;9;39.7999992371;141.382583618;43;103.97957015;
168;10;47.6000022888;108.625160217;35;90.3277130127;9;39.7999992371;142.638427734;43;105.425586343;
169;10;49.6000022888;108.704399109;36;90.438598156;9;38.7999992371;145.892883301;44;106.89114356;
170;10;51.6000022888;108.782020569;39;90.5469703674;9;40.3387336731;143.145355225;44;108.363660693;
171;10;52.6000022888;108.857879639;39;90.6526489258;9;41.3387336731;142.230133057;46;109.832153916;
172;10;53.6000022888;108.931854248;39;90.7554745674;10;40.3387336731;147.314193726;46;111.288143396;
173;10;54.6000022888;109.003829956;39;90.8553099632;10;44.3387336731;144.314193726;47;112.726206779;
174;10;55.6000022888;109.07371521;43;91.9520397186;10;44.5887336731;144.314193726;47;114.144108772;
175;10;57.6000022888;110.141433716;43;92.1355704069;10;44.5887336731;150.314193726;49;115.542468309;
176;10;59.6000022888;111.20690155;44;92.9229488373;10;49.5887336731;148.018234253;51;116.924040794;
177;10;60.6000022888;112.690078735;45;93.6449040174;10;50.5887336731;149.018234253;53;118.292731762;
178;11;61.5999984741;114.1222229;46;94.3038511276;11;50.5887336731;156.018234253;53;119.652476788;
179;12;62.5999984741;115.504737854;45;94.9041247368;11;55.5887336731;153.702316284;55;121.006140709;
180;12;63.5999984741;115.840438843;46;95.4513190985;11;55.5887336731;154.068206787;55;122.354570389;
181;12;64.5999984741;116.133003235;47;95.9517070055;11;53.8687362671;160.461654663;57;123.695919514;
182;13;65.5999984741;116.386642456;47;96.4117493629;11;58.037815094;154.878753662;58;124.916593552;
183;13;66.5999984741;116.605697632;47;96.7697088718;11;58.0999984741;153.314193726;59;126.064902782;
184;13;68.5999984741;118.386642456;47;97.9990956783;11;55.0999984741;157.314193726;60;127.211402893;
185;13;68.5999984741;120.386642456;47;99.3762905598;11;59.0999984741;153.314193726;60;129.33994627;
186;13;70.5999984741;123.386642456;48;99.9269036055;11;58.0999984741;159.314193726;62;130.594568372;
187;13;70.5999984741;124.386642456;49;100.544243217;11;62.0999984741;159.314193726;63;131.824367642;
188;13;69.5999984741;128.386642456;49;101.235483289;11;63.0999984741;159.314193726;64;133.019910812;
189;13;69.1870574951;132.386642456;50;102.008008242;11;63.0999984741;162.314193726;64;134.126524568;
190;13;69.4729919434;132.386642456;51;102.869159818;11;65.0999984741;162.314193726;65;135.13223815;
191;13;67.8037338257;135.386642456;51;103.825879574;11;66.0999984741;162.314193726;67;137.088911772;
192;13;67.1837768555;138.386642456;54;105.884233236;11;67.0999984741;167.018234253;68;138.043473125;
193;13;70.6170883179;136.091918945;54;107.108817101;11;70.0999984741;173.018234253;68;138.965952516;
194;13;72.1067199707;137.437927246;54;108.445024252;12;73.0999984741;176.018234253;70;139.875190496;
195;13;73.6543502808;138.818618774;55;109.892430186;13;76.0999984741;176.018234253;70;140.778191924;
196;14;76.2597503662;137.234924316;52;126.446943045;13;76.7172546387;183.018234253;71;142.681515455;
197;14;77.9202804565;139.687149048;52;129.150191903;13;79.9187393188;187.018234253;71;143.630574584;
198;14;80.6305236816;143.174850464;52;131.844159007;13;82.0878143311;188.018234253;72;144.481533885;
199;14;83.3820343018;143.696609497;53;134.500721455;13;81.1500015259;195.018234253;64;145.292117953;
200;14;82.1634902954;148.250045776;53;137.630241513;13;83.1500015259;199.018234253;67;147.142424583;
