Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
5;1;9.60000038147;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
6;1;10.6000003815;11.5;6;23.0;1;9.14999961853;10.5;5;21.0;
7;1;11.6000003815;11.5;6;23.0;1;9.72500038147;10.5;5;21.0;
8;1;11.8999996185;11.5;6;23.4599990845;1;9.72500038147;10.5;5;21.4200000763;
9;1;12.0380001068;11.7299995422;6;23.8212833405;1;9.81949996948;10.7100000381;5;21.758436203;
10;1;12.1463851929;11.9106416702;6;24.0;1;9.8956489563;10.8792181015;5;22.0;
11;1;12.2000007629;12.0;6;25.2000007629;1;9.94999980927;11.0;5;23.5400009155;
12;2;14.1463851929;12.8000001907;5;27.1576004028;2;10.296500206;11.970000267;5;25.8252849579;
13;2;16.1463851929;13.0788002014;5;27.9011039734;2;12.1750001907;12.4126424789;5;27.021669507;
14;2;18.1463851929;13.4505519867;5;28.4657306671;2;14.1750001907;12.9308347702;5;28.0170379877;
15;2;19.4463844299;13.7328653336;5;28.88712883;2;16.1749992371;13.3366470337;5;28.8480272293;
16;2;20.4463844299;13.943564415;5;29.0;2;17.2996768951;13.6469516754;5;29.5537353754;
17;2;21.4463844299;14.0;6;29.0;2;18.3536891937;13.879781723;5;30.0669906139;
18;2;22.4463844299;14.0;6;29.0;2;19.4150733948;14.0;5;30.375654459;
19;2;22.6999988556;14.0;6;29.0;2;20.4845237732;14.0;5;30.7230784893;
20;2;22.6999988556;14.0;6;29.0;2;20.9126911163;14.0;5;31.1118502617;
21;2;22.6999988556;14.0;7;29.0;2;21.0001659393;14.0;5;31.544028759;
22;3;22.3999996185;14.3000001907;6;29.0;2;21.0974063873;14.0;5;32.0209121704;
23;3;22.3999996185;14.3000001907;5;29.0;2;21.2047042847;14.0;6;32.5427899361;
24;3;22.3999996185;14.3000001907;6;29.0;2;20.2999992371;15.0;6;33.1086950302;
25;3;22.3999996185;14.3000001907;5;29.0;2;21.2999992371;14.0;6;33.7161855698;
26;3;20.3999996185;15.3000001907;5;29.0;2;21.5861415863;14.0;6;34.3611893654;
27;3;19.6999988556;16.0;5;29.0;2;21.7312660217;14.0;7;35.0379443169;
28;3;18.6999988556;17.0;5;29.0;2;21.8835372925;14.0;7;35.7390680313;
29;3;17.6999988556;18.0;5;29.0;2;22.0412902832;14.0;7;36.4557781219;
30;3;16.6999988556;19.0;5;30.0;2;20.2025489807;15.0;7;37.1782588959;
31;3;16.3999996185;21.0;5;30.0;2;19.36510849;16.0;7;37.8961582184;
32;3;16.3999996185;22.0;4;30.0;2;18.5266342163;17.0;7;38.5991659164;
33;3;16.0;23.0;4;30.0;2;17.6848106384;18.0;7;39.2776012421;
34;3;16.0;24.0;4;30.0;2;16.8374595642;19.0;7;39.9229507446;
35;3;16.0;25.0;4;30.0;2;16.6826629639;20.0;7;40.5282850266;
36;3;16.0;26.0;5;30.0;2;16.818862915;21.0;8;41.088514328;
37;3;16.0;27.0;6;30.0;2;16.9449157715;22.0;9;41.6004695892;
38;3;16.0;28.0;7;30.0;2;17.0601062775;23.0;7;42.0628213882;
39;3;17.0;26.0;7;30.0;2;17.1641349792;24.0;8;42.4758720398;
40;3;16.0;27.0;7;30.0;2;17.2570705414;25.0;8;42.8412618637;
41;3;16.0;28.0;7;30.0;2;17.3392829895;26.0;8;43.1616458893;
42;3;17.0;26.0;8;30.0;2;17.4113693237;27.0;9;43.4403705597;
43;3;16.0;27.0;8;30.0;2;18.4740829468;25.0;10;43.6811828613;
44;3;16.0;28.0;10;30.0;2;17.5282669067;26.0;10;43.8879890442;
45;3;17.0;26.0;10;30.0;2;17.574798584;27.0;12;44.0;
46;3;18.0;27.0;11;30.0;2;18.6000003815;25.0;13;44.0;
47;3;19.0;28.0;13;30.0;2;19.6000003815;25.0;14;44.0;
48;3;20.0;29.0;13;30.0;2;20.6000003815;25.0;15;44.0;
49;3;21.0;30.0;13;30.0;2;21.6000003815;25.0;15;44.0;
50;3;22.0;31.0;15;30.0;3;22.6000003815;25.0;11;54.0;
51;3;23.0;30.0;16;30.0;3;21.6000003815;28.0;11;54.3999996185;
52;3;24.0;30.0;16;30.0;3;21.6000003815;30.0;11;54.7743997574;
53;3;24.3999996185;30.0;18;30.0;3;21.6000003815;32.0;12;55.1219387054;
54;3;24.3999996185;30.0;18;30.0;3;21.6000003815;34.0;12;55.4420347214;
55;3;24.3999996185;30.0;18;30.0;3;22.6000003815;36.0;13;55.7347183228;
56;3;24.3999996185;30.0;20;30.0;3;23.1204166412;37.0;13;56.0005426407;
57;3;24.3999996185;30.0;22;30.0;3;23.2001628876;38.0;13;56.2404880524;
58;3;24.3999996185;30.0;22;30.0;3;23.272146225;39.0;14;56.4558610916;
59;3;24.3999996185;30.0;23;30.0;3;23.3367595673;40.0;14;56.6481971741;
60;3;24.3999996185;30.0;24;30.0;3;24.3944606781;38.0;15;56.8191757202;
61;3;24.3999996185;30.0;24;30.0;3;25.4457530975;37.0;18;56.9705476761;
62;3;24.3999996185;30.0;25;30.0;5;24.4911651611;39.0;17;58.0;
63;3;24.3999996185;30.0;26;30.0;5;25.5;41.0;17;58.1599999666;
64;4;25.3999996185;31.0;25;31.0;5;25.5;43.0;18;58.3437439203;
65;4;26.3999996185;32.0;26;31.0;5;25.5;45.0;18;58.5541238785;
66;4;26.3999996185;33.0;26;31.0;6;25.5;47.0;18;58.7941719294;
67;4;26.3999996185;34.0;26;31.0;6;26.5;45.8970870972;19;59.0669906139;
68;4;26.3999996185;35.0;27;31.0;6;25.5;47.0334968567;19;59.375654459;
69;4;26.3999996185;35.0;27;31.0;6;26.0345211029;47.0;18;59.7230784893;
70;4;26.3999996185;35.0;27;31.0;6;26.5;46.0;18;61.1118502617;
71;4;26.3999996185;35.0;28;31.0;7;28.5;46.5559234619;10;66.6740287542;
72;6;26.3999996185;35.0;24;32.4874995947;7;31.5;47.7720146179;10;67.7289434671;
73;6;27.4349994659;34.7000007629;23;33.6351534128;7;34.8721160889;47.0;10;70.219574213;
74;6;27.767742157;35.2291984558;24;34.5002781153;7;33.0938796997;50.0;11;72.4853311777;
75;6;28.0154190063;35.6162643433;24;35.145014286;7;35.7083015442;49.0;12;75.5806555748;
76;6;27.5353660583;36.9944610596;24;35.454864502;7;36.4305038452;51.0;12;77.3432238102;
77;6;28.2771663666;36.0;24;35.5509366989;7;38.7453536987;51.0;13;78.9263181686;
78;6;27.6000003815;36.0;23;35.6486434937;8;34.9500007629;54.0;12;80.5195149183;
79;6;26.3094787598;37.0;21;35.747948885;8;36.9500007629;53.0;12;81.9788284302;
80;6;24.6000003815;39.2098693848;21;36.8488126993;8;33.9238128662;58.0;12;83.4836620092;
81;6;24.6000003815;40.0;21;37.0311905146;8;33.0480117798;61.3457756042;13;85.0183061361;
82;6;24.6000003815;42.0;21;37.2205699682;8;32.1835098267;64.4236450195;13;86.5661849976;
83;6;23.6000003815;44.0;22;38.4171396494;9;33.3301506042;64.4979858398;12;88.1108385324;
84;7;23.6000003815;48.3223953247;21;38.6810711622;9;32.9500007629;67.4979858398;13;89.6368210316;
85;7;23.6000003815;51.3511924744;21;38.9554789066;10;33.9500007629;70.4979858398;12;91.130384326;
86;7;22.6000003815;54.1090774536;20;39.2405561209;10;34.9500007629;74.4979858398;12;92.5798667669;
87;7;22.0;56.1933097839;21;39.5364563465;10;34.9500007629;78.4979858398;13;93.9758076668;
88;7;23.0;58.3802261353;22;39.8432865143;10;34.9500007629;82.4979858398;13;95.3108336926;
89;7;24.0;60.2839126587;22;40.1611007452;10;34.9500007629;85.8713226318;14;97.5479428768;
90;7;25.0;61.3489112854;18;40.4898928404;10;35.9500007629;89.9000015259;15;98.8580332994;
91;7;26.0;62.4173278809;19;40.8295886517;10;36.9500007629;93.9000015259;15;101.12957859;
