Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
5;1;9.60000038147;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
6;1;10.6000003815;11.5;6;23.0;1;9.14999961853;10.5;5;21.0;
7;1;11.6000003815;11.5;6;23.0;2;9.72500038147;10.6999998093;4;22.0;
8;1;11.8999996185;11.5;6;23.4599990845;2;9.95000076294;10.5;4;22.5200001001;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;10.0670003891;10.7100000381;4;22.9673361778;
10;1;12.1463851929;11.9106416702;6;24.0;2;10.1676511765;10.8792181015;4;23.3272645473;
11;1;12.2000007629;12.0;6;25.2000007629;2;10.2486343384;11.0;4;25.0752841234;
12;1;14.1463851929;12.6000003815;6;26.1576004028;2;10.6419391632;11.7700004578;5;26.5979954004;
13;2;16.1463851929;13.2788000107;5;27.9011039734;2;12.348859787;12.4126424789;5;27.9043157101;
14;2;18.1463851929;13.4505519867;5;28.4957306385;2;14.348859787;12.9308347702;5;29.0214660168;
15;2;19.4553852081;13.7328653336;5;28.9477198124;2;16.348859787;13.3366470337;5;29.9861254692;
16;2;20.4645614624;13.943564415;5;29.091766119;2;17.5557498932;13.6469516754;5;30.8369827271;
17;2;21.4739151001;14.0;6;29.1235172749;2;18.6424198151;13.879781723;5;31.505875349;
18;2;22.4834403992;14.0;5;29.1558350325;2;19.738822937;14.0;5;31.9789624214;
19;2;22.7467498779;14.0;5;29.1887089014;2;20.8452682495;14.0;5;32.4970645905;
20;2;22.7566127777;14.0;5;29.2221269608;2;21.31183815;14.0;5;33.0593295097;
21;2;22.7666378021;14.0;6;29.2560760975;2;21.4383487701;14.0;5;33.6634473801;
22;4;22.7768230438;14.0;4;29.2905418873;2;21.5742759705;14.0;5;34.3054871559;
23;4;22.7871627808;14.0;4;29.3255085945;2;21.7187347412;14.0;6;34.9798283577;
24;4;22.7976531982;14.0;5;29.3609591722;2;21.8704605103;14.0;6;35.6792192459;
25;4;22.8082866669;14.0;5;29.3968753815;2;22.0278244019;14.0;6;36.394982338;
26;4;20.8190612793;15.0;5;29.4332377911;2;22.1888694763;14.0;6;37.1173725128;
27;4;21.3999996185;14.7166185379;5;29.4700255394;2;22.3514080048;14.0;6;37.8360614777;
28;4;22.3999996185;14.7350130081;5;29.5072168112;2;22.5131130219;14.0;6;38.5407104492;
29;4;20.8521652222;15.0;5;29.5447884798;2;22.6716594696;14.0;6;39.2215652466;
30;4;19.8634357452;16.0;5;30.5827163458;2;22.8248519897;14.0;6;39.8699960709;
31;4;19.8748149872;17.0;5;30.7734751701;2;22.9707489014;14.0;6;40.4789276123;
32;4;19.8862915039;18.0;5;30.9860372543;2;23.1077575684;14.0;6;41.0431089401;
33;4;19.2958106995;19.0;6;31.2228381634;2;23.2346992493;14.0;6;41.5592107773;
34;4;18.3668518066;20.0;5;31.4864132404;2;23.3508224487;14.0;6;42.0257549286;
35;4;17.4459228516;21.0;5;31.7793394327;2;23.4557952881;14.0;6;42.4429149628;
36;4;17.3999996185;20.8883895874;5;32.1041545868;2;23.5496559143;14.0;6;42.8122329712;
37;4;17.2312469482;20.0;5;32.4632526636;2;23.6327514648;14.0;7;43.1362905502;
38;4;17.3389759064;21.0;5;32.8587521315;2;23.7056655884;14.0;7;43.418387413;
39;4;17.4576263428;22.0;6;33.2923387289;2;23.7691364288;14.0;7;43.6622467041;
40;4;17.5877017975;23.0;6;33.7650876045;2;23.824005127;14.0;7;43.8717689514;
41;4;17.7295265198;24.0;7;34.2772722244;2;23.8711471558;14.0;7;44.0;
42;5;17.8831825256;25.0;6;34.8281745911;2;23.8999996185;14.0;7;44.0;
43;5;17.4317779541;26.0;6;35.4159138203;2;23.8999996185;16.0;6;44.0;
44;5;19.224773407;26.0;7;36.0373191833;2;23.8999996185;18.0;7;44.0;
45;5;18.6406364441;27.0;7;36.6878688335;2;23.8999996185;20.0;7;44.0;
46;5;19.6525821686;28.0;7;37.3617193699;2;23.8999996185;22.0;7;44.0;
47;5;20.6644897461;29.0;7;38.0518438816;2;23.8999996185;24.0;6;44.0;
48;5;22.0;30.0;7;38.7502789497;2;23.8999996185;24.0;6;44.0;
49;5;24.6881561279;29.0;8;39.4484729767;2;23.8999996185;24.0;6;44.0;
50;6;26.4345417023;29.0;7;41.137709856;2;23.8999996185;24.0;7;44.0;
51;6;28.6413135529;30.0;7;41.8945600986;2;23.8999996185;24.0;7;44.0;
52;6;30.2428684235;31.0;8;42.6326209307;2;23.8999996185;24.0;7;44.0;
53;6;30.7897853851;32.0;8;43.3455866575;2;23.8999996185;24.0;7;44.0;
54;6;30.6214103699;33.0;8;44.0285012722;2;23.8999996185;24.0;6;44.0;
55;7;31.2085514069;34.0;7;44.6778942347;2;23.8999996185;24.0;6;44.0;
56;7;30.6348628998;34.0;7;46.2917935848;2;23.8999996185;24.0;6;44.0;
57;7;32.5875358582;35.0;7;46.8896229267;2;23.8999996185;24.0;6;44.0;
58;7;33.2396392822;36.8687438965;7;48.4522128105;2;23.8999996185;24.0;7;44.0;
59;7;34.3618965149;38.9361801147;7;49.0111652613;2;23.8999996185;24.0;7;44.0;
60;7;36.0761756897;40.0;7;49.5393904448;2;21.8999996185;25.0;7;44.0;
61;7;35.715045929;43.0;8;50.0396666527;2;20.8999996185;26.0;7;44.0;
62;8;35.8485527039;44.938911438;7;51.5150095224;2;19.8999996185;27.0;9;44.0;
63;8;37.8176574707;45.5614051819;7;52.018483758;2;18.8999996185;28.0;11;44.0;
64;8;38.9473800659;46.5719451904;8;52.4305502176;3;17.8999996185;29.0;10;44.0;
65;8;39.0490379333;47.5825614929;8;52.7611123323;3;17.6000003815;30.0;10;44.0;
66;9;39.1255989075;48.5932502747;8;55.2295721769;3;17.6000003815;31.0;11;44.0;
67;9;39.4570922852;49.7000007629;8;57.3084163666;3;17.6000003815;32.0;11;44.0;
68;9;40.4353752136;51.7499542236;9;59.0570907593;3;17.6000003815;33.0;11;45.3199996948;
69;10;40.9312858582;52.1996002197;9;60.5411812067;3;16.6000003815;32.0;11;46.3582401276;
70;11;41.3468399048;52.5404815674;8;61.6503258944;3;16.6000003815;32.0;12;47.1666984558;
71;11;39.55311203;53.7153892517;8;62.5099126101;3;15.6000003815;31.0;13;47.5526294708;
72;11;39.6922035217;53.7848854065;9;64.3393747807;3;15.6000003815;31.0;14;47.8066806793;
73;11;41.8190078735;54.3828430176;9;65.0625189543;3;15.0;30.0;14;48.0;
74;11;41.5050201416;56.4294891357;9;65.7937343121;3;15.0;30.0;14;48.0;
75;11;42.0;57.572681427;9;66.5380811691;3;16.0;31.0;14;48.0;
76;11;42.0908508301;59.6236572266;9;68.2929004431;3;17.0;32.0;15;48.0;
77;11;43.1111831665;62.6754798889;10;69.030487895;3;18.0;33.0;15;48.0;
78;13;44.7155799866;64.4964447021;8;70.7756678462;3;18.0499992371;34.0;15;48.0;
79;13;45.1507034302;66.8056182861;8;71.5256155729;3;18.0499992371;35.0;14;48.0;
80;13;45.0;72.6649932861;9;72.2776953578;4;19.0499992371;37.0;14;49.0;
81;13;44.647644043;74.7562026978;9;73.0295059085;4;21.0499992371;36.0;13;49.1799999475;
82;13;44.6692848206;79.1522216797;9;73.7789148092;4;18.0499992371;39.0;14;49.3902759552;
83;13;45.0;84.1642684937;9;74.524071753;4;17.0499992371;42.0;14;49.6350997686;
84;13;45.7132530212;85.747253418;11;76.2634035945;4;18.4178962708;42.0;12;49.9190331697;
85;14;46.2572860718;89.3602752686;10;77.0856032372;4;17.4817829132;41.0;10;50.2468225956;
86;14;47.0;92.6706314087;11;77.9067137241;4;18.0;41.0;12;50.6232366562;
87;14;48.0;94.1466064453;12;78.7262375355;4;19.5902290344;41.0;12;51.0528378487;
