Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;4;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;4;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;4;23.0;1;8.14999961853;10.5;5;21.0;
5;1;9.60000038147;11.5;4;23.0;1;8.14999961853;10.5;5;21.0;
6;1;10.6000003815;11.5;4;23.0;1;9.14999961853;10.5;5;21.0;
7;1;11.6000003815;11.5;4;23.0;1;9.72500038147;10.5;4;21.0;
8;1;11.8999996185;11.5;4;23.4599990845;1;9.72500038147;10.5;4;21.4200000763;
9;1;12.0380001068;11.7299995422;4;23.8212833405;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;12.1463851929;12.1106414795;3;25.0;1;9.8956489563;10.8792181015;4;22.0;
11;2;12.5000009537;12.0;4;26.3100007772;1;9.94999980927;11.0;4;23.5400009155;
12;2;14.479385376;12.6000003815;4;27.3884794712;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;16.479385376;13.0788002014;5;28.2645379305;2;11.9499998093;12.6126422882;4;26.8616695404;
14;2;18.479385376;13.4505519867;5;28.9741871357;2;13.9499998093;12.9308347702;4;27.833294034;
15;2;19.5989227295;13.7328653336;6;29.553845644;2;15.9499998093;13.3366470337;4;28.6376472712;
16;2;20.6464004517;13.943564415;7;29.8389433622;2;17.2523422241;13.6469516754;4;29.3136873245;
17;2;21.6980686188;14.0;7;30.0257995129;2;18.2996768951;13.879781723;4;29.7941719294;
18;2;22.7541255951;14.0;7;30.2278568745;2;19.3536891937;14.0;4;30.0669906139;
19;2;23.0683574677;14.0;6;30.4455661774;2;20.4150733948;14.0;4;30.375654459;
20;2;23.1336688995;14.0;6;30.67922616;2;20.8345222473;14.0;4;30.7230784893;
21;2;23.2037677765;14.0;6;30.9289507866;2;20.9126911163;14.0;4;31.1118502617;
22;2;23.2786846161;14.0;7;31.1946372986;2;21.0001659393;14.0;4;31.544028759;
