Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;1;8.0;10.6999998093;5;21.0;
4;1;9.0;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
5;1;9.60000038147;11.5;6;23.0;1;8.14999961853;10.5;5;21.0;
6;2;11.6000003815;11.6999998093;5;24.0;2;9.14999961853;10.6999998093;4;22.0;
7;2;13.6000003815;11.5;5;24.1124999523;2;9.95000076294;10.5;4;22.0900000334;
8;2;14.8999996185;11.5;5;24.7075287104;2;9.9702501297;10.5;4;22.618019104;
9;2;15.4122591019;11.7299995422;5;25.2185473442;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;15.5655641556;11.9106416702;5;26.6597161293;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;15.9979143143;12.5274600983;5;27.8831775188;2;10.2746400833;11.0;3;25.2073103189;
12;2;18.627822876;13.0216779709;5;28.9183089733;2;10.6716451645;11.7700004578;4;26.7482377291;
13;2;20.627822876;13.4066829681;5;29.8023638725;2;12.3826637268;12.4126424789;4;28.074546814;
14;2;21.8671913147;13.6998376846;5;30.5735557079;2;14.3826637268;12.9308347702;4;29.2133922577;
15;2;22.9670028687;13.9190797806;5;31.1050741673;2;16.3826637268;13.3366470337;4;30.2012972832;
16;2;24.0779075623;14.0;5;31.5132339001;2;17.6041641235;13.6469516754;4;31.0766849518;
17;2;25.2003555298;14.0;6;31.960706234;2;18.696352005;13.879781723;4;31.7709991932;
18;2;26.3345966339;14.0;6;32.4474492073;2;19.7984752655;14.0;3;32.2698645592;
19;2;26.7342338562;14.0;6;32.9723615646;2;20.9107208252;14.0;3;32.8134241104;
20;2;26.891708374;14.0;6;33.5331263542;2;21.383020401;14.0;3;33.400015831;
21;3;27.0599365234;14.0;5;34.1261043549;2;21.5150032043;14.0;3;34.0264167786;
22;3;27.2378311157;14.0;5;34.7463049889;2;21.6559429169;14.0;3;34.6877307892;
23;3;27.4238910675;14.0;7;35.3874530792;2;21.8047389984;14.0;4;35.3773875237;
24;4;27.616235733;14.0;6;36.0421695709;2;21.9599113464;14.0;4;36.0872850418;
25;4;25.8126506805;15.0;6;36.7022571564;2;22.119638443;14.0;4;36.8080816269;
26;4;25.0106773376;16.0;6;37.3590812683;2;22.2818183899;14.0;4;37.5296325684;
27;4;24.2077236176;17.0;6;38.0040082932;2;22.4441661835;14.0;4;38.2415313721;
28;4;23.4012031555;18.0;6;38.6288576126;2;22.6043434143;14.0;4;38.9337024689;
29;4;22.5886573792;19.0;7;40.2263212204;2;22.7600822449;14.0;4;39.5969734192;
30;4;22.5886573792;18.5;8;40.8302955627;3;23.9093170166;14.5;3;41.2235612869;
31;4;23.5886573792;18.0;8;41.3972916603;3;25.0503005981;14.5;3;41.9674121141;
32;4;24.3999996185;18.5405921936;8;41.9241640568;3;25.1816673279;14.5799999237;3;42.6881176233;
33;4;23.7370662689;17.0;8;42.4092606306;3;25.6048240662;14.0;3;43.3863182068;
34;4;23.7501316071;16.0;8;42.8522986174;3;25.4122428894;14.7770614624;3;44.0645433664;
35;4;22.763551712;15.0;8;43.2541582584;3;25.914522171;14.0;3;44.7268903255;
36;4;22.7773246765;16.0;8;44.6166484356;3;26.0635490417;14.0;3;45.3786108494;
37;4;23.7914447784;17.0;8;45.1422514915;3;26.210187912;14.0;4;46.0256507397;
38;4;26.8059082031;21.0;8;45.6714913845;3;26.3557701111;14.0;4;46.6741728783;
39;4;28.2807350159;25.0;10;46.2135550976;3;26.5016880035;14.0;4;47.3300871849;
40;4;29.4282188416;28.0;10;46.7782213688;3;26.649269104;14.0;4;47.9986038208;
41;4;30.4183940887;31.0;10;47.2457044125;4;27.7996845245;14.5;3;49.5427899361;
42;4;32.1737136841;34.0;13;47.7519741058;4;28.92212677;18.5;3;50.2686949968;
43;4;32.4581642151;35.0;13;48.330157876;4;29.3104553223;22.5;3;51.0599294901;
44;5;33.9749984741;34.832572937;8;63.9862177372;4;29.4884853363;26.5;4;51.9153132439;
45;5;34.9749984741;36.0;8;65.4746625423;4;29.3312683105;30.5;4;52.8321162462;
46;5;37.5081291199;36.0;8;66.967128396;4;27.8999996185;34.5;4;53.8060586452;
47;5;36.9749984741;38.9171867371;8;68.4619377851;4;28.8999996185;35.033493042;4;54.8314325809;
48;5;38.5427322388;40.0;8;69.9568499327;4;30.3370704651;34.0;4;55.9013373852;
49;5;39.5603752136;42.0;8;71.4475755692;4;29.9651069641;35.0;5;57.0080084801;
50;5;39.9749984741;44.0;9;72.9266662598;5;30.1266365051;35.5559234619;4;58.1431946754;
51;5;42.5962524414;41.0;9;74.3830325603;5;30.2848129272;35.7720146179;4;59.2985134125;
52;5;43.5631027222;41.0;9;75.8022623062;5;31.3421649933;34.0;5;60.4657406807;
53;5;45.2976264954;39.0;9;77.0740122795;5;31.6047897339;34.0;5;61.6369800568;
54;5;42.6749992371;41.0;10;78.195567131;5;29.7321205139;35.0;6;62.8046998978;
55;6;45.3698310852;40.0;9;80.2622933388;5;30.8688049316;34.0;7;63.9616589546;
56;6;47.3884773254;41.0;9;84.5388804674;6;33.0139312744;35.0;6;66.1007657051;
57;6;49.5163650513;42.7000007629;9;88.2334065437;6;33.0641326904;37.0;8;67.3749400377;
58;6;49.0451164246;45.2291984558;9;91.3799289465;7;34.1570701599;37.0;8;68.640783906;
59;7;49.6270523071;47.6162643433;9;95.0318870544;7;35.141834259;38.0;8;69.8940286636;
60;8;50.8340568542;48.8922767639;8;97.0155617595;7;35.3764762878;39.0;9;71.1307007074;
61;8;48.2259483337;51.7624664307;9;98.3469823599;7;35.6007194519;39.8970870972;9;72.3473393917;
62;8;46.7933616638;55.0;9;99.5009122491;7;35.813079834;40.033493042;11;75.4281904697;
63;8;44.2849617004;57.566116333;10;100.359365821;7;34.8633422852;40.4199981689;12;78.1835415363;
64;8;46.6074104309;56.0;11;101.069443047;8;36.3898544312;39.7314720154;13;80.6596753597;
65;9;48.7314300537;58.0;10;101.698261857;8;34.1303749084;40.957901001;13;82.6611380577;
66;9;49.8010444641;60.0;10;102.111058772;8;34.0767173767;41.0;15;84.4785122871;
67;9;51.1115760803;62.0;11;102.421537161;8;35.2876739502;41.0;17;86.1848526001;
68;9;49.211894989;65.0;12;102.743108869;9;34.3768310547;43.0;16;88.5561022758;
69;9;49.4706344604;67.0;13;103.074806809;9;35.8499984741;45.8520393372;16;89.873529911;
70;9;48.4201393127;69.0;13;103.41557914;9;33.8499984741;47.2312469482;16;91.1798615456;
71;9;47.5276031494;72.0;14;103.764288068;9;33.1026649475;49.6363639832;16;92.4706591368;
72;9;46.636920929;75.0;14;104.119710624;9;33.8499984741;50.2312469482;16;93.7397060394;
73;9;46.3013572693;76.0;14;104.480543137;9;28.8499984741;53.2312469482;16;94.9789386988;
74;9;48.3710632324;75.4300689697;14;104.845409632;9;27.7999992371;56.2312469482;18;97.1788214445;
75;9;45.4424552917;78.4220581055;17;105.212871671;9;27.7999992371;58.2312469482;18;98.2398309708;
76;10;47.697681427;80.414855957;17;106.581444681;9;28.7999992371;62.2312469482;18;99.2389651537;
77;10;48.2335243225;84.4083709717;17;106.949613869;9;28.7999992371;66.2312469482;18;100.199555516;
78;10;47.958656311;89.4025344849;18;107.31585598;9;29.75;70.2312469482;20;101.110531688;
79;10;47.0702362061;94.397277832;20;107.678660035;9;31.75;71.2312469482;20;101.963998318;
80;10;44.5678672791;100.392547607;21;108.036550999;9;30.75;75.2312469482;20;102.755401969;
81;10;44.4036560059;104.48651886;23;108.388113797;9;30.75;79.2312469482;20;103.483337641;
82;11;46.2142066956;105.560371399;22;108.732014894;10;30.75;83.2312469482;21;104.149094462;
83;12;45.2732048035;109.631439209;18;129.067023277;10;31.75;84.2312469482;21;104.756046057;
84;12;44.3066978455;115.699653625;18;131.192027986;10;30.75;88.2312469482;22;105.308997989;
85;12;45.3392028809;118.764976501;19;133.075657487;10;30.75;92.1010742188;22;105.813579917;
