Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;2;7.0;13.3000001907;5;24.0;1;7.0;11.6999998093;5;21.0;
3;2;8.19999980927;12.1000003815;5;24.1124999523;1;8.0;10.6999998093;5;21.0;
4;2;9.22249984741;11.5;5;24.2364046574;1;8.14999961853;10.5;4;21.0;
5;2;9.84728145599;11.5;5;24.3725773096;1;8.14999961853;10.5;4;21.0;
6;2;11.0117731094;11.5;5;24.5218783617;1;9.14999961853;10.5;4;21.0;
7;2;12.0565643311;11.5;5;24.6851472855;1;9.72500038147;10.5;4;21.0;
8;2;12.405544281;11.5;5;25.340031147;1;9.72500038147;10.5;4;21.4200000763;
9;2;12.6020097733;11.7299995422;5;25.9150743484;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;12.7745227814;11.9106416702;5;27.4451127052;1;9.8956489563;10.8792181015;4;22.0;
11;2;13.2335338593;12.5274600983;5;28.7648246288;1;9.94999980927;11.0;4;23.5400009155;
12;2;14.9628257751;13.0216779709;5;29.9030094147;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;16.9628257751;13.4066829681;5;30.8959269524;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;18.9628257751;13.6998376846;5;31.7803142071;1;12.9499998093;12.9308347702;5;26.6732940674;
15;2;20.3290309906;13.9190797806;5;32.4273490906;1;13.9499998093;13.3366470337;5;27.2939033508;
16;2;21.4745903015;14.0;5;32.9507789612;1;14.9499998093;13.6469516754;5;27.759563446;
17;2;22.6316184998;14.0;6;33.510178566;1;15.9499998093;13.879781723;5;28.0;
18;2;23.7994384766;14.0;6;34.1019620895;1;16.9500007629;14.0;5;28.0;
19;2;24.230588913;14.0;6;34.7211914062;1;17.9500007629;14.0;5;28.0;
20;2;24.4163570404;14.0;6;35.3616409302;1;18.2999992371;14.0;5;28.0;
21;2;24.6084918976;14.0;7;36.0159702301;1;18.2999992371;14.0;4;28.0;
22;4;24.8047904968;14.0;5;36.6760072708;1;18.2999992371;14.0;4;28.0;
23;4;25.0028018951;14.0;5;37.3331270218;1;18.2999992371;14.0;5;28.0;
24;4;25.1999378204;14.0;5;37.9786872864;1;18.2999992371;14.0;5;28.0;
25;4;25.3936061859;14.0;5;38.6044816971;1;18.2999992371;14.0;5;28.0;
26;4;25.5813446045;14.0;5;39.2031593323;1;18.2999992371;14.0;6;28.0;
27;4;23.5813446045;15.0;5;39.7685651779;1;18.2999992371;14.0;6;28.0;
28;4;24.5813446045;14.0;5;40.2959661484;1;18.2999992371;14.0;6;28.0;
29;4;25.5813446045;14.0;5;40.7821531296;1;18.2999992371;14.0;6;28.0;
30;4;26.2346458435;14.0;5;41.2254190445;1;18.2999992371;14.0;6;28.0;
31;4;26.3676261902;14.0;5;41.6254329681;1;18.2999992371;14.0;6;28.0;
32;4;26.4876289368;14.0;5;41.9830417633;1;18.2999992371;14.0;6;28.0;
33;4;26.5949115753;14.0;5;42.300031662;1;18.2999992371;14.0;6;28.0;
34;4;26.6900100708;14.0;6;42.578877449;1;18.2999992371;14.0;6;28.0;
35;4;26.7736625671;14.0;6;42.822508812;1;18.2999992371;14.0;7;28.0;
36;4;26.8467521667;14.0;6;43.0340986252;1;18.2999992371;14.0;7;28.0;
37;4;24.9102287292;15.0;7;43.2168979645;1;18.2999992371;14.0;8;28.0;
38;4;23.9650688171;16.0;8;43.25;1;18.2999992371;14.0;8;28.0;
39;4;24.9749984741;18.0;8;43.25;1;18.2999992371;14.0;8;28.0;
40;4;25.9749984741;20.0;8;43.25;1;18.2999992371;14.0;8;28.0;
41;4;26.9749984741;22.0;9;43.25;1;18.2999992371;14.0;8;28.0;
42;4;26.9749984741;23.0;9;43.25;1;18.2999992371;14.0;9;28.0;
43;4;26.9749984741;24.0;10;43.25;1;18.2999992371;14.0;9;28.0;
44;4;26.9749984741;24.0;10;43.25;1;18.2999992371;14.0;9;28.0;
