Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;2;7.0;13.3000001907;5;24.0;1;7.0;11.6999998093;5;21.0;
3;2;8.19999980927;12.1000003815;5;24.1124999523;1;8.0;10.6999998093;5;21.0;
4;2;9.22249984741;11.5;5;24.2364046574;1;8.14999961853;10.5;5;21.0;
5;2;9.84728145599;11.5;5;24.3725773096;1;8.14999961853;10.5;5;21.0;
6;2;11.0117731094;11.5;5;24.5218783617;2;9.14999961853;10.6999998093;4;22.0;
7;2;12.0565643311;11.5;5;24.6851472855;2;9.95000076294;10.5;4;22.0900000334;
8;2;12.405544281;11.5;5;25.340031147;2;9.9702501297;10.5;4;22.618019104;
9;2;12.6020097733;11.7299995422;5;25.9150743484;2;10.0890541077;10.7100000381;4;23.0738848448;
10;2;12.7745227814;11.9106416702;5;27.4451127052;2;10.1916246414;10.8792181015;4;23.442843914;
11;2;13.2335338593;12.5274600983;5;28.7648246288;2;10.2746400833;11.0;4;25.2073103189;
12;2;14.9628257751;13.0216779709;5;29.9030094147;2;10.6716451645;11.7700004578;5;26.7482377291;
13;2;16.9628257751;13.4066829681;5;30.8959269524;2;12.3826637268;12.4126424789;5;28.074546814;
14;2;18.9628257751;13.6998376846;5;31.7803142071;2;14.3826637268;12.9308347702;5;29.2133922577;
15;2;20.3290309906;13.9190797806;5;32.4273490906;2;16.3826637268;13.3366470337;5;30.2012972832;
16;2;21.4745903015;14.0;5;32.9507789612;2;17.6041641235;13.6469516754;5;31.0766849518;
17;2;22.6316184998;14.0;6;33.510178566;2;18.696352005;13.879781723;4;31.7709991932;
18;2;23.7994384766;14.0;6;34.1019620895;2;18.9500007629;14.0;4;32.2698645592;
19;2;24.230588913;14.0;6;34.7211914062;2;20.9107208252;14.0;4;32.8134241104;
20;2;24.4163570404;14.0;6;35.3616409302;2;21.383020401;14.0;4;33.400015831;
21;2;24.6084918976;14.0;7;36.0159702301;2;21.5150032043;14.0;4;34.0264167786;
22;3;22.6084918976;15.0;6;36.6760072708;2;20.2999992371;15.0;4;34.6877307892;
23;3;23.6084918976;14.0;6;37.3331270218;2;21.2999992371;14.0;5;35.3773875237;
24;3;24.6084918976;14.0;5;37.9786872864;2;21.9599113464;14.0;5;36.0872850418;
25;3;22.6084918976;15.0;5;38.6044816971;2;22.119638443;14.0;5;36.8080816269;
26;3;21.6084918976;15.0;5;39.2031593323;2;22.2818183899;14.0;5;37.5296325684;
27;3;21.3999996185;15.0;5;39.7685651779;2;22.4441661835;14.0;5;38.2415313721;
28;3;20.3999996185;15.0;4;40.2959661484;2;22.6043434143;14.0;5;38.9337024689;
29;3;20.3999996185;16.0;4;40.7821531296;3;23.7600822449;14.5;4;40.5969734192;
30;3;20.3999996185;17.0;4;41.2254190445;3;24.9093170166;14.5;5;41.3835612535;
31;3;20.3676261902;18.0;4;41.6254329681;3;25.0503005981;14.5799999237;5;42.1511560678;
32;3;19.4876289368;19.0;4;41.9830417633;3;25.4840087891;14.0;5;42.8984975815;
33;3;18.5949115753;20.0;5;42.300031662;3;25.302482605;14.7770614624;5;43.6263662577;
34;3;18.2900085449;21.0;4;42.578877449;3;25.8159313202;14.0;4;44.337362051;
35;3;19.3736629486;22.5;4;43.822508812;3;23.8773155212;14.0;4;45.0355541706;
36;3;20.4467525482;23.0;4;44.0540986061;3;24.9467658997;14.0;4;45.7260348797;
37;3;20.8162288666;24.0;4;44.2570939064;3;26.0249347687;14.0;2;46.4144225121;
38;3;20.8771286011;25.0;4;44.3105818033;3;26.4432449341;14.0;2;47.1063513756;
39;3;20.8931751251;26.0;4;44.3311508894;3;26.5989284515;14.0;3;47.8069705963;
40;3;20.8993453979;27.0;3;44.3518965244;3;26.7565670013;14.0;5;48.5204815865;
41;3;21.9055690765;25.0;3;44.3728116751;3;26.9171066284;14.0;5;49.1086950302;
