Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;2;6.0;14.3000001907;3;24.0;1;6.0;12.6999998093;4;21.0;
2;2;7.19999980927;13.1000003815;3;24.1124999523;1;7.0;11.6999998093;5;21.0;
3;2;8.22249984741;12.1000003815;3;24.2364046574;1;8.0;10.6999998093;5;21.0;
4;2;9.24728107452;11.5;3;24.3725773096;1;8.14999961853;10.5;4;21.0;
5;2;9.87451553345;11.5;3;24.5218783617;1;8.14999961853;10.5;4;21.0;
6;2;11.0565643311;11.5;3;24.6851472855;1;9.14999961853;10.5;4;21.0;
7;2;12.1055450439;11.5;3;24.8631806374;1;9.72500038147;10.5;4;21.0;
8;2;12.4589538574;11.5;3;25.5353367329;1;9.72500038147;10.5;4;21.4200000763;
9;2;12.6606016159;11.7299995422;3;26.1285328865;1;9.81949996948;10.7100000381;4;21.758436203;
10;2;12.8385601044;11.9106416702;3;27.6838638783;1;9.8956489563;10.8792181015;4;22.0;
11;2;13.3051586151;12.5274600983;3;29.0303895473;1;9.94999980927;11.0;4;23.5400009155;
12;2;15.0424957275;13.0216779709;3;30.1965687275;1;10.296500206;11.7700004578;5;24.8252849579;
13;2;17.0424957275;13.4066829681;3;31.2181880474;1;11.9499998093;12.4126424789;5;25.8616695404;
14;2;19.0424957275;13.6998376846;4;32.1313700676;1;12.9499998093;12.9308347702;5;26.6732940674;
15;3;20.4343490601;13.9190797806;4;32.8065404892;1;13.9499998093;13.3366470337;5;27.2939033508;
16;3;21.5883483887;14.0;5;33.3565750122;1;14.9499998093;13.6469516754;5;27.759563446;
17;3;22.7533569336;14.0;5;33.9400897026;1;15.9499998093;13.879781723;5;28.0;
18;3;23.9284114838;14.0;5;34.5525074005;1;16.9500007629;14.0;5;28.0;
19;3;24.3657512665;14.0;5;35.187936306;1;17.9500007629;14.0;5;28.0;
20;3;24.5563812256;14.0;5;35.8393115997;1;18.2999992371;14.0;5;28.0;
21;3;24.7517929077;14.0;5;36.4986515045;1;18.2999992371;14.0;5;28.0;
22;3;24.9495944977;14.0;5;37.1574115753;1;18.2999992371;14.0;5;28.0;
23;3;25.1472225189;14.0;5;37.8069095612;1;18.2999992371;14.0;6;28.0;
24;3;25.3420715332;14.0;5;38.4387779236;1;18.2999992371;14.0;6;28.0;
25;3;25.5316333771;14.0;5;39.0453987122;1;18.2999992371;14.0;6;28.0;
26;3;25.7136192322;14.0;5;39.620267868;1;18.2999992371;14.0;6;28.0;
27;3;25.8860797882;14.0;6;40.1582555771;1;18.2999992371;14.0;6;28.0;
28;3;27.0474758148;14.6999998093;5;41.6557407379;1;18.2999992371;14.0;7;28.0;
29;3;28.1967220306;14.6999998093;5;42.2331204414;1;18.2999992371;14.0;7;28.0;
30;3;26.6699371338;15.0;5;42.7808440924;1;18.2999992371;14.0;7;28.0;
31;3;25.8342514038;16.0;5;43.3006285429;2;18.2999992371;14.0;6;28.0;
32;3;24.9901885986;17.0;5;43.7952070236;2;18.2999992371;14.0;6;28.0;
33;3;24.1385612488;18.0;5;44.2680536509;2;18.2999992371;14.0;6;28.0;
34;3;23.2804145813;19.0;5;44.7231094837;2;18.2999992371;14.0;6;28.0;
35;3;22.4169330597;20.0;5;45.1645276546;2;18.2999992371;14.0;6;28.0;
36;3;21.5493583679;21.0;5;45.5964496136;2;18.2999992371;14.0;6;28.0;
37;3;21.2789344788;22.0;5;45.9385948181;2;18.2999992371;14.0;6;28.0;
38;3;21.3815784454;23.0;6;46.2225482464;2;18.2999992371;14.0;7;28.0;
39;3;21.4667644501;24.0;6;46.5280504227;2;18.2999992371;14.0;7;28.0;
40;3;21.5750007629;24.0;6;46.8549358845;2;18.2999992371;14.0;8;28.0;
41;3;22.5750007629;25.0;6;47.2026343346;2;18.2999992371;14.0;8;28.0;
42;3;23.5750007629;26.0;6;47.570125103;2;18.2999992371;14.0;8;28.0;
43;4;25.5750007629;28.0;5;48.955906868;2;18.2999992371;14.0;8;28.0;
44;4;27.5750007629;31.0;5;49.4429841042;2;18.2999992371;14.0;8;28.0;
45;4;28.9005012512;33.0;5;49.9501799345;2;18.2999992371;14.0;8;28.0;
46;4;29.9278907776;35.0;6;50.4748734236;2;18.2999992371;14.0;9;28.0;
47;4;30.5750007629;37.0;7;51.014046669;2;18.2999992371;14.0;9;28.0;
48;4;31.388710022;38.0;7;51.5643674135;2;18.2999992371;14.0;9;28.0;
49;4;31.4223060608;38.7763442993;7;52.1222956181;2;18.2999992371;15.0;10;28.0;
50;4;31.4581298828;39.0833053589;8;52.6842021942;2;18.2999992371;16.0;10;28.0;
51;5;30.9749984741;40.2564430237;8;53.2464952469;2;18.2999992371;17.0;10;28.0;
52;5;31.5367088318;39.6868896484;7;53.805744648;2;18.2999992371;18.0;10;28.0;
53;5;31.5795555115;39.9783935547;7;54.358789444;2;18.2999992371;19.0;10;28.0;
54;5;31.6248054504;40.2599411011;8;54.9028298855;2;18.2999992371;19.0;11;28.0;
55;5;31.6724586487;40.5295715332;8;55.4354889393;2;18.2999992371;19.0;11;28.0;
56;5;31.7225036621;40.7856674194;8;55.9548442364;2;18.2999992371;19.0;11;28.0;
57;5;32.7748908997;38.7856674194;9;57.4594352245;2;18.2999992371;19.0;11;28.0;
58;6;34.8295516968;38.7856674194;8;57.9982390404;2;18.2999992371;19.0;11;28.0;
59;6;36.8863945007;38.7856674194;8;58.5226025581;2;18.2999992371;19.0;11;28.0;
60;6;37.2261886597;38.7856674194;9;59.0322598219;2;18.2999992371;19.0;12;28.0;
61;6;37.3628921509;38.7856674194;9;61.9128679037;2;18.2999992371;19.0;12;28.0;
62;6;38.2068099976;39.7000007629;11;64.364094615;2;18.2999992371;19.0;13;28.0;
63;6;38.9209747314;41.1351242065;11;66.4424209595;2;18.2999992371;19.0;13;28.0;
64;6;39.5223197937;41.5738792419;12;68.2118309736;2;18.2999992371;19.0;13;28.0;
65;8;37.4833259583;44.9038238525;10;70.5616029501;2;18.2999992371;19.0;13;28.0;
66;8;37.6437530518;48.067741394;10;72.5928404331;2;18.2999992371;19.0;13;29.0;
67;8;38.9176483154;48.0;10;73.6140657067;2;19.2999992371;20.0;13;29.0199999809;
68;8;40.7334136963;51.0;10;74.4658589363;2;20.2999992371;21.0;13;29.0401959419;
69;8;40.8602714539;54.0;11;75.2493500113;2;20.5340423584;22.0;14;29.0605818033;
70;8;39.0;57.4570121765;12;76.013427794;2;20.5386295319;23.0;15;29.0811508894;
71;8;39.0;60.4488105774;12;77.7584549189;2;20.543258667;24.0;15;29.1018965244;
72;8;39.0;62.1838302612;13;78.3104738593;2;20.5479259491;24.0;16;29.1228116751;
73;9;40.0;65.2404022217;13;78.8671813011;3;20.5526313782;24.0;15;29.1438889503;
74;9;37.2572860718;68.8731994629;13;79.4268431664;3;20.5573749542;24.0;15;29.1651208401;
75;9;37.0;70.3686981201;15;79.9872297645;3;20.2999992371;24.5825614929;15;29.1864993572;
76;9;35.5999984741;74.4405059814;16;80.5464037061;3;20.2999992371;24.5932502747;15;29.2080165148;
77;9;35.5999984741;77.9662628174;16;81.102727294;3;20.2999992371;24.6040077209;16;29.2296639681;
78;9;36.8461837769;77.6306381226;17;81.6548494697;3;20.2999992371;24.6148319244;16;29.2514331341;
79;10;35.5999984741;81.714630127;17;82.2016814351;3;20.2999992371;24.6257171631;15;29.2733153105;
80;10;36.8572845459;83.3750686646;17;82.74236238;3;20.2999992371;24.6366577148;15;30.13530159;
81;10;36.5999984741;85.8981933594;18;83.1877282262;3;20.7804431915;24.4200000763;16;30.7803264856;
82;11;35.5999984741;90.953086853;18;83.6188021898;3;20.6291618347;25.3901634216;16;31.2553547621;
83;11;36.5999984741;93.0090484619;19;84.035458982;3;20.7310562134;25.6276779175;16;31.3617914915;
84;11;36.8461837769;94.0493469238;20;84.437733233;4;22.0564041138;26.0;16;32.3841004372;
85;11;35.5999984741;98.5153198242;20;85.8257837296;4;23.061422348;27.0;16;32.586466074;
86;11;36.8421554565;97.1680831909;20;86.0998571515;4;22.75;28.7032337189;16;32.8191546202;
87;11;37.5999984741;97.6285324097;22;86.5931302309;4;22.75;29.7144393921;16;33.0864278078;
88;12;37.5999984741;100.740859985;21;87.9732983708;4;23.1178970337;30.7256641388;16;33.3928375244;
89;12;40.5999984741;98.8563690186;22;88.4107079506;4;23.1817817688;30.7369022369;17;33.7431200743;
90;12;40.8362541199;99.5808029175;22;88.8536353707;4;20.75;32.7481498718;17;34.1420340538;
91;12;39.8351287842;104.702949524;23;89.3006308675;4;19.75;34.071018219;17;34.5941317081;
92;12;40.5999984741;108.503234863;23;89.7502040863;4;18.75;35.2970657349;17;35.1034556627;
93;13;41.8332061768;111.130737305;23;90.2008467913;4;17.75;38.0935058594;17;35.6731606722;
94;13;43.8323860168;111.304588318;23;91.6510586143;5;16.75;40.1047363281;16;36.3050724268;
95;14;44.8316459656;115.477630615;18;102.129371345;6;17.0;44.1047363281;15;37.9992096424;
96;14;48.8309822083;117.46975708;18;103.104964375;6;18.0;48.1047363281;16;38.9333174229;
97;14;50.2303848267;118.66178894;19;104.048998296;7;18.0;52.1047363281;15;39.9527543783;
98;14;49.0;123.387184143;20;104.95714885;7;18.0;56.1047363281;15;41.0539839268;
99;14;51.4821548462;122.874221802;22;106.826227367;7;18.0;59.6536445618;16;42.230879426;
100;14;52.2289237976;127.582077026;25;109.677621365;7;18.0;61.1559257507;14;43.4749388695;
