Turn;Planet_count_KI_1_SP_LAENFA;Research_KI_1_SP_LAENFA;Industry_KI_1_SP_LAENFA;Ships_KI_1_SP_LAENFA;Population_KI_1_SP_LAENFA;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
1;1;6.0;14.1000003815;4;23.0;1;6.0;12.6999998093;4;21.0;
2;1;7.0;13.1000003815;6;23.0;1;7.0;11.6999998093;5;21.0;
3;1;8.0;12.1000003815;6;23.0;2;8.0;10.8999996185;4;22.0;
4;1;9.0;11.5;6;23.0;2;8.29999923706;10.5;4;22.0900000334;
5;1;9.60000038147;11.5;6;23.0;2;8.31349945068;10.5;4;22.1871190071;
6;1;10.6000003815;11.5;6;23.0;2;9.41710090637;10.5;4;22.2917383909;
7;1;11.6000003815;11.5;6;23.0;2;10.0156412125;10.5;4;22.4042263031;
8;1;11.8999996185;11.5;6;23.4599990845;2;10.0409517288;10.5;4;22.9589728117;
9;1;12.0380001068;11.7299995422;6;23.8212833405;2;10.1657686234;10.7100000381;4;23.4430115223;
10;1;12.1463851929;11.9106416702;6;24.0;2;10.2746782303;10.8792181015;4;23.8415006399;
11;1;12.2000007629;12.0;6;25.2000007629;2;10.3643379211;11.0;4;25.6606454849;
12;2;14.1463851929;12.8000001907;5;27.1576004028;2;10.773645401;11.7700004578;5;27.2614676952;
13;2;16.1463851929;13.0788002014;5;27.9611039162;2;12.4981412888;12.4126424789;5;28.6526534557;
14;2;18.1463851929;13.4505519867;5;28.5886945724;2;14.4981412888;12.9308347702;4;29.8608493805;
15;2;19.4832744598;13.7328653336;5;29.0760897398;2;16.4981403351;13.3366470337;4;30.9217379093;
16;2;20.5030727386;13.943564415;5;29.2580518723;2;17.7662620544;13.6469516754;4;31.8725180626;
17;2;21.5237998962;14.0;5;29.3302885294;2;18.8754138947;13.879781723;4;32.6429929733;
18;2;22.5454711914;14.0;5;29.4057120085;2;19.9946746826;14.0;3;33.2167277336;
19;2;22.3999996185;14.421713829;5;29.484351635;2;21.1237640381;14.0;3;33.8314290047;
20;2;22.8453044891;14.0;5;29.5662232637;2;21.6120700836;14.0;3;34.4827160835;
21;2;22.8698673248;14.0;5;29.6513283253;2;21.7586097717;14.0;3;35.1645216942;
22;2;22.8953971863;14.0;4;29.7396525145;2;21.9120159149;14.0;3;35.8691868782;
23;2;22.9218959808;14.0;4;29.8311642408;2;22.0705661774;14.0;3;36.5877075195;
24;2;22.9493484497;14.0;4;29.9258141518;2;22.2322330475;14.0;3;37.3101301193;
25;2;22.3999996185;14.5777444839;5;30.0235335827;2;20.2999992371;15.0;3;38.0260667801;
26;2;21.0070590973;15.0;5;30.1242339611;2;21.2999992371;14.0;2;38.7252779007;
27;2;20.0372695923;16.0;4;30.2278065681;2;22.2999992371;14.0;2;39.3982591629;
28;2;19.0683422089;17.0;4;30.3341217041;2;22.8646087646;14.0;2;40.0367603302;
29;2;18.1002368927;18.0;3;30.4430289268;2;23.0082702637;14.0;3;40.6341733932;
30;2;17.1329078674;19.0;3;30.5543570518;3;24.1426887512;14.5;2;42.1857595444;
31;2;16.1663074493;20.0;3;30.667914629;3;23.2667961121;15.0;3;42.8486958742;
32;2;15.2003746033;21.0;3;30.7834908962;3;22.6409549713;16.0;3;43.4857145548;
33;2;14.8350467682;22.0;3;30.9008569717;3;21.784286499;17.0;3;44.1002759933;
34;2;14.8702573776;23.0;3;31.0197672844;3;20.9225616455;18.0;3;44.6972643137;
35;2;14.9059305191;24.0;3;31.1399610043;3;20.0568828583;19.0;3;45.282586813;
36;2;14.9419879913;25.0;4;31.2611646652;3;19.8885822296;20.0;3;45.8627579212;
37;2;14.9783496857;26.0;5;31.3830943108;3;20.01912117;21.0;4;46.4444854259;
38;2;15.0149288177;27.0;5;31.5054576397;3;20.1500072479;22.0;4;47.0342698097;
39;2;16.0516376495;25.0;8;31.6279573441;3;20.2827110291;23.0;4;47.544028759;
40;2;15.0883874893;26.0;7;31.7502937317;3;20.3974075317;24.0;4;48.0209121704;
41;2;15.125087738;27.0;8;31.8721673489;3;20.5047054291;25.0;5;48.5427899361;
42;2;16.161649704;25.0;10;31.9932823181;3;20.622127533;26.0;5;49.1086950302;
43;2;15.1979846954;26.0;9;32.1133489609;4;20.7494564056;27.0;4;49.7161855698;
44;2;15.2340049744;27.0;10;32.2320871353;4;21.8861427307;25.0;4;50.3611893654;
45;2;16.2696266174;25.0;12;32.3492274284;4;21.0312690735;28.0;4;51.0379443169;
46;2;15.3047676086;26.0;12;32.464515686;4;20.6000003815;28.0;5;51.7390680313;
47;2;16.3393554688;25.0;12;32.5777130127;4;20.6000003815;31.0;4;52.4557781219;
48;2;17.3733139038;25.0;13;32.688598156;4;22.5025501251;31.0;5;53.1782588959;
49;2;17.0;25.0;11;32.7969703674;4;23.6651077271;32.0;5;53.8961582184;
50;2;19.0;25.0;9;32.9026489258;4;24.8266372681;31.0;6;54.5991659164;
51;2;20.4707946777;25.0;9;33.0054745674;4;25.9848136902;30.0;6;55.2776012421;
52;2;21.5016422272;24.0;9;33.1053099632;4;27.1374607086;29.0;6;55.9229507446;
53;2;21.0;25.0;9;33.2020397186;5;28.2826652527;29.0;5;76.5282850266;
54;2;22.0;26.0;10;33.2955703735;5;29.7188644409;30.0;5;78.2885150909;
55;3;23.3999996185;24.0;9;33.3858294487;5;30.84491539;31.0;4;79.818069458;
56;3;22.3999996185;25.0;10;33.4727659225;5;30.960105896;32.0;5;81.1207799911;
57;3;23.3999996185;24.0;9;33.556347847;5;31.0641345978;33.0;6;82.2122058868;
58;3;24.066904068;24.0;9;33.6365623474;5;31.1570701599;34.0;7;83.1149072647;
59;3;22.3999996185;25.0;9;33.7134132385;5;31.2392845154;35.0;7;83.8543395996;
60;3;23.3999996185;24.0;8;33.7869210243;5;31.3113708496;36.0;7;84.4403705597;
61;3;24.1360759735;24.0;7;33.8571209908;5;31.3740825653;37.0;7;84.6811828613;
62;3;24.1571350098;24.0;10;33.9240608215;5;31.4282646179;38.0;9;84.8879890442;
63;3;24.1772174835;24.0;10;33.9878001213;5;31.4747962952;39.0;8;85.0;
64;3;22.3999996185;25.0;10;34.0;5;31.5;40.0;8;85.0;
65;3;23.3999996185;24.0;12;34.0;5;31.5;41.0;9;85.0;
66;3;24.2000007629;24.0;10;34.0;6;31.5;42.0;10;85.0;
67;3;24.2000007629;24.0;11;34.0;6;31.5;43.0;10;87.7999992371;
68;3;24.2000007629;24.0;12;34.0;6;29.797000885;45.4199981689;10;90.033536911;
69;3;24.2000007629;24.0;12;34.0;6;32.0306015015;46.7314720154;8;92.7921085358;
70;3;24.2000007629;24.0;12;34.0;6;31.2125072479;49.957901001;8;94.1047435999;
71;3;24.2000007629;24.0;12;34.0;6;32.5648422241;51.0;8;95.0036373138;
72;3;24.2000007629;24.0;12;34.0;6;31.069316864;54.0;8;95.6350997686;
73;3;24.2000007629;24.0;13;34.0;6;29.1678962708;58.0;8;95.9190331697;
74;3;24.2000007629;24.0;13;35.5499997139;6;28.2317810059;61.0;11;96.2468225956;
75;3;24.6649990082;24.7000007629;14;36.7529239655;6;27.3055343628;64.0;10;96.6232366562;
76;3;23.1375198364;26.2291984558;14;37.6658797264;6;25.7999992371;66.0;10;97.0528378487;
77;3;23.369758606;27.6162643433;16;38.350859642;6;25.7999992371;69.0;11;97.539678812;
78;3;24.5353660583;25.8922767639;15;38.6932764053;6;25.7999992371;72.5999984741;12;98.0869245529;
79;3;25.6000003815;26.0;15;38.8142056465;6;26.75;75.5999984741;12;98.696410656;
80;3;25.6442623138;26.0;16;38.9290790558;6;26.75;78.5999984741;12;99.3681659698;
81;4;25.6787242889;26.0;15;39.0379295349;6;26.75;81.5999984741;13;100.099945545;
82;5;23.6787242889;27.0;14;39.1408290863;6;26.75;84.5999984741;14;100.886841774;
83;5;22.6787242889;27.0;16;39.2378849983;6;26.75;87.5999984741;15;101.721055984;
84;5;22.6787242889;28.0;15;39.3292355537;6;26.75;90.4605255127;17;102.591909409;
85;5;21.7987709045;29.0;15;39.4150438309;7;28.75;90.8959503174;17;104.486163139;
86;5;20.8245124817;30.0;15;39.4954938889;7;28.75;94.3430786133;17;105.568661332;
87;5;19.8486480713;31.0;16;39.5;7;29.015499115;97.7943267822;16;106.673540115;
